Composite Element REF	Hugo_Symbol	Group	TCGA-3G-AB0O-01	TCGA-3G-AB0Q-01	TCGA-3G-AB0T-01	TCGA-3G-AB14-01	TCGA-3G-AB19-01	TCGA-3Q-A9WF-01	TCGA-3S-A8YW-01	TCGA-3S-AAYX-01	TCGA-3T-AA9L-01	TCGA-4V-A9QI-01	TCGA-4V-A9QJ-01	TCGA-4V-A9QL-01	TCGA-4V-A9QM-01	TCGA-4V-A9QN-01	TCGA-4V-A9QQ-01	TCGA-4V-A9QR-01	TCGA-4V-A9QS-01	TCGA-4V-A9QT-01	TCGA-4V-A9QU-01	TCGA-4V-A9QW-01	TCGA-4V-A9QX-01	TCGA-4X-A9F9-01	TCGA-4X-A9FA-01	TCGA-4X-A9FB-01	TCGA-4X-A9FC-01	TCGA-4X-A9FD-01	TCGA-5G-A9ZZ-01	TCGA-5K-AAAP-01	TCGA-5U-AB0D-01	TCGA-5U-AB0E-01	TCGA-5U-AB0F-01	TCGA-5V-A9RR-01	TCGA-X7-A8D6-01	TCGA-X7-A8D7-01	TCGA-X7-A8D8-01	TCGA-X7-A8D9-01	TCGA-X7-A8DB-01	TCGA-X7-A8DC-01	TCGA-X7-A8DD-01	TCGA-X7-A8DE-01	TCGA-X7-A8DF-01	TCGA-X7-A8DG-01	TCGA-X7-A8DI-01	TCGA-X7-A8DJ-01	TCGA-X7-A8M0-01	TCGA-X7-A8M1-01	TCGA-X7-A8M3-01	TCGA-X7-A8M4-01	TCGA-X7-A8M5-01	TCGA-X7-A8M6-01	TCGA-X7-A8M7-01	TCGA-X7-A8M8-01	TCGA-XH-A853-01	TCGA-XM-A8R8-01	TCGA-XM-A8R9-01	TCGA-XM-A8RB-01	TCGA-XM-A8RC-01	TCGA-XM-A8RD-01	TCGA-XM-A8RE-01	TCGA-XM-A8RF-01	TCGA-XM-A8RG-01	TCGA-XM-A8RH-01	TCGA-XM-A8RI-01	TCGA-XM-A8RL-01	TCGA-XM-AAZ1-01	TCGA-XM-AAZ2-01	TCGA-XM-AAZ3-01	TCGA-XU-A92O-01	TCGA-XU-A92Q-01	TCGA-XU-A92R-01	TCGA-XU-A92T-01	TCGA-XU-A92U-01	TCGA-XU-A92V-01	TCGA-XU-A92W-01	TCGA-XU-A92X-01	TCGA-XU-A92Y-01	TCGA-XU-A92Z-01	TCGA-XU-A930-01	TCGA-XU-A931-01	TCGA-XU-A932-01	TCGA-XU-A933-01	TCGA-XU-A936-01	TCGA-XU-AAXW-01	TCGA-XU-AAXX-01	TCGA-XU-AAXY-01	TCGA-XU-AAXZ-01	TCGA-XU-AAY0-01	TCGA-XU-AAY1-01	TCGA-YT-A95D-01	TCGA-YT-A95E-01	TCGA-YT-A95F-01	TCGA-YT-A95G-01	TCGA-YT-A95H-01	TCGA-ZB-A961-01	TCGA-ZB-A962-01	TCGA-ZB-A963-01	TCGA-ZB-A964-01	TCGA-ZB-A965-01	TCGA-ZB-A966-01	TCGA-ZB-A969-01	TCGA-ZB-A96A-01	TCGA-ZB-A96B-01	TCGA-ZB-A96C-01	TCGA-ZB-A96D-01	TCGA-ZB-A96E-01	TCGA-ZB-A96F-01	TCGA-ZB-A96G-01	TCGA-ZB-A96H-01	TCGA-ZB-A96I-01	TCGA-ZB-A96K-01	TCGA-ZB-A96L-01	TCGA-ZB-A96M-01	TCGA-ZB-A96O-01	TCGA-ZB-A96P-01	TCGA-ZB-A96Q-01	TCGA-ZB-A96R-01	TCGA-ZB-A96V-01	TCGA-ZC-AAA7-01	TCGA-ZC-AAAA-01	TCGA-ZC-AAAF-01	TCGA-ZC-AAAH-01	TCGA-ZL-A9V6-01	TCGA-ZT-A8OM-01
cg11930592		NA	0.0364182367180455	0.0216801038305117	0.18866519810431	0.023760726506784	0.0225443098936149	0.0410850733313202	0.448717265238402	0.0273662802292572	0.0307022531297142	0.044989497009869	0.045315362558278	0.0313387818923933	0.0351624794388065	0.0495210511985862	0.0647047355675704	0.0327207854135612	0.0369547397090936	0.0300031473235724	0.0247486920855196	0.025224314059575	0.0281937596165408	0.0315586817349017	0.0353531300316905	0.0242974102563965	0.0338565660594072	0.0284154913295611	0.370715024787985	0.0377879169527323	0.723731287424819	0.0336897017973604	0.0266173192564787	0.0287342849455993	0.0356946926565009	0.0340829589792578	0.0290720401830213	0.0370964182864121	0.0342053008466682	0.0265304817888219	0.0326963674547817	0.0250350765787355	0.0235959883229915	0.0389071144173507	0.0265900665054502	0.0380038154519451	0.0477806004229212	0.0366603273029151	0.0352908284516897	0.0285411659060346	0.0313735853461769	0.0244009486500525	0.0429505821339242	0.0494371817499999	0.0364508201004293	0.11276013000293	0.0344367952587522	0.0402644232491948	0.0355861304859158	0.0337956372013403	0.0290632362358266	0.02739347545253	0.0421416038134278	0.0313482603205153	0.0374099326910039	0.0367228660008127	0.0336985430371453	0.030016298938315	0.0391364671311319	0.0329616997291105	0.025775073720036	0.0197588070015122	0.0331392207060196	0.0432474859752521	0.024070162781984	0.0432812868521712	0.0317654992990732	0.0217042826538422	0.0240278948860828	0.0322365693435617	0.0319408461437609	0.0303584737948187	0.0436576339120534	0.0947772383462109	0.0391594997007	0.0332795528128635	0.0440053084026502	0.0330160989833772	0.0297105608243011	0.0234888183579602	0.0326545616345995	0.0340761523021418	0.0288389606504877	0.0485972211170052	0.0392250878272391	0.0418678645270922	0.0378621741472961	0.0328994636090822	0.0276536122675312	0.0305607528243835	0.530526454503885	0.0376993753291325	0.0370263653616708	0.0251997225802725	0.0354234205734511	0.0422438256134862	0.03591562332892	0.0446372754857537	0.0237672087690154	0.0236675073856534	0.0292410005470894	0.0268446376763287	0.032706820720385	0.0316638023580356	0.0221339526798879	0.0334532010182295	0.0297296126452881	0.0257699901114645	0.366871393084828	0.390093223194019	0.0305555578488165	0.0312814164023775	0.041638697107104	0.0333864295321655	0.0303161205843558
cg11946503		5'UTR	0.133457257777186	0.172772629103613	0.151384955004286	0.327091519578626	0.31834321502574	0.12021617362619	0.511460254116588	0.158034689531737	0.14475776031954	0.204796330784947	0.114520431417784	0.437461345826417	0.0525759090241989	0.602529471242957	0.218921636640952	0.171799553807416	0.256143326397513	0.090295984037382	0.0580934656409536	0.306667970362241	0.17673468502964	0.139116260346018	0.111064831724339	0.133263665398554	0.10053586428955	0.326931714302212	0.333914349647954	0.387191610338403	0.641310436537426	0.335671866673805	0.135011311105287	0.277159629424574	0.0895916771097126	0.161444152490566	0.0962555950587786	0.385993256522104	0.046653256107253	0.151280694737052	0.258238243673654	0.0510368203028861	0.28333558141536	0.126746360118647	0.0686272935189516	0.0945979035552514	0.26276556856137	0.215987507822157	0.674751297564742	0.0813658042399855	0.233297144115767	0.204484129133177	0.147694695026536	0.160365916373645	0.275257171427412	0.245436084095233	0.0724643944809312	0.19918531214563	0.322281260753054	0.26435060492028	0.0988148442455237	0.502162597583152	0.0136425407117748	0.0775274678153778	0.326364931285106	0.104559675511232	0.0579056575207186	0.290590356322287	0.0184593148600136	0.0233312535011385	0.0199128559244504	0.17319947273888	0.0291621860144326	0.133038411284621	0.159513626303296	0.209895431362619	0.106164042349273	0.10097991529831	0.0474467019222638	0.455932825873063	0.22839003525894	0.332814209676991	0.0712385754483552	0.496573880997586	0.14876022393607	0.267976814470235	0.155329450632261	0.0955165519840298	0.0745881760704632	0.229463442752867	0.414693507976895	0.152782346082243	0.127307506544532	0.31448142759	0.099898190242249	0.206616569721349	0.552524437718177	0.093013370564851	0.0162292254983465	0.443239788597519	0.500884096448425	0.407613070152056	0.322733139699047	0.120344705428266	0.475674770018525	0.095587006178106	0.059085303318808	0.0878749080239014	0.179381855363475	0.0467274427962814	0.50701544519751	0.101512132602086	0.428873568335373	0.23565909608172	0.174188386226587	0.158189185858935	0.132794055981561	0.279338507007822	0.397764649769356	0.454967179975344	0.206859912773959	0.352088113002037	0.168927377681082	0.232168746822759	0.322650091676694
cg11970458		Body	0.0461702657792533	0.0275496820761053	0.0479807734380164	0.0407073342126608	0.0251861665817279	0.0384359168626658	0.0289364291412549	0.0569560456874275	0.0366544600821014	0.0410523928229496	0.039225224330572	0.058107408388501	0.0346584583237639	0.0309341109210747	0.0273245141499089	0.0267523861977819	0.0347029044916434	0.0426873764909954	0.0419325489696593	0.0337340283195853	0.0353583884543132	0.0462649923447736	0.0392755739601326	0.0319401657692475	0.0397907817715819	0.0226277402391063	0.0349443617218088	0.0371392441393911	0.0387754257409744	0.070629750074557	0.0403806080799967	0.0236558004745253	0.0373085714112359	0.0345656628256867	0.0421034379972515	0.0351162614108839	0.0371060410275126	0.0511731388537857	0.0388954371379692	0.0263402952243835	0.0331172487364494	0.0237995837821377	0.0343741719781261	0.044053533542038	0.038561683912296	0.0404060900043192	0.0286651654762946	0.0313581977026282	0.0457648046493395	0.0298004767129623	0.0299455030291399	0.0380514685439141	0.0415155530209099	0.0246286634947215	0.0329221235227963	0.0561787391113818	0.0489554198102318	0.0515248263851034	0.0240376421385321	0.0382815705582213	0.0418853481151035	0.0437363481749609	0.0360657854363803	0.0276640444020256	0.0397514588417974	0.0388134637609871	0.0352849051013107	0.0360507277260831	0.0383094863544495	0.0236715316490643	0.0379717240283176	0.0266205791363366	0.0433997758019192	0.0337117254579058	0.037749309317231	0.0247389854749519	0.0411479938372182	0.0293322678353206	0.0278151992972439	0.0363317815156775	0.0336108484575906	0.0318475218193017	0.0307978357351332	0.0371859034883425	0.0411827148963034	0.036962616616691	0.0292932935707133	0.041944571494329	0.0444940855870579	0.0391120190047162	0.0383660178988502	0.0416676448651245	0.0217396773963468	0.0444364987988985	0.0309132820813009	0.0412371388826313	0.0360432249834882	0.0426115870693249	0.0351885959530125	0.0453084619640535	0.0454216035363902	0.0324317940822883	0.0483270713923596	0.035041686714424	0.0324334441441463	0.0339866254447943	0.0320779558778907	0.038240480411387	0.0389251682184876	0.0361692166760616	0.0303397466556141	0.0409218530309836	0.0432755691606391	0.0393079790041309	0.0423620261920587	0.032725430792113	0.0372678140741848	0.0396801078113219	0.0421661049384155	0.0612935001927922	0.0379442112867715	0.0412958757058277	0.0427375608127682
cg11973052		Body	0.0121761390611717	0.0106082987567051	0.0102469261273417	0.01072878393477	0.0108660943057606	0.00982125459837086	0.00822533380952421	0.0100813233977328	0.0100780439798148	0.00930848019236129	0.0109355762141463	0.00949765855353634	0.00923931416899826	0.00890225768808739	0.00949972420320248	0.0113839514466703	0.0107231902403603	0.0104644568004223	0.00955517634069148	0.00993872383670607	0.00986828396908636	0.0107252191625312	0.00988589899633712	0.0101373822463187	0.00879967647734409	0.011133191167664	0.0105293175320507	0.011642816517726	0.00898802824046629	0.00955897843088965	0.00945677607007066	0.010349462851764	0.0096262310887833	0.0100057198808911	0.00873966701776125	0.00973448717857598	0.00906795488750436	0.00878779062011937	0.00971380328346979	0.00928258711277478	0.00940156060411624	0.00943445933642292	0.0102277328059134	0.00940684282833038	0.0100067922750635	0.0108233049101979	0.00948568285183995	0.0090369583160782	0.00863080974902895	0.00955355496503541	0.00851588771708555	0.00897884745902917	0.00999454885836241	0.00800358158044387	0.00961246118524948	0.0101465778342953	0.00834855312405348	0.010431824305277	0.00977026064713273	0.0104297037704032	0.00990484982401067	0.0093197059408232	0.00903627398377234	0.0104338665264567	0.00929545150353098	0.00918204305708918	0.0108369696167212	0.00965211439081297	0.00871061732593288	0.0122356771525135	0.00872948834619229	0.00925148465827734	0.0104095228616313	0.00864828069839147	0.010874961502801	0.00989411485219925	0.00983270806167264	0.0113631877775205	0.0103147082400919	0.0118967784047215	0.00929167682204259	0.0106740661474613	0.0102175007896338	0.0107087939609323	0.0109894865727627	0.00996426178781794	0.00710568708864146	0.0107249155177321	0.010811438634212	0.0114737274175465	0.00948143507087026	0.0103404863214258	0.0102527029233951	0.0100730833832139	0.0107102454657194	0.0122422569386418	0.0083702259038591	0.0101108344745942	0.0110772506790371	0.0106450592938543	0.0112794068016557	0.00863331694174916	0.0117520963597144	0.00950232244735487	0.00850277830948275	0.0118408650542906	0.0113089274709039	0.0111771502675492	0.0116657323622396	0.0097798887350091	0.0119630428067907	0.00994963238210889	0.0112739480468679	0.0112372151924388	0.00995105456977569	0.0104036845674466	0.00949463828296562	0.0105337661639463	0.0115443056655707	0.0108542828185302	0.0115790883080812	0.0104539248157324	0.0105475527945846
cg11981599		Body	0.150452755032068	0.0819241169261864	0.144478446167367	0.261684492834536	0.174499938251459	0.132362074610658	0.63798418902985	0.136116949781553	0.166674597172611	0.208235920418181	0.239221784561911	0.190636104458917	0.12386874335404	0.218828368138115	0.231521467435942	0.155066680086254	0.23563960258502	0.192584526575525	0.162916793349682	0.15692822210213	0.126389163935193	0.106799375095028	0.100924171600411	0.138147229497195	0.123113046972176	0.138053022206798	0.345401005619658	0.134400484134221	0.404713185523228	0.158101095997447	0.197266968007393	0.125579368887706	0.114446735477717	0.14807043517205	0.114275984974003	0.148064900504726	0.16389698255375	0.128565811496256	0.145592199096859	0.126822672133855	0.140361103981827	0.117032046912929	0.203686890877339	0.154898908265649	0.13980908674121	0.139646032822453	0.256898005998947	0.0928948561542209	0.136621975114377	0.131125343434607	0.157218118883576	0.140645527686273	0.120435830177056	0.264897602642642	0.191125040456626	0.16592858121105	0.182673062389834	0.131151332007731	0.164078335839056	0.122363744782331	0.102722900343886	0.159392819650347	0.21812417564023	0.131161124026396	0.162696325753529	0.105498255016061	0.121406248004459	0.100198296164877	0.290874328511219	0.236037195648796	0.114372418990566	0.213270213408454	0.136651689720352	0.172409604086928	0.131654788609952	0.144135711710249	0.194863042946203	0.244481201131333	0.283192516821093	0.243144261035779	0.43805968925918	0.319990280192658	0.16344260820437	0.160846736652886	0.146224207318452	0.1790594534841	0.115975574944971	0.13179959662274	0.125454888864935	0.124953246496618	0.135571839849549	0.306357535138548	0.16538099521759	0.122985930362775	0.176440242483142	0.167371661807978	0.0989933406584964	0.136281830992403	0.415209290589227	0.113907835247273	0.198945958339133	0.140177207298767	0.105921132038785	0.142765587779105	0.110362906765935	0.147512206948995	0.14026411619426	0.119288110990586	0.382791862962406	0.153666658411164	0.119852802006218	0.133831031983634	0.154459173016188	0.159120732532666	0.162008921596817	0.169382169487414	0.424325598217017	0.339059612755046	0.180275487647773	0.160144231315179	0.183713323749276	0.128375680717929	0.158281001756492
cg11993754		NA	0.145223489521178	0.0685198248907313	0.119048033276145	0.170616482571098	0.0906664266340194	0.123541217709618	0.0927461430771759	0.158937775681808	0.13336895060771	0.154149784137017	0.157921986551546	0.129098978827242	0.117554716952235	0.0890778067471776	0.174891902139482	0.131508818731835	0.207180793509535	0.13828291277533	0.146799141923897	0.138821270554995	0.156900471884125	0.148873704238455	0.0798268734843289	0.150682355479931	0.117758859774347	0.117485631927798	0.184731761061068	0.118173444797	0.701653732886482	0.160109257146971	0.256315800058489	0.0625191751183605	0.114024054184487	0.118082618518543	0.0790006159302909	0.105681024721222	0.166403116611648	0.1628167160553	0.13613951909139	0.147796505935022	0.179898403948739	0.111193503704436	0.168466736080394	0.146317345236402	0.238849519373204	0.105246640470988	0.0707049649104321	0.186007626063111	0.187693844003518	0.148297951564322	0.119646119038791	0.187804573021056	0.146851107337635	0.294062241542476	0.189778394571264	0.141969110801147	0.13137841872236	0.192330190417152	0.104716383538694	0.0746458521272706	0.111261181801645	0.123141334955672	0.160178666540573	0.117454047889323	0.1343289068765	0.0681184184157562	0.0777341205433692	0.139583293796822	0.0838028533871045	0.0931150876684464	0.0759234312969096	0.225582728069452	0.0903712026533127	0.316352155662	0.128598249519483	0.160716063546288	0.0923899467686025	0.127065916283262	0.0981428394505676	0.134211227020954	0.115904505261385	0.252735214698712	0.179287138303367	0.108740165925345	0.234929686613798	0.176472354602599	0.163481807961772	0.127095443070266	0.141669473791639	0.140658523777112	0.153683375125539	0.159646141987241	0.144304687801604	0.150957025726811	0.0754688033308736	0.129760838959207	0.0459909684672962	0.0698800230028441	0.174514825889962	0.0803654620630383	0.144407156038818	0.153154559823556	0.0651411908910706	0.12657909074831	0.121789982149103	0.139825420761295	0.116491331238536	0.0626409559087071	0.162391710056732	0.127368404740191	0.0812399753203168	0.140103786369994	0.14479020405703	0.164336723885088	0.120244154890562	0.124985539827429	0.136527920698657	0.139477508991691	0.135229429761006	0.117967319215376	0.154255180554332	0.12628305814417	0.144479286339202
cg12006284		TSS200	0.174292718878688	0.642231533211099	0.334794817681888	0.269397381918053	0.463561058936268	0.391180241128008	0.793895323848806	0.234955699864873	0.471162527604806	0.294331719481205	0.463994451844122	0.500264648318271	0.683368473684892	0.775702610497986	0.386799941093606	0.40661839689931	0.252759770308621	0.15514111098668	0.373208431429293	0.212833098865428	0.379278459845399	0.209882081423906	0.342471948216625	0.373670724943151	0.458616331445651	0.165926354298418	0.252410075812308	0.596350173876376	0.761365240653683	0.223062775694144	0.579746660996131	0.306829864389243	0.442566837873836	0.538613035363664	0.641519626888893	0.478923758080037	0.196494182819862	0.268667462526483	0.372302020336	0.43045243776941	0.491312002589674	0.206335228316252	0.374552812095033	0.447024190118771	0.348657026455129	0.458824184986679	0.838955290183241	0.476679079573455	0.230189621538378	0.265439696328058	0.269350007064184	0.370980357341966	0.428915149648833	0.331600243918096	0.207943197812661	0.297960747517046	0.246716497127121	0.328391588355675	0.342652960469182	0.160542946602391	0.115935651720695	0.298301881581857	0.278143865758776	0.408353492060521	0.42536782835292	0.346522289851337	0.0939834174124648	0.151175239565398	0.846130889386977	0.49304606379284	0.742295956190518	0.452744955994757	0.419161929018606	0.291145888836646	0.394558532746812	0.307417764147909	0.331858614804398	0.429308238210327	0.382147888214229	0.0914506082522172	0.233817996938322	0.358307811524756	0.309101930096244	0.461968161077667	0.221822235637928	0.35148526230342	0.424386332775052	0.257586151875396	0.635593232315432	0.418053972805164	0.556710115026709	0.261792698183477	0.488737101338519	0.212194131539607	0.635913232707497	0.276267493667413	0.239190582104306	0.329703973728737	0.645520308787087	0.689229443595217	0.331629680927166	0.375677850172952	0.787709051881747	0.553334792780478	0.346857384202142	0.379899500080605	0.443792562926169	0.327662620915359	0.380611293883577	0.5442002817085	0.742318512122408	0.513163969227986	0.267263998640894	0.220043451641435	0.454923700376952	0.332480914233951	0.600320855518464	0.539771148653769	0.276523881907284	0.442367917987362	0.29681727380661	0.176192280950759	0.367681782483485
cg12040555		1stExon	0.842428221039934	0.771735404350948	0.868388621017445	0.845889849729764	0.857687217581957	0.861652955495223	0.905270096211653	0.877154706947427	0.90117586810003	0.892341865831135	0.877919690067645	0.869045505963602	0.902004643459051	0.884273727985843	0.867808428414952	0.880846966035579	0.879605183121825	0.868407358641583	0.826611442532996	0.83511385195679	0.893221023382566	0.901286048088599	0.838127739059145	0.884422744887591	0.894331082546198	0.765049550171315	0.846566816034325	0.860647983841282	0.847637194197465	0.864412476537988	0.86536563950942	0.563376357447941	0.857691386893324	0.874826768767385	0.739914515566202	0.875038195502996	0.905122788221382	0.898492386140965	0.860193366235487	0.831035649966696	0.873551728044109	0.857734564136781	0.861857214106508	0.854925865406291	0.866619076872163	0.763638229901809	0.864185408750491	0.80288660993697	0.670090304975232	0.84032386966862	0.841567554521249	0.803589133712127	0.852261103291948	0.818980849824414	0.79954555714769	0.834429030844337	0.904385921704968	0.815532315498472	0.864516049075872	0.789214023291089	0.883901628057905	0.82823840950947	0.79305233954206	0.902925487079879	0.885170786393526	0.810462837643232	0.650644401371383	0.6572032139418	0.485102912923906	0.890443465653995	0.699742607057786	0.847973848433327	0.848393497972959	0.880733558568554	0.846937309865088	0.84555256894734	0.825873604139787	0.854305953422786	0.849408995723812	0.849691919427712	0.824391283232104	0.826921202401612	0.860327262072385	0.825479732111044	0.863125042611447	0.85503493758906	0.8463346410786	0.840119839379999	0.739619396463429	0.811114080143525	0.745320065983131	0.841760703114661	0.846543757576909	0.894331615610511	0.791782825787297	0.829152296065999	0.808004020561666	0.559935038431373	0.770287592165606	0.893606891606625	0.842062224333046	0.845847340635446	0.782762166486918	0.835234929378946	0.806966968626358	0.858606349327732	0.841024132551924	0.644664340880626	0.812480118676856	0.749369638803801	0.873326400845985	0.816347564168835	0.876426691938652	0.836997081931496	0.854843254172447	0.872636122090708	0.823924804307715	0.850975170268234	0.837745737958907	0.846867262648305	0.867442340029712	0.620773840389006	0.864213699339695
cg12041387		Body	0.049246540086783	0.46437062019677	0.0356579956389219	0.0456060799319983	0.054084849170565	0.0541843136422385	0.370737492274181	0.0447306258785543	0.0433472933570105	0.041126723490928	0.151210080122356	0.0412712006617683	0.0561849435009626	0.084981233265503	0.0780190140382192	0.0697971798448312	0.0587727995694848	0.063654427071233	0.0269219664297421	0.0575060625175658	0.0503387457471755	0.0495902579519858	0.421278265976507	0.0505161747159964	0.047758701633312	0.0369767990892529	0.37180948535544	0.0511835369972053	0.282079517195999	0.0581416683329975	0.0335413696460078	0.0334273422416226	0.0390850375010248	0.0784542867253723	0.0562134022666331	0.0429146169402789	0.0562449681644599	0.0447060078609892	0.0710318466144283	0.0500469743310601	0.0761865669586663	0.0353993107571081	0.0677890877364033	0.0336531489449744	0.0908218628556756	0.0837463824048124	0.543964894772722	0.0679226121112321	0.0394061031196999	0.0443239112105499	0.0503813847859153	0.0451056879917213	0.038185463509168	0.0441874202954771	0.0571274795836349	0.0696592384810336	0.046309198945053	0.0369702037496405	0.0439051565779247	0.0521806303185043	0.0340208257583317	0.0429714876513597	0.100760095354038	0.0829834794031527	0.0503232905164708	0.0418612884357813	0.0510528939417232	0.0396929538004754	0.0714995765526907	0.0812651822413384	0.102856651452986	0.055721145044333	0.0331850745166968	0.0639015876410673	0.0548074932877087	0.132215851303932	0.365261089387903	0.332939198869636	0.0439689776023223	0.0517111910841449	0.799702635866694	0.0506140192674766	0.0470778985421602	0.0397588486278157	0.0552393343682481	0.0405325919401272	0.19670846318307	0.0426760624486915	0.0451208910147147	0.0737519378179671	0.0347163063058348	0.151632657310779	0.162056531297779	0.056521352405886	0.0562431600458382	0.0673411583822175	0.0686668561090244	0.0450159119913475	0.0318873721037524	0.537758908022767	0.117326740787689	0.0654159060499346	0.531511715365883	0.0449787000233514	0.137290447018257	0.0381072509726835	0.055982565512825	0.0440437944788018	0.063069650932581	0.229852164851784	0.0427613274573329	0.0769814750806063	0.0468948874523577	0.0523554826206702	0.273982024117044	0.0492443696988244	0.273317355224026	0.0389735512438489	0.0677909613371912	0.134295703242838	0.0500419212159278	0.0529989090678405	0.141990609382987
cg12069309		NA	0.0142385262534629	0.0223187152738391	0.0150195011538436	0.0132215649896359	0.0154015795794469	0.0160642929749901	0.0133075055110955	0.0176264674733596	0.0541713957326131	0.0198169065960314	0.0305816302521045	0.0152244328013239	0.0169971523140029	0.0168508273377051	0.0136355920862654	0.0221265028333705	0.0266300947159234	0.01679783720005	0.018057155689568	0.013897686849172	0.0120180869627618	0.0140825000899653	0.0120181090769787	0.0155163050039986	0.0145195911958861	0.0139605957930777	0.0244927551877686	0.0166672241692781	0.0262595449841941	0.0194127294047582	0.0238171821537468	0.0135199576345226	0.0164294696073887	0.0148571745514466	0.0145476999015962	0.0208333948846626	0.014588203795861	0.0171223450265072	0.0130725665044006	0.0116564154313793	0.0128777513714821	0.0163117750790907	0.0128536499564532	0.0352599380777303	0.0165854157714268	0.0176583056678808	0.0124763116615427	0.0142108101235172	0.0140837206620613	0.0124432381644684	0.0141763568229283	0.0163408419389797	0.0183127142518516	0.0313564038870777	0.0161328208576142	0.0133972713074455	0.0152464762499782	0.0192209312309956	0.0159223196126578	0.0138256661861959	0.0144887347245881	0.0193857501000829	0.103094936708103	0.0157944220445937	0.0128988222289296	0.0144800245287251	0.0140831967799709	0.0149964041236516	0.0135778903060513	0.011403084224894	0.0122850605165971	0.0134480688197072	0.0176253650577245	0.0123983462052345	0.0189550883995111	0.0153626329324869	0.289407803560016	0.0247229287948169	0.0140558731981562	0.0179894414151555	0.013714126320432	0.0179086513705591	0.0218698044953906	0.016024182325513	0.0234072604915413	0.0248506187491426	0.011117505759198	0.0179842482525728	0.0340363411432684	0.0210607524443853	0.0125982940547126	0.0181512718893833	0.0151602209563066	0.0150528945605639	0.0957545007545541	0.0177810737082611	0.0646434274575553	0.0157276251843641	0.0412344505260227	0.0200047576984071	0.0168459525506323	0.0144034856260175	0.0182051773318739	0.0165577138430211	0.0160843216908769	0.0171452651074209	0.0145213363073048	0.0290196809540519	0.0312397298122524	0.0166380392126338	0.0187169967295833	0.0275359614815809	0.0207757667898172	0.016272966219989	0.0244324460620546	0.0165174472949525	0.0160306434154502	0.017708530510734	0.0213976007768299	0.016439285699159	0.0209445516685418	0.0162602627297085	0.0214813821740131
cg12120741		BodyBodyBody	0.827300352273929	0.69705648545935	0.842925513894427	0.78160101979011	0.860346169602058	0.830802124870659	0.844887932676249	0.854937759176629	0.873054304438283	0.844896618614924	0.831968309625796	0.629778320492389	0.898959596497553	0.875913218722437	0.853177502253244	0.61231630029186	0.843576700351849	0.795685097074468	0.755871179078615	0.83929709461306	0.875594882398371	0.918804613692723	0.449799785801177	0.848343700719459	0.915721479314301	0.645197647900732	0.864604907790595	0.865864918454048	0.856228582653373	0.715616247469399	0.807398545012311	0.724051984207429	0.886347397229892	0.835891430874992	0.66117594978832	0.878916723076376	0.846748838588048	0.666575736052124	0.864815039602956	0.83618264620172	0.768139711252417	0.830037296823196	0.80094676347644	0.833985276769261	0.715666926469162	0.733924781988136	0.872046233225233	0.731580406861381	0.661249122801986	0.824596828635424	0.877603337527615	0.789196119068317	0.777483878860151	0.788954032673893	0.818117020523426	0.847752827586912	0.846562482535016	0.902894914565205	0.845544578949408	0.280778996035914	0.580831893244767	0.742496574069423	0.670866170542119	0.858859229057023	0.89603383908159	0.548772109410887	0.397976373329017	0.396553537052853	0.540863584423801	0.802874899482965	0.51136858815995	0.765380753350418	0.919182091753723	0.881867675993646	0.779981752334647	0.868863372888488	0.780507411217711	0.625812519074704	0.866963041880181	0.857353860896217	0.654117799785207	0.725614780529486	0.838697887025547	0.851110190007407	0.789162124477812	0.780176016514022	0.8734404853784	0.831218650756932	0.860899191811593	0.830933898417569	0.820264268987696	0.812774642247424	0.819831017101004	0.829145952962748	0.372242940065402	0.758673683629596	0.491416997998041	0.681796180169233	0.930644073044635	0.470354229671761	0.842041687685704	0.8219731846124	0.69955831808688	0.800306086869893	0.809300883363533	0.585757525720582	0.763968355198392	0.529935534724545	0.82443754338247	0.710354234820909	0.665516254220608	0.763514497436868	0.877011227728477	0.835825272499185	0.723128636394495	0.763268075579099	0.668979381502374	0.715730167533897	0.839015693679295	0.83459700832427	0.810074660137907	0.864341536612729	0.839774929249043
