ID	chrom	loc.start	loc.end	num.mark	seg.mean
TCGA-KL-8337-11	22	45175316	45175340	2	1.1861
TCGA-KL-8337-11	22	45176723	49331012	2989	5.00E-04
TCGA-KL-8337-11	23	3157107	28050800	10967	0.0136
TCGA-KL-8337-11	23	28051490	28052863	3	2.4148
TCGA-KL-8337-11	23	28052891	39934053	5551	-0.0015
TCGA-KL-8337-11	23	39934488	39938225	4	-1.7239
TCGA-KL-8337-11	23	39944936	57742331	7176	0.0077
TCGA-KL-8337-11	23	57746638	57751855	2	2.0271
TCGA-KL-8337-11	23	57758527	71288011	3691	-0.0023
TCGA-KL-8337-11	23	71291327	71293259	2	-2.2861
TCGA-KL-8337-11	23	71294641	120402872	20935	0.0063
TCGA-KL-8337-11	23	120402892	120402964	3	-1.7717
TCGA-KL-8337-11	23	120404702	121674932	432	0.0224
TCGA-KL-8337-11	23	121675344	121685075	3	1.0341
TCGA-KL-8337-11	23	121685554	121689532	8	0.0419
TCGA-KL-8337-11	23	121693208	121694857	3	-3.2453
TCGA-KL-8337-11	23	121696980	122002401	194	-0.0338
TCGA-KL-8337-11	23	122002897	122007544	3	-2.1021
TCGA-KL-8337-11	23	122019496	154905589	14705	0.0079
TCGA-KL-8338-11	1	3218610	62651786	32865	-0.0019
TCGA-KL-8338-11	1	62656184	62656510	2	-1.4968
TCGA-KL-8338-11	1	62661792	117821380	33376	-0.0027
TCGA-KL-8338-11	1	117826699	117832960	10	0.54
TCGA-KL-8338-11	1	117833996	180748317	20492	0.0021
TCGA-KL-8338-11	1	180750573	180753483	4	-0.9158
TCGA-KL-8338-11	1	180755661	235060794	34475	0.0012
TCGA-KL-8338-11	1	235061819	235063870	5	-0.6829
TCGA-KL-8338-11	1	235067219	247813706	7928	0.0056
TCGA-KL-8338-11	2	484222	82726864	47605	0.0029
TCGA-KL-8338-11	2	82726995	82727008	2	-1.521
TCGA-KL-8338-11	2	82730497	242476062	83703	9.00E-04
TCGA-KL-8338-11	3	2212571	165021836	89811	-0.0035
TCGA-KL-8338-11	3	165022274	165022914	2	-1.6884
TCGA-KL-8338-11	3	165030679	197538677	16558	-0.0044
TCGA-KL-8338-11	4	1053934	115020853	63295	-0.0022
TCGA-KL-8338-11	4	115025647	115026064	5	-1.0404
TCGA-KL-8338-11	4	115027727	188763651	39446	-0.0034
TCGA-KL-8338-11	5	914233	32928315	19175	0.0037
TCGA-KL-8338-11	5	32928926	32929145	2	-1.1425
TCGA-KL-8338-11	5	32930892	39775195	3900	5.00E-04
TCGA-KL-8338-11	5	39776259	39776535	2	-1.2385
TCGA-KL-8338-11	5	39778099	81953136	20779	0.0036
TCGA-KL-8338-11	5	81953165	81953183	2	-1.407
TCGA-KL-8338-11	5	81954506	180360469	56645	0.0051
TCGA-KL-8338-11	6	1014281	149989457	84323	0.0052
TCGA-KL-8338-11	6	149996720	149996994	2	-1.1246
TCGA-KL-8338-11	6	149999787	170903919	12161	0.0083
TCGA-KL-8338-11	7	705284	5509141	1840	-0.0019
TCGA-KL-8338-11	7	5510647	5510816	2	-1.0052
TCGA-KL-8338-11	7	5512789	7488911	739	0.0175
TCGA-KL-8338-11	7	7489145	7489576	3	-0.9604
TCGA-KL-8338-11	7	7492402	158385118	78736	0.0044
TCGA-KL-8338-11	8	617667	101646390	55364	0.0012
TCGA-KL-8338-11	8	101651991	101663915	16	-0.4284
TCGA-KL-8338-11	8	101665409	132343565	18652	0.0018
TCGA-KL-8338-11	8	132343631	132354279	14	-0.4279
TCGA-KL-8338-11	8	132354621	141463903	6870	0.0017
TCGA-KL-8338-11	8	141464105	141465982	2	-1.0094
TCGA-KL-8338-11	8	141466575	145232496	625	-0.007
TCGA-KL-8338-11	9	789932	140938752	68026	0.002
TCGA-KL-8338-11	10	415240	54197120	30803	-0.0052
TCGA-KL-8338-11	10	54197506	54197748	3	-0.9445
TCGA-KL-8338-11	10	54200432	63459396	5605	-0.0083
TCGA-KL-8338-11	10	63460647	63461129	2	-1.4993
TCGA-KL-8338-11	10	63462805	111612577	29008	-0.0041
TCGA-KL-8338-11	10	111612666	111614293	3	0.8795
TCGA-KL-8338-11	10	111617982	135225087	15441	-0.0034
TCGA-KL-8338-11	11	456120	19582005	11942	-5.00E-04
TCGA-KL-8338-11	11	19583094	19586104	2	-1.4031
TCGA-KL-8338-11	11	19587064	134142530	65296	0.0014
TCGA-KL-8338-11	12	889902	80285759	43332	0.0026
TCGA-KL-8338-11	12	80291025	80294654	3	-0.9781
TCGA-KL-8338-11	12	80296863	133161346	30607	0.0036
TCGA-KL-8338-11	13	19450806	108041866	52364	0.0057
TCGA-KL-8338-11	13	108042181	108043103	2	-1.1433
TCGA-KL-8338-11	13	108044825	114987458	4278	0.0124
TCGA-KL-8338-11	14	20501368	57822216	20169	-4.00E-04
TCGA-KL-8338-11	14	57822355	57824373	3	-0.9295
TCGA-KL-8338-11	14	57824617	105988038	29272	0
TCGA-KL-8338-11	15	23687685	101884307	44527	0.0023
TCGA-KL-8338-11	16	653459	77597841	32786	-0.0015
TCGA-KL-8338-11	16	77598625	77598830	3	-0.9752
TCGA-KL-8338-11	16	77599729	89379936	8005	0.001
TCGA-KL-8338-11	17	987221	55540976	24139	8.00E-04
TCGA-KL-8338-11	17	55547968	55577889	34	-0.913
TCGA-KL-8338-11	17	55578955	63321572	3724	0.0035
TCGA-KL-8338-11	17	63324233	63327651	7	-0.8291
TCGA-KL-8338-11	17	63328558	80917016	9087	0.0043
TCGA-KL-8338-11	18	329586	77109240	42661	0.0031
TCGA-KL-8338-11	19	284018	10589422	3468	1.00E-04
TCGA-KL-8338-11	19	10593042	10594440	3	-0.9371
TCGA-KL-8338-11	19	10595886	58878226	20480	-0.0033
TCGA-KL-8338-11	20	455764	16078803	9814	0.0056
TCGA-KL-8338-11	20	16079006	16084944	3	-1.0503
TCGA-KL-8338-11	20	16088321	62219837	27469	0.0025
TCGA-KL-8338-11	21	15347621	47678774	20582	0.0035
TCGA-KL-8338-11	22	17423930	49331012	16929	0.005
TCGA-KL-8338-11	23	3157107	109398095	42926	8.00E-04
TCGA-KL-8338-11	23	109398288	109401013	2	-2.3549
TCGA-KL-8338-11	23	109401419	154905589	20813	0.002
TCGA-KL-8339-11	1	3218610	113437110	63426	-0.0042
TCGA-KL-8339-11	1	113444110	113446860	2	-2.1368
TCGA-KL-8339-11	1	113448853	247813706	65711	-0.0046
TCGA-KL-8339-11	2	484222	242476062	131296	-0.0033
TCGA-KL-8339-11	3	2212571	194398333	105560	0.0043
TCGA-KL-8339-11	3	194400177	194400812	2	-1.8051
TCGA-KL-8339-11	3	194402374	197538677	797	-0.0041
TCGA-KL-8339-11	4	1053934	93446047	51125	0.0055
TCGA-KL-8339-11	4	93447869	93459765	9	-1.1573
TCGA-KL-8339-11	4	93462702	128986874	19805	0.0034
TCGA-KL-8339-11	4	128990442	128990474	2	-1.2495
TCGA-KL-8339-11	4	128993646	188763651	31786	0.0046
TCGA-KL-8339-11	5	914233	180360469	100503	0.0055
TCGA-KL-8339-11	6	1014281	105727773	57722	-0.0049
TCGA-KL-8339-11	6	105728272	105730745	2	-1.2453
TCGA-KL-8339-11	6	105731566	170903919	38742	-0.0033
TCGA-KL-8339-11	7	705284	105889261	53616	0.0088
TCGA-KL-8339-11	7	105889906	105890298	2	-1.3685
TCGA-KL-8339-11	7	105900235	158385118	27690	0.0101
TCGA-KL-8339-11	8	617667	145232496	81540	0.0047
TCGA-KL-8339-11	9	789932	2481455	1071	-3.00E-04
TCGA-KL-8339-11	9	2481651	2481683	2	1.2214
TCGA-KL-8339-11	9	2483527	140938752	66948	0.0052
TCGA-KL-8339-11	10	415240	66398678	38186	-0.0062
TCGA-KL-8339-11	10	66399409	66399869	2	-2.5088
TCGA-KL-8339-11	10	66402831	135225087	42664	-0.0032
TCGA-KL-8339-11	11	456120	3126714	909	-0.0101
TCGA-KL-8339-11	11	3129953	3129965	2	-1.3475
TCGA-KL-8339-11	11	3133174	134142530	76321	0.0047
TCGA-KL-8339-11	12	889902	133161346	73942	0.0068
TCGA-KL-8339-11	13	19450806	114987458	56633	-0.0072
TCGA-KL-8339-11	14	20501368	55289563	18488	-3.00E-04
TCGA-KL-8339-11	14	55290372	55301520	10	0.5663
TCGA-KL-8339-11	14	55304025	105988038	30935	-0.0011
TCGA-KL-8339-11	15	23687685	101884307	44518	0.0051
TCGA-KL-8339-11	16	653459	82910689	37282	0.0021
TCGA-KL-8339-11	16	82911055	82912656	5	-1.0172
TCGA-KL-8339-11	16	82914678	89379936	3503	-0.0024
TCGA-KL-8339-11	17	987221	80917016	36989	-0.0028
TCGA-KL-8339-11	18	329586	73512093	40387	-0.0104
TCGA-KL-8339-11	18	73514932	73515359	4	-1.0946
TCGA-KL-8339-11	18	73517629	77109240	2266	-0.004
TCGA-KL-8339-11	19	284018	58878226	23948	0.0053
TCGA-KL-8339-11	20	455764	62219837	37278	0.0069
TCGA-KL-8339-11	21	15347621	47678774	20584	0.0017
TCGA-KL-8339-11	22	17423930	49331012	16926	-8.00E-04
TCGA-KL-8339-11	23	3157107	25283972	9468	0.0121
TCGA-KL-8339-11	23	25284191	25288736	3	-2.8662
TCGA-KL-8339-11	23	25288829	154905589	54150	0.0078
TCGA-KL-8340-11	1	3218610	247813706	129147	0.0046
TCGA-KL-8340-11	2	484222	242476062	131310	0.0049
TCGA-KL-8340-11	3	2212571	13187415	6559	0.0073
TCGA-KL-8340-11	3	13189136	13202878	11	-0.7957
TCGA-KL-8340-11	3	13203543	197538677	99805	0.0052
TCGA-KL-8340-11	4	1053934	188763651	102739	0.0027
TCGA-KL-8340-11	5	914233	20954852	12358	0.0037
TCGA-KL-8340-11	5	20958700	20958818	2	-2.2858
TCGA-KL-8340-11	5	20958991	180360469	88152	0.0022
TCGA-KL-8340-11	6	1014281	139651758	78202	0.0057
TCGA-KL-8340-11	6	139656770	139663885	3	-1.431
TCGA-KL-8340-11	6	139664473	170903919	18282	0.0109
TCGA-KL-8340-11	7	705284	63812496	33511	0.0031
TCGA-KL-8340-11	7	63813438	63818224	3	-1.5804
TCGA-KL-8340-11	7	63819849	124680438	30029	0.0033
TCGA-KL-8340-11	7	124683256	124683810	2	-1.8414
TCGA-KL-8340-11	7	124684291	158385118	17773	5.00E-04
TCGA-KL-8340-11	8	617667	6255960	2587	-0.0016
TCGA-KL-8340-11	8	6256245	6256533	3	-1.4939
TCGA-KL-8340-11	8	6262192	145232496	78956	0.0025
TCGA-KL-8340-11	9	789932	140938752	68031	0.0056
TCGA-KL-8340-11	10	415240	135225087	80871	0.0016
TCGA-KL-8340-11	11	456120	118697050	66645	0.0054
TCGA-KL-8340-11	11	118699614	118703192	2	-1.7339
TCGA-KL-8340-11	11	118703992	119957516	783	0.0047
TCGA-KL-8340-11	11	119957618	119957905	2	-1.2771
TCGA-KL-8340-11	11	119960260	134142530	9816	0.0101
TCGA-KL-8340-11	12	889902	13745319	7140	9.00E-04
TCGA-KL-8340-11	12	13749701	13756749	6	-1.3071
TCGA-KL-8340-11	12	13758865	25385428	7129	0.0052
TCGA-KL-8340-11	12	25386620	25386734	5	-0.9057
TCGA-KL-8340-11	12	25386944	40177069	5728	0.0077
TCGA-KL-8340-11	12	40180398	40183682	7	-0.9096
TCGA-KL-8340-11	12	40188870	99977787	35461	0.0034
TCGA-KL-8340-11	12	99979919	99982872	5	-1.2843
TCGA-KL-8340-11	12	99984754	133161346	18462	0.0076
TCGA-KL-8340-11	13	19450806	107275890	51819	0.0051
TCGA-KL-8340-11	13	107277169	107298538	17	0.5067
TCGA-KL-8340-11	13	107300743	114987458	4810	0.0039
TCGA-KL-8340-11	14	20501368	105988038	49445	0.0051
TCGA-KL-8340-11	15	23687685	68605568	25350	0.0093
TCGA-KL-8340-11	15	68610369	68614019	8	-0.8986
TCGA-KL-8340-11	15	68614895	101884307	19175	0.0048
TCGA-KL-8340-11	16	653459	89379936	40796	0.0053
TCGA-KL-8340-11	17	987221	80917016	36989	0.0028
TCGA-KL-8340-11	18	329586	29977745	15008	0.009
TCGA-KL-8340-11	18	29981025	29981028	3	-1.5633
TCGA-KL-8340-11	18	29982503	77109240	27651	0.0094
TCGA-KL-8340-11	19	284018	58878226	23948	0.0037
TCGA-KL-8340-11	20	455764	2268943	1142	0.0046
TCGA-KL-8340-11	20	2269634	2269839	2	-1.2736
TCGA-KL-8340-11	20	2269880	8590896	3545	-4.00E-04
TCGA-KL-8340-11	20	8591196	8600767	7	-0.7445
TCGA-KL-8340-11	20	8601707	62219837	32592	0.0069
TCGA-KL-8340-11	21	15347621	47678774	20585	0.0073
TCGA-KL-8340-11	22	17423930	26697195	2360	0.0108
TCGA-KL-8340-11	22	26697399	26697661	2	-1.8892
TCGA-KL-8340-11	22	26698892	49331012	14567	0.0041
TCGA-KL-8340-11	23	3157107	101275728	39304	0.0099
TCGA-KL-8340-11	23	101276334	101277218	5	-3.3598
TCGA-KL-8340-11	23	101281560	112748304	5429	0.0058
TCGA-KL-8340-11	23	112749753	112754436	5	-1.7167
TCGA-KL-8340-11	23	112759976	154905589	18975	0.0127
TCGA-KL-8341-11	1	3218610	6076421	1889	0.0071
TCGA-KL-8341-11	1	6079392	6079702	3	-1.0775
TCGA-KL-8341-11	1	6080287	7322160	650	0.0083
TCGA-KL-8341-11	1	7324468	7325225	3	-0.9919
TCGA-KL-8341-11	1	7325420	11981530	2332	0.0035
TCGA-KL-8341-11	1	11991515	11992184	2	-1.1656
TCGA-KL-8341-11	1	11993010	111011739	56873	0.0021
TCGA-KL-8341-11	1	111011847	111014420	4	-0.8683
TCGA-KL-8341-11	1	111015838	150915593	6401	-0.0027
TCGA-KL-8341-11	1	150918753	150992057	39	0.5121
TCGA-KL-8341-11	1	151004320	174893868	15072	0.0021
TCGA-KL-8341-11	1	174894169	174898524	6	-0.98
TCGA-KL-8341-11	1	174902126	241562036	42654	0.0034
TCGA-KL-8341-11	1	241567845	241596981	30	0.4929
TCGA-KL-8341-11	1	241606791	247813706	3193	0.0011
TCGA-KL-8341-11	2	484222	242476062	131297	0.0021
TCGA-KL-8341-11	3	2212571	197538677	106373	0.0023
TCGA-KL-8341-11	4	1053934	188763651	102748	0.0014
TCGA-KL-8341-11	5	914233	180360469	100507	6.00E-04
TCGA-KL-8341-11	6	1014281	170903919	96484	0.0052
TCGA-KL-8341-11	7	705284	55915025	33033	-0.002
TCGA-KL-8341-11	7	55915666	55929539	7	0.6821
TCGA-KL-8341-11	7	55934882	116553625	26135	7.00E-04
TCGA-KL-8341-11	7	116556271	116606049	16	0.6075
TCGA-KL-8341-11	7	116609815	139624107	12754	4.00E-04
TCGA-KL-8341-11	7	139629470	139633202	6	-0.9769
TCGA-KL-8341-11	7	139636618	148389928	4473	-0.0021
TCGA-KL-8341-11	7	148392343	148392459	2	-1.0445
TCGA-KL-8341-11	7	148397355	149928555	539	-0.0051
TCGA-KL-8341-11	7	149933692	149933706	2	-1.1252
TCGA-KL-8341-11	7	149937385	153979688	1700	0.0019
TCGA-KL-8341-11	7	153979918	153982035	2	-1.0615
TCGA-KL-8341-11	7	153987318	158385118	2643	-0.0018
TCGA-KL-8341-11	8	617667	13713652	5863	0.0011
TCGA-KL-8341-11	8	13716524	13785431	74	-0.9953
TCGA-KL-8341-11	8	13786965	145232496	75601	8.00E-04
TCGA-KL-8341-11	9	789932	140938752	68025	5.00E-04
TCGA-KL-8341-11	10	415240	24591374	16928	-0.0025
TCGA-KL-8341-11	10	24593649	24593663	2	-1.8892
TCGA-KL-8341-11	10	24595021	135225087	63934	-0.0011
TCGA-KL-8341-11	11	456120	126075348	71783	-4.00E-04
TCGA-KL-8341-11	11	126075768	126081336	9	-1.0627
TCGA-KL-8341-11	11	126081403	134142530	5446	-0.0032
TCGA-KL-8341-11	12	889902	133161346	73941	-0.0012
TCGA-KL-8341-11	13	19450806	26078159	3295	-0.0011
TCGA-KL-8341-11	13	26079627	26079717	2	-1.1284
TCGA-KL-8341-11	13	26080503	42104298	11023	5.00E-04
TCGA-KL-8341-11	13	42104869	42105710	4	-1.2039
TCGA-KL-8341-11	13	42107238	114987458	42321	0.0018
TCGA-KL-8341-11	14	20501368	34003393	7193	-0.0037
TCGA-KL-8341-11	14	34003471	34003543	2	-1.1016
TCGA-KL-8341-11	14	34003869	50842280	8281	0.002
TCGA-KL-8341-11	14	50847107	50868613	15	0.568
TCGA-KL-8341-11	14	50869997	105988038	33951	-0.0015
TCGA-KL-8341-11	15	23687685	26470256	1584	-0.0052
TCGA-KL-8341-11	15	26472353	26473109	3	-0.9886
TCGA-KL-8341-11	15	26480150	101884307	42939	5.00E-04
TCGA-KL-8341-11	16	653459	5004314	1573	0.0081
TCGA-KL-8341-11	16	5005152	5007643	5	-1.0522
TCGA-KL-8341-11	16	5010913	8127969	1736	0.0066
TCGA-KL-8341-11	16	8170733	8214681	54	-1.0349
TCGA-KL-8341-11	16	8216224	11313051	2352	0.0014
TCGA-KL-8341-11	16	11315650	11315655	2	-1.6018
TCGA-KL-8341-11	16	11317910	89379936	35074	-0.001
TCGA-KL-8341-11	17	987221	75781519	34968	-0.0023
TCGA-KL-8341-11	17	75782736	75782839	2	-1.1498
TCGA-KL-8341-11	17	75783312	80917016	2019	0.0039
TCGA-KL-8341-11	18	329586	77109240	42654	-0.0052
TCGA-KL-8341-11	19	284018	10589422	3468	0.0034
TCGA-KL-8341-11	19	10593042	10595886	4	-0.8664
TCGA-KL-8341-11	19	10598724	58878226	20479	2.00E-04
TCGA-KL-8341-11	20	455764	62219837	37287	0.0011
TCGA-KL-8341-11	21	15347621	17586892	1364	-0.0043
TCGA-KL-8341-11	21	17591402	17594404	8	-0.8397
TCGA-KL-8341-11	21	17607482	47678774	19213	-8.00E-04
TCGA-KL-8341-11	22	17423930	49331012	16928	-0.0021
TCGA-KL-8341-11	23	3157107	154905589	63724	0.0065
TCGA-KL-8342-11	1	3218610	247813706	129149	0.003
TCGA-KL-8342-11	2	484222	34512628	20576	0.0018
TCGA-KL-8342-11	2	34512704	34512871	2	-1.0543
TCGA-KL-8342-11	2	34515140	59822740	14166	0.0018
TCGA-KL-8342-11	2	59824104	59910482	56	-0.8999
TCGA-KL-8342-11	2	59914725	242476062	96508	0.0013
TCGA-KL-8342-11	3	2212571	197538677	106375	0.0019
TCGA-KL-8342-11	4	1053934	188763651	102746	-2.00E-04
TCGA-KL-8342-11	5	914233	66545554	35677	-2.00E-04
TCGA-KL-8342-11	5	66549641	66549644	2	-1.0734
TCGA-KL-8342-11	5	66549863	68435480	1258	-0.0015
TCGA-KL-8342-11	5	68440883	68450955	5	-0.9841
TCGA-KL-8342-11	5	68458766	112198865	22488	-0.0027
TCGA-KL-8342-11	5	112204896	112210344	3	-1.1905
TCGA-KL-8342-11	5	112210415	180360469	41076	-0.0013
TCGA-KL-8342-11	6	1014281	170903919	96482	0.0047
TCGA-KL-8342-11	7	705284	158385118	81318	2.00E-04
TCGA-KL-8342-11	8	617667	67255816	35987	-2.00E-04
TCGA-KL-8342-11	8	67256206	67257262	2	-1.2654
TCGA-KL-8342-11	8	67261729	139143072	43114	0.0028
TCGA-KL-8342-11	8	139143419	139143911	3	-1.0235
TCGA-KL-8342-11	8	139144914	145232496	2440	-0.005
TCGA-KL-8342-11	9	789932	140938752	68023	0.0014
TCGA-KL-8342-11	10	415240	96441927	56351	-0.0023
TCGA-KL-8342-11	10	96442917	96633012	52	-0.8929
TCGA-KL-8342-11	10	96639896	126854297	19810	0.0013
TCGA-KL-8342-11	10	126856255	126857576	2	-1.4354
TCGA-KL-8342-11	10	126862606	135225087	4650	-0.0073
TCGA-KL-8342-11	11	456120	134142530	77244	0.0016
TCGA-KL-8342-11	12	889902	4560028	1988	0.0048
TCGA-KL-8342-11	12	4563153	4563810	3	-1.1355
TCGA-KL-8342-11	12	4564192	133161346	71949	7.00E-04
TCGA-KL-8342-11	13	19450806	76390226	32595	8.00E-04
TCGA-KL-8342-11	13	76390555	76392400	2	-1.339
TCGA-KL-8342-11	13	76392798	83322268	4296	-0.0034
TCGA-KL-8342-11	13	83324617	83325272	3	0.8797
TCGA-KL-8342-11	13	83325767	113929943	19490	0
TCGA-KL-8342-11	13	113937278	113943252	7	-0.827
TCGA-KL-8342-11	13	113945835	114987458	255	0.011
TCGA-KL-8342-11	14	20501368	105988038	49442	-7.00E-04
TCGA-KL-8342-11	15	23687685	71034013	26948	8.00E-04
TCGA-KL-8342-11	15	71034144	71034245	3	0.887
TCGA-KL-8342-11	15	71034269	101884307	17582	0.0025
TCGA-KL-8342-11	16	653459	19033956	8202	0.005
TCGA-KL-8342-11	16	19033992	19035213	3	-0.8734
TCGA-KL-8342-11	16	19040689	89379936	32592	-6.00E-04
TCGA-KL-8342-11	17	987221	80917016	36991	-1.00E-04
TCGA-KL-8342-11	18	329586	77109240	42660	0.0026
TCGA-KL-8342-11	19	284018	58878226	23953	-4.00E-04
TCGA-KL-8342-11	20	455764	50285479	29182	7.00E-04
TCGA-KL-8342-11	20	50287925	50290141	5	-1.0987
TCGA-KL-8342-11	20	50291281	62219837	8100	-0.0044
TCGA-KL-8342-11	21	15347621	47678774	20585	0.0021
TCGA-KL-8342-11	22	17423930	49331012	16928	0.0029
TCGA-KL-8342-11	23	3157107	88974207	34716	-7.00E-04
TCGA-KL-8342-11	23	88976824	88981409	2	1.0324
TCGA-KL-8342-11	23	88983271	154905589	29069	0.0014
TCGA-KL-8343-11	1	3218610	247813706	129107	-7.00E-04
TCGA-KL-8343-11	2	484222	242476062	131275	0.0018
TCGA-KL-8343-11	3	2212571	32036278	17812	-0.0028
TCGA-KL-8343-11	3	32037314	32077500	21	-1.1509
TCGA-KL-8343-11	3	32078374	46423847	8445	2.00E-04
TCGA-KL-8343-11	3	46423960	46425934	3	-1.0332
TCGA-KL-8343-11	3	46425964	150601959	55990	-0.0023
TCGA-KL-8343-11	3	150603673	150609644	3	-1.1508
TCGA-KL-8343-11	3	150609694	197538677	24067	-0.0027
TCGA-KL-8343-11	4	1053934	14001521	7536	0.0039
TCGA-KL-8343-11	4	14002590	14002655	2	-1.1384
TCGA-KL-8343-11	4	14008206	88072503	40621	-0.0017
TCGA-KL-8343-11	4	88076463	88078638	3	-0.922
TCGA-KL-8343-11	4	88087440	89995709	1163	0.0041
TCGA-KL-8343-11	4	89995798	89996207	4	0.7662
TCGA-KL-8343-11	4	89996225	152963233	34263	-7.00E-04
TCGA-KL-8343-11	4	152965504	152965977	3	-0.9735
TCGA-KL-8343-11	4	152970749	188763651	19123	-0.0016
TCGA-KL-8343-11	5	914233	39261513	22714	0.003
TCGA-KL-8343-11	5	39261967	39262744	2	-1.4462
TCGA-KL-8343-11	5	39263177	180360469	77770	0.0016
TCGA-KL-8343-11	6	1014281	170903919	96449	-0.0018
TCGA-KL-8343-11	7	705284	158385118	81301	0.0113
TCGA-KL-8343-11	8	617667	145232496	81522	-0.0026
TCGA-KL-8343-11	9	789932	85447905	33323	-0.0071
TCGA-KL-8343-11	9	85448182	85448530	2	-1.2765
TCGA-KL-8343-11	9	85448546	140938752	34679	-0.0053
TCGA-KL-8343-11	10	415240	4983590	2969	0.0182
TCGA-KL-8343-11	10	4984837	5013516	17	0.6164
TCGA-KL-8343-11	10	5018824	5062409	28	0.0196
TCGA-KL-8343-11	10	5063145	5136915	50	0.5397
TCGA-KL-8343-11	10	5138036	135225087	77779	0.0205
TCGA-KL-8343-11	11	456120	4470939	1488	-0.0075
TCGA-KL-8343-11	11	4471464	4471473	2	-1.5662
TCGA-KL-8343-11	11	4472186	116681008	63741	2.00E-04
TCGA-KL-8343-11	11	116683494	116684767	4	-0.9464
TCGA-KL-8343-11	11	116690578	134142530	11990	-0.0046
TCGA-KL-8343-11	12	889902	133161346	73924	0.0073
TCGA-KL-8343-11	13	19450806	54401853	21083	-9.00E-04
TCGA-KL-8343-11	13	54404935	54404955	2	-1.3274
TCGA-KL-8343-11	13	54412722	114987458	35545	-8.00E-04
TCGA-KL-8343-11	14	20501368	105988038	49433	-0.002
TCGA-KL-8343-11	15	23687685	26060597	1270	0.0022
TCGA-KL-8343-11	15	26060653	26060800	2	1.0776
TCGA-KL-8343-11	15	26063034	48748283	11340	0.0028
TCGA-KL-8343-11	15	48751314	48751329	2	-1.1469
TCGA-KL-8343-11	15	48753145	101884307	31908	0.002
TCGA-KL-8343-11	16	653459	89379936	40784	0.0032
TCGA-KL-8343-11	17	987221	10110617	4672	-8.00E-04
TCGA-KL-8343-11	17	10113237	10113345	2	-1.1709
TCGA-KL-8343-11	17	10113720	42044942	12577	-0.0038
TCGA-KL-8343-11	17	42045212	42051987	2	-1.0617
TCGA-KL-8343-11	17	42052089	80917016	19732	-0.0026
TCGA-KL-8343-11	18	329586	58671905	33027	-0.0093
TCGA-KL-8343-11	18	58674263	58686727	11	0.6306
TCGA-KL-8343-11	18	58689693	61806634	2165	-0.0149
TCGA-KL-8343-11	18	61809405	61809922	2	-1.5099
TCGA-KL-8343-11	18	61810012	77109240	7447	-0.011
TCGA-KL-8343-11	19	284018	58878226	23944	-0.0024
TCGA-KL-8343-11	20	455764	62219837	37273	0.0041
TCGA-KL-8343-11	21	15347621	47678774	20579	-0.0016
TCGA-KL-8343-11	22	17423930	49331012	16925	-0.0039
TCGA-KL-8343-11	23	3157107	154905589	63602	0.0086
TCGA-KL-8344-11	1	3218610	247813706	129137	0.0023
TCGA-KL-8344-11	2	484222	28773771	17293	0.0027
TCGA-KL-8344-11	2	28773874	28775017	4	-0.857
TCGA-KL-8344-11	2	28776739	52731966	13591	0.0024
TCGA-KL-8344-11	2	52854567	52874025	17	-0.9938
TCGA-KL-8344-11	2	52908331	110459505	27306	0.0027
TCGA-KL-8344-11	2	111400662	111453672	24	-0.9104
TCGA-KL-8344-11	2	111455635	187265310	41437	0.0036
TCGA-KL-8344-11	2	187267939	187268150	2	-1.1873
TCGA-KL-8344-11	2	187275325	202422866	7570	0.0066
TCGA-KL-8344-11	2	202423395	202423704	3	1.0607
TCGA-KL-8344-11	2	202426707	242476062	24041	0.0024
TCGA-KL-8344-11	3	2212571	16082105	8403	0.0042
TCGA-KL-8344-11	3	16084689	16091110	7	-1.2253
TCGA-KL-8344-11	3	16091173	124352573	59772	0.0052
TCGA-KL-8344-11	3	124352728	124354607	3	-1.0992
TCGA-KL-8344-11	3	124354684	197538677	38180	0.0041
TCGA-KL-8344-11	4	1053934	41222452	24682	0.0024
TCGA-KL-8344-11	4	41227917	41232750	5	-1.0497
TCGA-KL-8344-11	4	41232899	188763651	78044	0.0017
TCGA-KL-8344-11	5	914233	180360469	100496	0.0015
TCGA-KL-8344-11	6	1014281	79346458	43314	0.003
TCGA-KL-8344-11	6	79350712	79352717	2	-1.526
TCGA-KL-8344-11	6	79353005	170903919	53159	0.0018
TCGA-KL-8344-11	7	705284	158385118	81305	0.0051
TCGA-KL-8344-11	8	617667	3685566	1552	0.0045
TCGA-KL-8344-11	8	3687399	3687848	3	-1.5139
TCGA-KL-8344-11	8	3687917	51915786	25305	0.0025
TCGA-KL-8344-11	8	51917260	51917504	3	-1.0978
TCGA-KL-8344-11	8	51918175	145232496	54672	2.00E-04
TCGA-KL-8344-11	9	789932	140938752	68020	4.00E-04
TCGA-KL-8344-11	10	415240	29573629	20209	0.0142
TCGA-KL-8344-11	10	29573917	29591701	23	-1.0894
TCGA-KL-8344-11	10	29594119	135225087	60627	0.0146
TCGA-KL-8344-11	11	456120	134142530	77231	0.0023
TCGA-KL-8344-11	12	889902	117951150	66491	0.0034
TCGA-KL-8344-11	12	117956217	117956774	3	1.1119
TCGA-KL-8344-11	12	117958694	127476465	5334	0.0059
TCGA-KL-8344-11	12	127483745	127500351	19	0.5806
TCGA-KL-8344-11	12	127500406	133161346	2080	0.0038
