Composite Element REF	Hugo_Symbol	Group	TCGA-OR-A5J1-01	TCGA-OR-A5J2-01	TCGA-OR-A5J3-01	TCGA-OR-A5J4-01	TCGA-OR-A5J5-01	TCGA-OR-A5J6-01	TCGA-OR-A5J7-01	TCGA-OR-A5J8-01	TCGA-OR-A5J9-01	TCGA-OR-A5JA-01	TCGA-OR-A5JB-01	TCGA-OR-A5JC-01	TCGA-OR-A5JD-01	TCGA-OR-A5JE-01	TCGA-OR-A5JF-01	TCGA-OR-A5JG-01	TCGA-OR-A5JI-01	TCGA-OR-A5JJ-01	TCGA-OR-A5JK-01	TCGA-OR-A5JL-01	TCGA-OR-A5JM-01	TCGA-OR-A5JO-01	TCGA-OR-A5JP-01	TCGA-OR-A5JQ-01	TCGA-OR-A5JR-01	TCGA-OR-A5JS-01	TCGA-OR-A5JT-01	TCGA-OR-A5JV-01	TCGA-OR-A5JW-01	TCGA-OR-A5JX-01	TCGA-OR-A5JY-01	TCGA-OR-A5JZ-01	TCGA-OR-A5K0-01	TCGA-OR-A5K1-01	TCGA-OR-A5K2-01	TCGA-OR-A5K3-01	TCGA-OR-A5K4-01	TCGA-OR-A5K5-01	TCGA-OR-A5K6-01	TCGA-OR-A5K8-01	TCGA-OR-A5K9-01	TCGA-OR-A5KO-01	TCGA-OR-A5KT-01	TCGA-OR-A5KU-01	TCGA-OR-A5KV-01	TCGA-OR-A5KW-01	TCGA-OR-A5KX-01	TCGA-OR-A5KY-01	TCGA-OR-A5KZ-01	TCGA-OR-A5L3-01	TCGA-OR-A5L4-01	TCGA-OR-A5L5-01	TCGA-OR-A5L6-01	TCGA-OR-A5L8-01	TCGA-OR-A5L9-01	TCGA-OR-A5LA-01	TCGA-OR-A5LB-01	TCGA-OR-A5LC-01	TCGA-OR-A5LD-01	TCGA-OR-A5LE-01	TCGA-OR-A5LG-01	TCGA-OR-A5LH-01	TCGA-OR-A5LJ-01	TCGA-OR-A5LK-01	TCGA-OR-A5LL-01	TCGA-OR-A5LM-01	TCGA-OR-A5LN-01	TCGA-OR-A5LO-01	TCGA-OR-A5LP-01	TCGA-OR-A5LR-01	TCGA-OR-A5LS-01	TCGA-OR-A5LT-01	TCGA-OU-A5PI-01	TCGA-P6-A5OF-01	TCGA-PA-A5YG-01	TCGA-PK-A5H8-01	TCGA-PK-A5H9-01	TCGA-PK-A5HA-01	TCGA-PK-A5HB-01
cg15522957		TSS1500	0.813800438087058	0.203000276473968	0.837117220236799	0.853203161367836	0.631790759513629	0.17724375302716	0.783162159510521	0.597367933558797	0.813544190933679	0.844403064680428	0.733338626391997	0.695471652929229	0.314299443907826	0.747934147193379	0.766795393075567	0.782803706396457	0.699147319246422	0.799893263286863	0.330510048916487	0.244039147409112	0.914084900552077	0.317292314978192	0.643435541476994	0.346340908992326	0.760895459716612	0.798126288723244	0.789283952100665	0.580660168767947	0.756604031478099	0.451412218906357	0.798800643210042	0.122158549719484	0.885912519181335	0.283195814962071	0.848919112061804	0.623862202578499	0.890059521389826	0.853451680707648	0.50117209775306	0.827388870656946	0.862031464785615	0.863212334410632	0.277978808001195	0.770321094459299	0.192903417795935	0.77773999044265	0.868384542323739	0.720870981500884	0.658191241664473	0.214887026538661	0.326072535650315	0.545197089784968	0.818993371675468	0.81357876519711	0.700021795806475	0.276679370173162	0.868611274644955	0.662712309349408	0.843262947370561	0.890343482979548	0.109952689453816	0.416272172507494	0.827357603570098	0.625934655444402	0.390341039731158	0.77315820557995	0.303884422079026	0.870512873286405	0.274594600977689	0.524399815793392	0.420409516257188	0.850898243080908	0.864050215170548	0.823855800871483	0.555769100731537	0.814134549852091	0.21839292793029	0.720160538982514	0.738901315036442
cg15626350		NA	0.342144893238165	0.159987299631252	0.266244779035763	0.931440812620954	0.949086494232644	0.138850871987072	0.927451797948516	0.90867254788291	0.933548351659429	0.805990474432374	0.594791195254721	0.918589386066601	0.932218453493608	0.945415371697226	0.940685611987232	0.938311014186488	0.892460117279378	0.929858345044574	0.442026049072976	0.61035158651086	0.949597582387952	0.30659467972244	0.744526649581918	0.884281522390153	0.900599982849387	0.946108131265617	0.914410457577562	0.927497921549861	0.937456384232794	0.953673196319767	0.932094255024926	0.910377297058269	0.912522912291621	0.175053294741137	0.946217825940481	0.926234163765084	0.524662374237109	0.944077972789164	0.941844270325355	0.0905948455040233	0.951238239157106	0.941857269653199	0.906194434401501	0.923806626846172	0.900516797339399	0.882352439727621	0.951840884168147	0.878676324363821	0.89185193404856	0.25458982446241	0.919755932496847	0.530945725013151	0.44249586486042	0.95274307550431	0.85377526518481	0.842065990799696	0.936379794924169	0.918484451265621	0.943207836904582	0.155228612849926	0.951761064635655	0.905571262055772	0.938536291485753	0.875822429561957	0.942048168133673	0.912285050864167	0.24983776002489	0.950127817707264	0.871996724594618	0.888260881182173	0.933755325958519	0.9516258076635	0.941294499169953	0.937221869741033	0.466138893720604	0.943180720574795	0.139310061677717	0.938175979832569	0.646338723608169
cg15686608		NA	0.537578623803577	0.23192519304445	0.768179785984306	0.301748398882113	0.83571262743475	0.496397502254608	0.772381290684412	0.644437015697663	0.822751053501062	0.796873003522156	0.71820225477304	0.751198934803932	0.565505417032944	0.632551681104675	0.638197513866043	0.788458483107591	0.746845539677624	0.759208608647697	0.57232378918414	0.35892973351469	0.584521276010783	0.659701362871793	0.431239891200962	0.721526506166674	0.312718198033848	0.814931042798478	0.834288858150498	0.623131178313166	0.813756620649709	0.790953559038155	0.796553846788718	0.80203677400269	0.837696352963083	0.776310380583894	0.778220856169312	0.780674597906635	0.808760648433621	0.808834456239902	0.795280819143668	0.834926548243794	0.863612762526766	0.760323750330668	0.676860992356287	0.73065340911454	0.485737661159623	0.777861904308644	0.840274810519956	0.766338317096911	0.721034836009243	0.76825250966361	0.796562175935968	0.640839048496558	0.80223947161352	0.599492109281743	0.734755613243627	0.658789500435269	0.842303455118894	0.80255432397519	0.735282201434015	0.386346700549598	0.161416722060566	0.535512544128986	0.616843957537492	0.600079802247773	0.731484800670717	0.749631505157953	0.623992417411579	0.838870741444575	0.669644155943508	0.70643599688225	0.808278664174849	0.841125053343168	0.814806360074031	0.795439114777652	0.622913050198228	0.806626367518445	0.856529357794371	0.711868347299673	0.814695625663365
cg15736165		NA	0.783626517058267	0.110340424350352	0.807012725586915	0.455225963593572	0.866669482967116	0.0982125501545868	0.826871347418337	0.563192264133336	0.805891136699819	0.830039923893594	0.735961630820849	0.658839407516687	0.19720029368541	0.787935386793981	0.179273698967789	0.805330741041986	0.38942659406659	0.767917770312349	0.214027942087751	0.135191949833145	0.553976849354256	0.142835938240623	0.803294361011165	0.188133994752788	0.139319650437213	0.543428976937785	0.51902478710587	0.155855210144058	0.176449705632833	0.134670426518046	0.708951214049928	0.045248955724267	0.191346593232769	0.215978159987376	0.7773303399736	0.290242190796449	0.0773928537774257	0.801348120547543	0.791445373661953	0.850623612420419	0.559568646361609	0.855545460827275	0.162071591439766	0.578103370988951	0.7237979213986	0.440281794692392	0.803983554648874	0.700018687003921	0.427159311515544	0.11928527184653	0.0891754391802009	0.223075676867074	0.501063418784287	0.148920624897803	0.622773171496399	0.147583352326465	0.855514684191456	0.14164474790109	0.819528055063425	0.1081768390708	0.164751407520542	0.125308288761567	0.782979106228544	0.625849115618148	0.274414957207603	0.603861571744352	0.572517510184071	0.853910092120623	0.129128133935267	0.157482305646769	0.775407768962161	0.209120307900523	0.756545785961156	0.828263205939497	0.17289490255102	0.513438638082821	0.151459345138097	0.663784997761267	0.473166146202959
cg15746719		BodyBodyBodyBodyBody	0.802127847994581	0.262980978792504	0.0168788831509559	0.766671283141786	0.0748867892131166	0.016394624647235	0.772125193837872	0.270135215812587	0.791760279647024	0.667173028428109	0.0155765167210536	0.595360448747887	0.340071034524086	0.787672770749272	0.59703651689314	0.161356242417937	0.40016400874341	0.427259439518078	0.0841815994849199	0.0175498616227003	0.916849132785593	0.0138338103646968	0.116722957459251	0.0234616911871417	0.0427177447336689	0.0604354998410505	0.0181918614664911	0.0236057942713128	0.724487258908467	0.182815229714623	0.848854764127861	0.0214501430395608	0.200156469840427	0.107569294670635	0.739078205118914	0.706432557300219	0.827449970144702	0.548879285111343	0.564063727344321	0.339490823278828	0.941174279161968	0.218960099357344	0.0215835223877359	0.050336326366789	0.0174261009597262	0.0191161864119346	0.896112381058032	0.280235311028244	0.250117380283849	0.0147044042901083	0.545902183454178	0.0235244325195952	0.129851099002905	0.0154676319887798	0.0239587557634056	0.0172654277138872	0.585200400816254	0.0225399984904757	0.88744364206801	0.74858207497489	0.0320506289713982	0.0445870910431212	0.288779764344598	0.57080426295777	0.111080806528537	0.296634766007317	0.0163299016248625	0.143263736351228	0.0313445564278145	0.753189620150365	0.592242244578494	0.902001412845886	0.0756722678451942	0.65428500184715	0.0235378016760726	0.0493859207626232	0.015062303232431	0.728958646910576	0.0315566711927827
cg15820809		NA	0.0266899036234765	0.0211397553615863	0.0219779374326658	0.0181271418005185	0.0202539138484844	0.0216625228050498	0.0221302948663473	0.0184477179089445	0.0247951638385792	0.0195330100415004	0.0164430895632191	0.0253349172729338	0.0189774122400945	0.0233870135803808	0.0192533922141626	0.0202179971155214	0.0239461434606234	0.014231697462432	0.0209882343822887	0.0210316562329158	0.0214087703993707	0.019181945046025	0.0257377782128993	0.0218234690536374	0.0251504039939037	0.0209423763572911	0.0208085001526779	0.018398315049587	0.0223953865802729	0.0256023258260015	0.0208581862882011	0.0224006743732728	0.952314212364437	0.0160780066064624	0.0190381173101235	0.0258315257339519	0.0187021696952756	0.0218957884519501	0.0173979764825714	0.0188584971671138	0.0204336423353918	0.0185919377328236	0.0199836320363159	0.0231292078465271	0.0182908082316671	0.0163045413601599	0.0248770723123743	0.0178450841356603	0.0205458048033835	0.0168711203751949	0.0208377686224424	0.020130164038005	0.0185424055001375	0.01940828296342	0.0250089077562406	0.01879152579807	0.0196737197467666	0.0181077953636803	0.0193324796355712	0.019521053731894	0.0165758575180636	0.0164549527753586	0.017160545370798	0.0222050246663214	0.0230257130126059	0.0243398966533879	0.0164427877972329	0.0213107850921965	0.0211408462600313	0.0228252896203016	0.0187390367651978	0.0345524639805502	0.0189256832768364	0.0210253105971049	0.0212627689725992	0.0250765437237446	0.0211678593181332	0.022203903164974	0.0252414685778991
cg15836660		Body	0.0590585429010054	0.0563663118544766	0.039624526063729	0.052126529375721	0.0431932490892797	0.0554636053096845	0.0323825539710312	0.138823187328674	0.0550491354734565	0.0512796630544495	0.051603776120748	0.0481533428092664	0.0461909040572483	0.0432503740365995	0.0452716290449158	0.0387403949709277	0.0425340595154662	0.0381914986307138	0.0556076107445496	0.0624932937906254	0.0314621458483235	0.0784666561359544	0.0462518761145208	0.0718948806025997	0.0378865749089138	0.0453864388167831	0.0430847569980149	0.0439028388401006	0.0459648003591823	0.0409293690584131	0.0419423238846003	0.0445747266821878	0.0396875562786743	0.0421764677236512	0.0270467298770352	0.0352835443802519	0.0388413170190931	0.0474885626660559	0.0572072089149495	0.0361818357129961	0.0399547668889286	0.0377128744691765	0.0569189725747313	0.0358702000673577	0.0440078507244879	0.0547233040251881	0.0751899125405241	0.0542305295760861	0.0349891791914553	0.0470008315667454	0.0425271005380235	0.0522169195273114	0.0404873194542757	0.0436414124833037	0.0465432592548748	0.037096573116218	0.0399395781851997	0.156480357475493	0.0452210276105957	0.0396036944744029	0.0884743550321941	0.0348614735775878	0.0349459416806715	0.0565479412101965	0.0597717266961676	0.0514394027874978	0.0455866084496882	0.0548805026009072	0.0445602106290522	0.0386176425398298	0.0387832443858816	0.0378694067023793	0.0374731838551315	0.0551060903709727	0.059851042582425	0.0510297978610089	0.0561638866324938	0.0484598514162409	0.0399670860740493
cg16005224		NA	0.783130579633357	0.623500261343368	0.441687929234279	0.818646039547831	0.42115639892839	0.18490787407915	0.781440880121412	0.235708093505088	0.809735521180082	0.6226548567259	0.341855541020645	0.539744600769873	0.784569730141163	0.735758163113724	0.455348526966543	0.462023506377877	0.403320621171679	0.765535645736151	0.199184254132868	0.198162368952924	0.82372999820226	0.321951927456142	0.736850747128615	0.416370482219552	0.148039798503118	0.790898641886655	0.792141105337676	0.333228784030825	0.77376881780802	0.123814384686184	0.631143793931535	0.538391326333246	0.873008790214579	0.424871399583833	0.801225736390769	0.493654371242531	0.119534521141848	0.776819362775835	0.781353745019579	0.77336022852265	0.872171344088515	0.846453851860593	0.435022497340904	0.434263189773228	0.6634201525532	0.125192283026354	0.324826313103117	0.753007020056816	0.310883079418058	0.214436191516464	0.764217417022683	0.435845200405328	0.774963361624657	0.28519888399922	0.42417077757783	0.218873612671806	0.465618535974796	0.452112182360286	0.80232895435336	0.605135569473612	0.150912362335152	0.145667718098596	0.648580476645675	0.507936460365967	0.509378342827382	0.363339385558204	0.481483315881445	0.828239178025184	0.230889111795001	0.419938816316598	0.769712163194527	0.088239463843522	0.811275327643101	0.570260767388357	0.401445351820862	0.815899991764702	0.180515583759701	0.736024002671214	0.405743598934751
cg16035277		BodyBody	0.06815383622128	0.0586131394650187	0.0664575865898483	0.0759792240372693	0.0611552027612874	0.0732121914180039	0.0640908353677042	0.21960612802213	0.0744400931702344	0.0614495885558673	0.0784606631428835	0.0707599546611643	0.0551987525852533	0.0683668838256449	0.0696751640212538	0.0714231796461048	0.181417315276802	0.0825503488399022	0.0581725854591342	0.0666802960047577	0.0708230517104085	0.0787332702030889	0.0646194141522824	0.0692084530046619	0.0740260741402299	0.0645016571799382	0.0682503345977134	0.0669011734084004	0.0762296983566867	0.0554046283012148	0.0494253800650563	0.0772814167315316	0.0782161009160621	0.06503561692606	0.0938811084348319	0.0953997490274386	0.0732056020047212	0.0859089485489275	0.0623443177265304	0.0613428801240668	0.082403213733906	0.0530388523015696	0.0619511646963653	0.0592580995941635	0.063672710950673	0.0593478348363199	0.085827011742592	0.0766450426437596	0.0697105326954901	0.0728353958772509	0.0709932184688974	0.0505602707773248	0.0738854462206032	0.0706664609362028	0.0702782869087191	0.056665057941461	0.0671109301326774	0.0590114232383727	0.113187204047449	0.114029605656991	0.0633092917822677	0.0622263923049847	0.0543328664121526	0.0743078068143734	0.070932645978959	0.0692696446887919	0.0610642394503753	0.0912532661093884	0.0510120756854769	0.0567296747778557	0.0585536204813717	0.149632702232976	0.0689967513654407	0.0667067391966614	0.0397094000420532	0.0733141707358844	0.0722756412251827	0.0722169031911565	0.0651972366410616
cg16065186		Body	0.0428209599649573	0.0199118532676934	0.612650702407237	0.392126225161427	0.0279520237716968	0.0335083492341428	0.673104181683843	0.0400828559034017	0.671410015194055	0.0702286567910846	0.0399923246356152	0.0476754839098887	0.0557489072270595	0.64527821700347	0.0294134662261178	0.69392087184473	0.472170659518256	0.684236680721111	0.0811006091404492	0.0374420811676271	0.784806785689327	0.0732917548216164	0.672139789045297	0.199955951255274	0.0437854507078688	0.510382310686655	0.148200896850649	0.0777733683172544	0.681291796974418	0.0290348921876491	0.707283501959745	0.0345241112029421	0.482000594022468	0.0306136485800725	0.745784435603569	0.0824769424368784	0.317168031073392	0.740139213327218	0.591943750031673	0.0274309906634238	0.573382468371462	0.0313359312136265	0.188419704395933	0.252504970872829	0.0383683054723176	0.0221957843387469	0.798664335432819	0.0955759619432685	0.113079149171951	0.0317681996248876	0.0230448181596499	0.0958844392201469	0.563557008221381	0.0813406397137094	0.0532624089808361	0.0992050058611542	0.216605231718988	0.105827042459616	0.526452140862842	0.0436993716973195	0.0314575799001552	0.0374521389395819	0.0878490704390757	0.50851045174038	0.100483537078858	0.159947742879956	0.0583683030274328	0.742430363973786	0.0350252555321944	0.0327321382317527	0.656363618802084	0.565410917023842	0.287408423456401	0.323988392744246	0.0561553418434535	0.0302664846225179	0.0239995649889607	0.590403230062803	0.131413839710848
cg16092786		NA	0.780858805222651	0.0472337322533031	0.0637381386497088	0.594561939828246	0.843615250559685	0.0613361252587843	0.742874847917918	0.259629509192507	0.777818839314889	0.211796142372509	0.449808248360821	0.399324389909996	0.116176162577297	0.71145096720915	0.0944641121563309	0.750255230789699	0.0947081894351514	0.129575559741926	0.0718085625921704	0.0657680181650664	0.602633778299553	0.26033501757226	0.705546298601099	0.0875249372518528	0.0417609910840481	0.490557703614786	0.0489829487598307	0.0688487607280592	0.716673991341847	0.0368450627080059	0.0339359955221124	0.0802959168862974	0.144519392362022	0.0702037177266601	0.804326001089335	0.0387273220357372	0.0549536490311319	0.852884546388784	0.709021874906715	0.0362105244833795	0.864323278285084	0.0953093149544565	0.118310762052917	0.476271626408801	0.347365269344587	0.134804602427549	0.777755278191045	0.123162301149287	0.521836558941352	0.0464996950116245	0.0378307196558764	0.0678792053032455	0.0517371442999945	0.0293417885328442	0.0442673227595999	0.054579169086983	0.0934715874274767	0.0672562191697137	0.846199188841218	0.0410323943242708	0.133039694047845	0.0470019024874758	0.0990271858713355	0.182778508465229	0.32781983047831	0.0729741972844574	0.0564576627531615	0.770173775750399	0.0926417089362674	0.0300047660498998	0.0546114621984577	0.105898376327455	0.672656241359257	0.224866289159839	0.0562032690716218	0.0517701929384523	0.0781387689555275	0.467721536045698	0.0495453041142025
cg16179125		TSS1500	0.0275014606904862	0.626086910699047	0.0281320184282668	0.669534208508889	0.0249625119178883	0.0221562657232702	0.756556126413984	0.531803358115298	0.747991138712033	0.760342818898986	0.0204726562741975	0.563842815588483	0.0240363549664732	0.71890069454298	0.0232202035997175	0.589907410697512	0.0235352554437913	0.61945321751843	0.601778798593191	0.0220167208438008	0.0311604839295023	0.0250663205538264	0.716423399412698	0.672578200656744	0.0217383608680865	0.0266041272868726	0.585115221463969	0.642507052666826	0.579748646177773	0.633588197322962	0.0297518235318413	0.558601270383039	0.619051049785919	0.0268794265731251	0.774749503173222	0.0303554566203402	0.602426909704885	0.83737406625143	0.0246279366841286	0.382852393526166	0.600987539286872	0.062485236461926	0.0309818679939853	0.584903894281378	0.611394769903104	0.502045036362273	0.651743590467826	0.0218878493893314	0.606150119802471	0.536568651771353	0.0226152106417632	0.682563822495263	0.0216017248111486	0.867188497224725	0.0237081995851798	0.556774969898972	0.603626034233855	0.308475369786529	0.547376983130593	0.874724412900171	0.816071866407636	0.0353798917493309	0.82863191718542	0.586671575540338	0.024417127304384	0.0243247120843491	0.584786708702151	0.82690409428935	0.0218333780063311	0.0266782771308817	0.764246597498569	0.639720079841648	0.587600737207769	0.395062997029106	0.120213827883313	0.854950828964047	0.0208632372882226	0.567049750227352	0.718026035800097
cg16319578		TSS200TSS200	0.0403273170198083	0.0413776753864442	0.0673486102242517	0.0679638412957347	0.0398981910543375	0.0423016638334018	0.0394188396500287	0.117444321959408	0.0618629982064167	0.0483305789559068	0.597234822225291	0.06064216905072	0.625430818809968	0.0506691236877475	0.0675121171538784	0.311376674669539	0.0622132747016892	0.0521152499842124	0.098024048142815	0.0664319004309829	0.0332139804484601	0.26912620189942	0.0359170908187534	0.0546630234252267	0.0412338662479854	0.0521755091111677	0.0388384681102106	0.0722571493570241	0.0340339214002142	0.0501168912919037	0.0752966553208787	0.0398004311046597	0.0471981142981061	0.0700807417989739	0.0536114912667784	0.0416077854542305	0.0367501330997535	0.0449443135197727	0.511851769235741	0.0381625897673648	0.0654280576751727	0.0441637314617159	0.0975814910198543	0.0639715736829284	0.0357533859875521	0.0501898898154644	0.0515369383863529	0.0421439084307502	0.0457051848377459	0.0601715724791263	0.0485179368554846	0.104817607896132	0.0860062306872147	0.0440349856449413	0.0526933871717275	0.0698144401756824	0.0415790659410261	0.123505200312652	0.0377570964854427	0.0460503232082037	0.0486360701216372	0.0772915117530215	0.0601849843001442	0.126603636101569	0.0633878104276797	0.0540411966792653	0.0802339296203257	0.0381007727179823	0.0405889851750158	0.184400930062929	0.0561614237746829	0.870371091022692	0.0545992871920453	0.0517362093827786	0.0800277985719114	0.0464662615780481	0.0821763337470647	0.0615851465436505	0.0382525698330561
cg16463460		5'UTR	0.844729755406394	0.812080140173341	0.380837650350227	0.864965842120495	0.889450447858224	0.604707698621546	0.829581379358117	0.651956041780437	0.787433151212903	0.843566284408914	0.796157424197143	0.752598291155333	0.769190261129706	0.818871221264137	0.828404973474295	0.840346153967306	0.371152791560763	0.804691357981542	0.281059224543707	0.719638186621744	0.871302179695892	0.564465521634642	0.817612162949995	0.69092159132416	0.780585902944666	0.862497422054446	0.803539716475143	0.603192067174821	0.790342111071432	0.83256756532978	0.84363926865567	0.800786647890856	0.834236647101316	0.690866929929121	0.857464996237299	0.782958750274413	0.179973417446933	0.85429671931522	0.801325549677817	0.262139702685247	0.923709923439391	0.90511872183484	0.46459966998093	0.84371694387473	0.888016892035314	0.367912876084013	0.846237516256748	0.757161120496733	0.843896384889198	0.448819351266039	0.777003666362738	0.633622836922818	0.364953713641147	0.653318005989948	0.689855824153784	0.653720920120591	0.812715083577014	0.890030176523318	0.881855926040549	0.442226390423813	0.485941414340846	0.742211862952477	0.861171118981668	0.567301937097158	0.691612217399844	0.820667699384572	0.719965660831678	0.900011914873802	0.675021213523062	0.835846684331812	0.793479911721554	0.780921486164716	0.797538356212112	0.334219323753389	0.535153676153105	0.844218164088131	0.225483792959908	0.709406496345788	0.817571497787022
cg16465939		Body	0.13244311957647	0.0848545511651911	0.180748563096023	0.621285439267545	0.789465717588629	0.38622720568087	0.359454775571643	0.401900048790707	0.410632799451518	0.74527927716909	0.174339544273145	0.497063154702615	0.315621590062669	0.110507750778625	0.176539988198993	0.689192376613406	0.636045829739078	0.500154928268808	0.222760090779834	0.172007362064493	0.495791479064967	0.329923240675587	0.125805812662417	0.308679376453754	0.357216232016907	0.178923909770873	0.511757893316894	0.388520702508044	0.598702119004725	0.156399275736265	0.421982203209346	0.404249986663281	0.656986837884663	0.737121916123004	0.283432815188064	0.599518835088605	0.297566402515797	0.223702670035286	0.75797365268168	0.535611331987835	0.300032017991171	0.453144067385833	0.180316432395998	0.193523155207556	0.294356819594298	0.0548475397579823	0.31817656283143	0.328814286789438	0.566419259582394	0.150334642019727	0.196169353040165	0.218100125647454	0.690070777782642	0.230784981833779	0.223016700066063	0.156300547539604	0.407269207122984	0.4235662727821	0.394771036188324	0.209866956150752	0.129285273195766	0.579418577460772	0.186142155080699	0.587073295365153	0.156630752923337	0.490977114263871	0.320146141434363	0.77160489010763	0.325137435202892	0.206328561630179	0.727237640490872	0.127793496394005	0.277728927136803	0.389542842639218	0.290405925544038	0.533788784929722	0.487571613889431	0.710622734456496	0.77062474513006
cg16501028		BodyBodyBody	0.788984270294358	0.685440487148805	0.744924081206363	0.846438726913387	0.831000216565269	0.729854797418021	0.773563720218797	0.705556239650787	0.736836145916798	0.301583692339475	0.39521814765636	0.700675908951715	0.767280137041691	0.787219761966555	0.328834134246091	0.760650761351934	0.507508127553531	0.577907904857731	0.564426168273895	0.243822164240782	0.712244580819841	0.726175019614579	0.733228647606716	0.67924223130012	0.264079051324054	0.811422852469688	0.198868172062784	0.714408763407098	0.737612250191075	0.473832726077224	0.535763681074766	0.816061988016862	0.722819717533841	0.221079385028776	0.825909706709542	0.80011979544735	0.173838972118467	0.822517930695445	0.207806581909708	0.257149479988159	0.862130795289651	0.290734560788708	0.376301651807261	0.748576232917099	0.64815104004865	0.241755142846338	0.854636900547414	0.773134781600914	0.611755606479801	0.450026435379727	0.276479195891762	0.623747060528332	0.194149236820598	0.848899086389792	0.359303923826647	0.369251521784764	0.81428381214742	0.595060190206632	0.869597389248453	0.491007076541006	0.211064053028398	0.299035316107708	0.255798376642656	0.691835629332439	0.422931823771224	0.747703738742921	0.743289647167495	0.323948585859187	0.660582442015707	0.23500140363225	0.761716862646717	0.209269334598057	0.813951741325871	0.789920408744577	0.69019996943442	0.161272537003093	0.751102914357979	0.427723930217961	0.771831178240282
cg16519742		5'UTR5'UTRTSS15005'UTR	0.931397028496125	0.897018872267632	0.934289232825264	0.923877781506923	0.933884535350616	0.865969096351535	0.889836449963966	0.656832863139922	0.857360990307914	0.930181351224152	0.896898485745077	0.890331138596594	0.581084212981109	0.9106501578689	0.914002549002016	0.906130736039233	0.889391338973674	0.900710963337649	0.843793163228468	0.829893846870591	0.951494633925827	0.906113190858572	0.899751439889349	0.880708763356529	0.904622096530893	0.923926554652392	0.911502211824061	0.880134653762647	0.901485983962867	0.906727740817805	0.887002323135039	0.931317181724998	0.943854450022905	0.934767030750841	0.932238135179681	0.902311799690373	0.934078757630221	0.932655268612523	0.933125781657292	0.887473262037161	0.954825097161764	0.579889622640608	0.76167707691569	0.908164427794881	0.903740099881302	0.935863062799931	0.936463016332965	0.848677217007941	0.939909957912557	0.929388529979226	0.90073971404881	0.798100211772064	0.907165376747797	0.941507860078116	0.956567230675348	0.868895388460706	0.927122837076984	0.917866977661313	0.948117050967002	0.925717225423788	0.947972381329352	0.935836780769825	0.886555899931137	0.892786476159818	0.94954255143503	0.837843793392822	0.836954227408515	0.939582505933365	0.865900415818586	0.931708442780044	0.933387372193112	0.929062319833299	0.930783845050751	0.944435203009469	0.807495303638589	0.952327078163851	0.873057997194183	0.828875827413719	0.900380695167849
cg16607065		NA	0.918787841790802	0.466088621123575	0.920406906712059	0.943369165209256	0.945903146828107	0.711074172550472	0.939028443095114	0.434218764220335	0.934027563765738	0.676490214956006	0.736792269989537	0.857826788351121	0.93420692789982	0.920602195694965	0.945976946258064	0.930471122950309	0.898598026647229	0.939838479458084	0.339511169435238	0.900990809132283	0.900186120989277	0.446557955878791	0.903960384779267	0.932631163597589	0.888102799537321	0.937475320166198	0.894999817971159	0.918337434363938	0.934181463434706	0.562388449281027	0.561961321874634	0.916013848559429	0.921352442540333	0.95194329368048	0.921829960547842	0.857190410868984	0.304878059398648	0.937284153554348	0.944175265017209	0.955031402046237	0.914650478961605	0.953655621975484	0.605412901412433	0.876397413919933	0.914982311680368	0.550431334611137	0.938154089233245	0.935515507236277	0.672382998882201	0.924890525445198	0.899744512227815	0.914173260998119	0.928353052562788	0.945272849834377	0.94608854820652	0.949302233809044	0.968519031702846	0.933069269863345	0.937614374932623	0.929924555313982	0.953130063822179	0.95042230692767	0.939792173543666	0.904552189042468	0.928776344875445	0.300600075906163	0.927647618384427	0.949121295928374	0.902085564811213	0.93191724833655	0.949148449691045	0.309586421663002	0.944927796974362	0.944913107009378	0.773425489251441	0.60919761772648	0.855283576060542	0.916955221948923	0.852103391973373
cg16609872		TSS1500TSS1500	0.775483896810443	0.165976113204127	0.745122262442115	0.379244417866778	0.688692876685877	0.51014402034771	0.805882119061333	0.295617458944579	0.872657115900534	0.503181950087136	0.444350064455467	0.655760131806075	0.834487807340563	0.497179554717838	0.426548448558062	0.86406011521669	0.672186102785022	0.551799881078185	0.447017395489449	0.722492913430443	0.719266401268458	0.519493595339438	0.598150837832591	0.708810201044372	0.891921170355348	0.854372656342722	0.500498466255126	0.84523925770192	0.802846655625063	0.190828166877008	0.80579580236161	0.921638997553065	0.741140372837816	0.775059895781634	0.651947474793063	0.614253191264819	0.69228796173056	0.510019893621098	0.634736942869701	0.843551588067493	0.121565544846175	0.815566498924959	0.518431610704518	0.613461719415275	0.776860133000921	0.729147347313454	0.845404687888538	0.787659301948437	0.571347743267054	0.657714773021101	0.692716421507676	0.534482760783158	0.800248004390577	0.687488094448404	0.753298591539726	0.313414819008499	0.812670821680615	0.621467888022557	0.835016415592234	0.589095930830007	0.718789910117869	0.365421839560055	0.713874874304373	0.795178212487065	0.448165074110582	0.864350243180289	0.663368860704647	0.843452742934609	0.738748866791296	0.546823898482919	0.845994331945175	0.424070441097132	0.77688701821513	0.76010299470218	0.737547469500661	0.934787185038057	0.459202610035587	0.872616324387955	0.743370542388718
