ID	chrom	loc.start	loc.end	num.mark	seg.mean
MDA-PCa-250-15		33030001	34633001	1428	0.2096
MDA-PCa-250-15		34634001	34636001	3	0.9069
MDA-PCa-250-15		34637001	35715001	939	0.1066
MDA-PCa-250-15		35716001	35726001	11	-0.3585
MDA-PCa-250-15		35727001	36730001	872	0.1142
MDA-PCa-250-15		36733001	36800001	64	-0.3377
MDA-PCa-250-15		36801001	38659001	1491	0.0585
MDA-PCa-250-15		38660001	38666001	7	-0.6856
MDA-PCa-250-15		38667001	38879001	199	0.0404
MDA-PCa-250-15		38880001	38897001	17	0.4511
MDA-PCa-250-15		38898001	40326001	1246	0.0733
MDA-PCa-250-15		40327001	40334001	7	-0.4238
MDA-PCa-250-15		40335001	40587001	217	0.2019
MDA-PCa-250-15		40588001	40598001	10	-0.3363
MDA-PCa-250-15		40599001	40941001	251	0.188
MDA-PCa-250-15		40942001	40958001	15	-0.2716
MDA-PCa-250-15		40959001	41190001	167	0.265
MDA-PCa-250-15		41191001	41197001	7	-0.5063
MDA-PCa-250-15		41198001	42037001	654	0.192
MDA-PCa-250-15		42038001	42045001	8	-0.48
MDA-PCa-250-15		42046001	43512001	1262	0.125
MDA-PCa-250-15		43514001	43518001	5	-0.5345
MDA-PCa-250-15		43519001	44727001	940	0.1615
MDA-PCa-250-15		44728001	44736001	8	-0.2719
MDA-PCa-250-15		44737001	46817001	1677	0.1963
MDA-PCa-250-15		46818001	46823001	6	-0.4026
MDA-PCa-250-15		46824001	47069001	192	0.2402
MDA-PCa-250-15		47070001	47096001	26	-0.2448
MDA-PCa-250-15		47097001	48767001	976	0.1897
MDA-PCa-250-15		48768001	48776001	8	-0.3736
MDA-PCa-250-15		48777001	49042001	165	0.2517
MDA-PCa-250-15		49043001	49047001	5	-0.444
MDA-PCa-250-15		49049001	49374001	109	0.1671
MDA-PCa-250-15		49375001	49379001	4	0.8525
MDA-PCa-250-15		49380001	51054001	1340	0.0598
MDA-PCa-250-15		51058001	51069001	9	-0.5412
MDA-PCa-250-15		51072001	52003001	570	0.1184
MDA-PCa-250-15		52004001	52020001	14	-0.3579
MDA-PCa-250-15		52021001	52599001	81	0.1401
MDA-PCa-250-15		52602001	52609001	7	-0.4662
MDA-PCa-250-15		52610001	53114001	157	0.0709
MDA-PCa-250-15		53115001	53125001	9	-0.4151
MDA-PCa-250-15		53128001	54053001	675	0.1898
MDA-PCa-250-15		54054001	54057001	4	-0.327
MDA-PCa-250-15		54058001	54068001	10	0.2917
MDA-PCa-250-15		54069001	54071001	3	-0.7206
MDA-PCa-250-15		54072001	56271001	1470	0.1324
MDA-PCa-250-15		56272001	56275001	3	-0.6074
MDA-PCa-250-15		56276001	56750001	290	0.1682
MDA-PCa-250-15		56752001	56759001	8	-0.4283
MDA-PCa-250-15		56760001	57600001	564	0.1441
MDA-PCa-250-15		57603001	57617001	9	-0.4054
MDA-PCa-250-15		57621001	57843001	143	0.1746
MDA-PCa-250-15		57844001	57848001	5	-0.5499
MDA-PCa-250-15		57849001	57929001	49	0.2384
MDA-PCa-250-15		57930001	57959001	19	-0.2623
MDA-PCa-250-15		57960001	58469001	453	0.3029
MDA-PCa-250-15		58470001	58502001	18	1.2529
MDA-PCa-250-15		58515001	58518001	4	4.7344
MDA-PCa-250-15		58519001	58522001	3	2.5876
MDA-PCa-250-15		58534001	61917001	76	1.2797
MDA-PCa-250-15		61918001	61927001	9	0.5409
MDA-PCa-250-15		61928001	61936001	9	-0.1719
MDA-PCa-250-15		61937001	62056001	104	0.3672
MDA-PCa-250-15		62057001	62071001	15	-0.2938
MDA-PCa-250-15		62072001	62412001	196	0.187
MDA-PCa-250-15		62470001	62492001	12	1.3219
MDA-PCa-250-15		62493001	62502001	9	0.5865
MDA-PCa-250-15		62503001	62505001	3	1.034
MDA-PCa-250-15		62512001	62841001	239	0.1369
MDA-PCa-250-15		62848001	62853001	5	-0.4499
MDA-PCa-250-15		62854001	63029001	161	-0.011
MDA-PCa-250-15		63030001	63041001	11	-0.3166
MDA-PCa-250-15		63042001	66570001	2554	0.1386
MDA-PCa-250-15		66571001	66579001	8	-0.3626
MDA-PCa-250-15		66580001	66759001	129	0.1545
MDA-PCa-250-15		66760001	66769001	10	-0.3837
MDA-PCa-250-15		66770001	67006001	204	0.0859
MDA-PCa-250-15		67007001	67010001	4	-0.7278
MDA-PCa-250-15		67011001	68255001	989	0.1193
MDA-PCa-250-15		68256001	68262001	6	0.5366
MDA-PCa-250-15		68263001	68288001	21	-0.0018
MDA-PCa-250-15		68289001	68299001	11	-0.4702
MDA-PCa-250-15		68300001	101013001	22888	0.1511
MDA-PCa-250-15		101014001	101018001	5	-0.6432
MDA-PCa-250-15		101019001	102940001	1244	0.0823
MDA-PCa-250-15		102941001	102943001	3	-0.8117
MDA-PCa-250-15		102945001	105159001	1775	0.1481
MDA-PCa-250-15		105160001	105168001	6	0.5177
MDA-PCa-250-15		105169001	106966001	1491	0.0862
MDA-PCa-250-15		106967001	106975001	9	-0.6991
MDA-PCa-250-15		106976001	107814001	732	0.0736
MDA-PCa-250-15		107815001	107817001	3	-0.6144
MDA-PCa-250-15		107818001	109243001	1101	0.1121
MDA-PCa-250-15		109244001	109256001	12	-0.3595
MDA-PCa-250-15		109257001	109555001	260	0.0376
MDA-PCa-250-15		109556001	109562001	7	-0.7224
MDA-PCa-250-15		109563001	113813001	3469	0.1138
MDA-PCa-250-15		113814001	113819001	6	0.8024
MDA-PCa-250-15		113820001	114635001	701	0.1676
MDA-PCa-250-15		114636001	114641001	6	-0.7967
MDA-PCa-250-15		114642001	115007001	249	0.2444
MDA-PCa-250-15		115008001	115024001	17	-0.3438
MDA-PCa-250-15		115025001	115055001	22	0.2807
MDA-PCa-250-15		115056001	115067001	12	-0.3858
MDA-PCa-250-15		115068001	116045001	755	0.0922
MDA-PCa-250-15		116046001	116049001	4	-1.0234
MDA-PCa-250-15		116050001	117338001	1021	0.0771
MDA-PCa-250-15		117339001	117344001	5	-0.7581
MDA-PCa-250-15		117345001	117470001	94	0.1285
MDA-PCa-250-15		117471001	117480001	7	-0.4031
MDA-PCa-250-15		117481001	118369001	708	0.156
MDA-PCa-250-15		118370001	118374001	5	-0.5822
MDA-PCa-250-15		118375001	119687001	903	0.2075
MDA-PCa-250-15		119688001	119697001	9	-0.4499
MDA-PCa-250-15		119698001	120576001	609	0.0931
MDA-PCa-250-15		120577001	120592001	12	-0.4032
MDA-PCa-250-15		120593001	122519001	1668	0.1052
MDA-PCa-250-15		122520001	122525001	5	0.5812
MDA-PCa-250-15		122526001	123093001	414	0.1947
MDA-PCa-250-15		123094001	123098001	5	-0.8151
MDA-PCa-250-15		123099001	127298001	3578	0.13
MDA-PCa-250-15		127299001	127304001	6	-0.4201
MDA-PCa-250-15		127305001	127682001	330	0.0929
MDA-PCa-250-15		127683001	127685001	3	-1.0749
MDA-PCa-250-15		127686001	129632001	1551	0.1017
MDA-PCa-250-15		129633001	129645001	8	0.7061
MDA-PCa-250-15		129648001	133505001	3214	0.0965
MDA-PCa-250-15		133506001	133511001	6	-0.5174
MDA-PCa-250-15		133512001	133852001	289	0.1741
MDA-PCa-250-15		133854001	133859001	5	0.5924
MDA-PCa-250-15		133860001	136508001	1991	0.1139
MDA-PCa-250-15		136509001	136513001	5	0.6285
MDA-PCa-250-15		136514001	137766001	1031	0.1251
MDA-PCa-250-15		137767001	137771001	4	0.5406
MDA-PCa-250-15		137772001	137790001	17	0.1613
MDA-PCa-250-15		137791001	137794001	4	0.6515
MDA-PCa-250-15		137795001	145389001	6014	0.1636
MDA-PCa-250-15		145391001	145400001	10	-0.2372
MDA-PCa-250-15		145401001	148846001	2851	0.1528
MDA-PCa-250-15		148847001	148879001	3	0.6327
MDA-PCa-250-15		148881001	149011001	64	0.1269
MDA-PCa-250-15		149012001	149017001	6	-0.279
MDA-PCa-250-15		149018001	149084001	14	0.4503
MDA-PCa-250-15		149106001	149118001	6	-0.5413
MDA-PCa-250-15		149119001	149249001	110	0.1008
MDA-PCa-250-15		149250001	149254001	5	-0.5142
MDA-PCa-250-15		149255001	151556001	1939	0.1229
MDA-PCa-250-15		151557001	151566001	10	-0.421
MDA-PCa-250-15		151567001	153016001	918	0.1052
MDA-PCa-250-15		153017001	153022001	4	0.8918
MDA-PCa-250-15		153023001	153254001	194	0.224
MDA-PCa-250-15		153255001	153257001	3	1.0975
MDA-PCa-250-15		153258001	154928001	1008	0.1354
MDA-PCa-250-15		2650001	7237001	724	0.3783
MDA-PCa-250-15		7252001	7583001	8	-5.188
MDA-PCa-250-15		7584001	7670001	84	0.3476
MDA-PCa-250-15		7671001	7694001	24	-0.2125
MDA-PCa-250-15		7695001	7727001	26	0.4752
MDA-PCa-250-15		7728001	7748001	21	0.0245
MDA-PCa-250-15		7749001	7784001	34	0.5782
MDA-PCa-250-15		7785001	7847001	60	-0.1062
MDA-PCa-250-15		7848001	7872001	24	0.5028
MDA-PCa-250-15		7873001	7963001	80	-0.017
MDA-PCa-250-15		7970001	8179001	162	0.4873
MDA-PCa-250-15		8180001	8212001	32	-0.1137
MDA-PCa-250-15		8215001	8222001	7	0.5637
MDA-PCa-250-15		8223001	8263001	37	-0.0155
MDA-PCa-250-15		8264001	8296001	28	0.5974
MDA-PCa-250-15		8297001	8342001	38	0.0173
MDA-PCa-250-15		8346001	8352001	7	0.5358
MDA-PCa-250-15		8353001	8367001	15	-0.0702
MDA-PCa-250-15		8368001	8668001	291	0.4116
MDA-PCa-250-15		8669001	8687001	17	-0.086
MDA-PCa-250-15		8688001	8728001	39	0.4082
MDA-PCa-250-15		8729001	8738001	8	-0.234
MDA-PCa-250-15		8742001	9908001	361	0.29
MDA-PCa-250-15		9912001	9928001	7	0.9351
MDA-PCa-250-15		9955001	10006001	25	0.043
MDA-PCa-250-15		10007001	13255001	43	0.7633
MDA-PCa-250-15		13642001	13685001	6	1.9579
MDA-PCa-250-15		13987001	15451001	1083	0.423
MDA-PCa-250-15		15452001	15458001	7	-0.1264
MDA-PCa-250-15		15459001	15523001	63	0.5313
MDA-PCa-250-15		15524001	15529001	6	-0.0219
MDA-PCa-250-15		15531001	15547001	17	0.5417
MDA-PCa-250-15		15548001	15552001	5	-0.3635
MDA-PCa-250-15		15553001	17319001	1298	0.3368
MDA-PCa-250-15		17320001	17325001	6	1.1105
MDA-PCa-250-15		17326001	18184001	667	0.343
MDA-PCa-250-15		18188001	18191001	4	-0.3789
MDA-PCa-250-15		18192001	19242001	691	0.422
MDA-PCa-250-15		19243001	19260001	18	-0.0074
MDA-PCa-250-15		19261001	19421001	140	0.3833
MDA-PCa-250-15		19422001	19440001	10	0.8703
MDA-PCa-250-15		19441001	20828001	131	0.2475
MDA-PCa-250-15		20829001	20834001	6	-0.312
MDA-PCa-250-15		20835001	22735001	1119	0.3846
MDA-PCa-250-15		22736001	22739001	4	-0.3531
MDA-PCa-250-15		22740001	23407001	491	0.308
MDA-PCa-250-15		23408001	23410001	3	-0.419
MDA-PCa-250-15		23412001	28783001	422	0.2817
MDA-PCa-133-4		2700001	58469001	44295	-0.0081
MDA-PCa-133-4		58470001	58502001	16	0.6664
MDA-PCa-133-4		58515001	58522001	6	3.8622
MDA-PCa-133-4		58534001	61907001	63	0.9048
MDA-PCa-133-4		61908001	66108001	3001	-0.022
MDA-PCa-133-4		66109001	66161001	34	1.6335
MDA-PCa-133-4		66169001	149597001	63311	-0.0168
MDA-PCa-133-4		149598001	149604001	6	-0.5429
MDA-PCa-133-4		149605001	154928001	3780	-0.0067
MDA-PCa-133-4		2685001	9890001	105	-5.7126
MDA-PCa-133-4		9908001	9922001	7	0.2748
MDA-PCa-133-4		9926001	10009001	30	-1.4234
MDA-PCa-133-4		10010001	13203001	25	0.1728
MDA-PCa-133-4		13204001	13642001	4	-1.6708
MDA-PCa-133-4		13643001	13848001	27	0.8298
MDA-PCa-133-4		14106001	16466001	90	-5.3656
MDA-PCa-133-4		16488001	28783001	4375	0.2344
MDA-PCa-144-13		2700001	5159001	1900	0.0146
MDA-PCa-144-13		5160001	5163001	4	-1.0725
MDA-PCa-144-13		5166001	36730001	26760	0.0488
MDA-PCa-144-13		36733001	36800001	64	-0.3007
MDA-PCa-144-13		36801001	44273001	6217	0.0408
MDA-PCa-144-13		44292001	45080001	84	-5.959
MDA-PCa-144-13		45101001	45106001	6	-0.0128
MDA-PCa-144-13		45109001	46326001	134	-5.9575
MDA-PCa-144-13		46337001	58469001	7738	0.0359
MDA-PCa-144-13		58470001	58502001	19	0.9844
MDA-PCa-144-13		58515001	58519001	5	4.6635
MDA-PCa-144-13		58521001	61903001	86	1.1482
MDA-PCa-144-13		61904001	61917001	11	0.6153
MDA-PCa-144-13		61918001	92796001	20771	-0.0073
MDA-PCa-144-13		92797001	92800001	4	-1.0789
MDA-PCa-144-13		92801001	92803001	3	0.7206
MDA-PCa-144-13		92805001	94797001	1750	-0.0622
MDA-PCa-144-13		94805001	94879001	63	0.9497
MDA-PCa-144-13		94880001	120569001	20251	0.0196
MDA-PCa-144-13		120570001	120590001	12	-0.3688
MDA-PCa-144-13		120591001	135881001	12570	0.0535
MDA-PCa-144-13		135882001	135898001	16	0.3741
MDA-PCa-144-13		135899001	154928001	14705	-0.0044
MDA-PCa-144-13		2650001	9908001	2325	0.1621
MDA-PCa-144-13		9911001	9921001	6	1.3498
MDA-PCa-144-13		9922001	10009001	32	0.1012
MDA-PCa-144-13		10010001	13136001	33	0.8418
MDA-PCa-144-13		13198001	13642001	24	0.1693
MDA-PCa-144-13		13644001	13848001	28	1.9317
MDA-PCa-144-13		13987001	15604001	1229	0.2869
MDA-PCa-144-13		15605001	15607001	3	-0.4527
MDA-PCa-144-13		15608001	28783001	4959	0.186
MDA-PCa-144-4		2700001	5159001	1900	0.1338
MDA-PCa-144-4		5160001	5163001	4	-0.7954
MDA-PCa-144-4		5166001	44273001	33041	0.1597
MDA-PCa-144-4		44276001	45079001	30	-5.6222
MDA-PCa-144-4		45101001	45106001	6	0.007
MDA-PCa-144-4		45117001	46229001	27	-5.0451
MDA-PCa-144-4		46337001	58469001	7738	0.1501
MDA-PCa-144-4		58470001	58502001	18	0.9437
MDA-PCa-144-4		58515001	58519001	5	4.9177
MDA-PCa-144-4		58521001	61903001	78	1.109
MDA-PCa-144-4		61904001	75175001	9382	0.1311
MDA-PCa-144-4		75176001	75180001	3	0.7533
MDA-PCa-144-4		75183001	92796001	11396	0.0837
MDA-PCa-144-4		92797001	92800001	4	-0.9264
MDA-PCa-144-4		92801001	140875001	38473	0.1584
MDA-PCa-144-4		140876001	140880001	3	0.871
MDA-PCa-144-4		140881001	154928001	10892	0.1203
MDA-PCa-144-4		2650001	9908001	2325	0.3994
MDA-PCa-144-4		9911001	9917001	4	1.5591
MDA-PCa-144-4		9918001	10062001	50	0.365
MDA-PCa-144-4		10067001	13136001	6	1.4873
MDA-PCa-144-4		13198001	13642001	24	0.2963
MDA-PCa-144-4		13643001	13848001	32	1.6095
MDA-PCa-144-4		13987001	19136001	3758	0.378
MDA-PCa-144-4		19137001	19139001	3	1.1134
MDA-PCa-144-4		19140001	28783001	2430	0.2896
MDA-PCa-146-10		2701001	2831001	10	-5.6252
MDA-PCa-146-10		2832001	2835001	4	-2.3133
MDA-PCa-146-10		2844001	5313001	135	-5.6621
MDA-PCa-146-10		5314001	13637001	7097	0.3403
MDA-PCa-146-10		13638001	13640001	3	1.0569
MDA-PCa-146-10		13642001	36286001	19138	0.337
MDA-PCa-146-10		36287001	36297001	10	0.6854
MDA-PCa-146-10		36298001	38508001	1796	0.2959
MDA-PCa-146-10		38509001	38513001	4	-0.6496
MDA-PCa-146-10		38514001	44914001	5280	0.3086
MDA-PCa-146-10		44915001	47003001	1690	-0.6621
MDA-PCa-146-10		47004001	58469001	7237	0.2889
MDA-PCa-146-10		58470001	58503001	21	1.0817
MDA-PCa-146-10		58515001	58519001	5	4.6164
MDA-PCa-146-10		58521001	61903001	75	1.1181
MDA-PCa-146-10		61904001	92796001	20781	0.2709
MDA-PCa-146-10		92797001	92800001	4	-0.6577
MDA-PCa-146-10		92801001	134662001	33737	0.3141
MDA-PCa-146-10		134663001	134671001	9	0.7667
MDA-PCa-146-10		134672001	142307001	5931	0.2796
MDA-PCa-146-10		142308001	152874001	8398	-0.7536
MDA-PCa-146-10		152875001	154928001	1298	0.3214
MDA-PCa-146-10		2650001	3407001	228	-0.7769
MDA-PCa-146-10		3713001	3720001	8	-1.9627
MDA-PCa-146-10		4078001	9906001	2087	-0.8159
MDA-PCa-146-10		9907001	10009001	39	-0.291
MDA-PCa-146-10		10010001	13136001	23	0.5833
MDA-PCa-146-10		13198001	13642001	24	-0.8844
MDA-PCa-146-10		13643001	13848001	29	1.3704
MDA-PCa-146-10		13987001	28783001	6191	-0.8381
MDA-PCa-146-12		2772001	2835001	8	-2.6573
MDA-PCa-146-12		2864001	5313001	77	-5.3192
MDA-PCa-146-12		5314001	16835001	9710	0.3946
MDA-PCa-146-12		16836001	16849001	10	1.0484
MDA-PCa-146-12		16850001	38508001	18324	0.4119
MDA-PCa-146-12		38509001	39965001	1308	-0.5669
MDA-PCa-146-12		39966001	42667001	2161	0.4381
MDA-PCa-146-12		42668001	42676001	3	-0.354
MDA-PCa-146-12		42677001	44831001	1756	0.4393
MDA-PCa-146-12		44833001	44840001	8	1.0171
MDA-PCa-146-12		44841001	44914001	48	0.4883
MDA-PCa-146-12		44915001	47003001	1690	-0.5604
MDA-PCa-146-12		47004001	58469001	7237	0.4297
MDA-PCa-146-12		58470001	58502001	18	1.0305
MDA-PCa-146-12		58515001	58522001	7	4.1521
MDA-PCa-146-12		58534001	61916001	67	1.0438
MDA-PCa-146-12		61917001	67816001	4292	0.4173
MDA-PCa-146-12		67817001	80398001	8886	-0.5784
MDA-PCa-146-12		80399001	92796001	7593	0.4154
MDA-PCa-146-12		92797001	92800001	4	-0.4701
MDA-PCa-146-12		92801001	96425001	3105	0.4246
MDA-PCa-146-12		96427001	96429001	3	-0.4249
MDA-PCa-146-12		96430001	142307001	36568	0.431
MDA-PCa-146-12		142308001	152874001	8397	-0.5875
MDA-PCa-146-12		152875001	154928001	1298	0.4369
MDA-PCa-146-12		2650001	3407001	228	0.6679
MDA-PCa-146-12		3713001	3720001	8	-0.5249
MDA-PCa-146-12		4078001	9928001	2096	0.6319
MDA-PCa-146-12		9955001	9985001	12	0.0038
MDA-PCa-146-12		9986001	13642001	50	0.6293
MDA-PCa-146-12		13655001	13848001	10	1.52
MDA-PCa-146-12		13987001	19136001	3758	0.6266
MDA-PCa-146-12		19137001	19139001	3	1.3685
MDA-PCa-146-12		19140001	28783001	2430	0.6204
MDA-PCa-150-7		2700001	27385001	20522	0.863
MDA-PCa-150-7		27386001	27390001	5	0.2303
MDA-PCa-150-7		27391001	58470001	23768	0.8323
MDA-PCa-150-7		58472001	58503001	20	1.464
MDA-PCa-150-7		58515001	58522001	5	5.1859
MDA-PCa-150-7		58534001	61915001	82	1.363
MDA-PCa-150-7		61916001	124171001	45860	0.8205
MDA-PCa-150-7		124172001	124174001	3	0.2152
MDA-PCa-150-7		124175001	154928001	24286	0.8367
MDA-PCa-150-7		2650001	3407001	224	-3.864
MDA-PCa-150-7		3713001	3720001	8	-0.0455
MDA-PCa-150-7		4078001	9907001	2052	-3.8045
MDA-PCa-150-7		9908001	9921001	7	0.8118
MDA-PCa-150-7		9922001	10009001	33	-1.1529
MDA-PCa-150-7		10010001	13136001	31	0.2441
MDA-PCa-150-7		13198001	13255001	23	-3.4702
MDA-PCa-150-7		13642001	13863001	36	1.0675
MDA-PCa-150-7		13987001	58986001	6054	-3.8246
MDA-PCa-152-1		2700001	5159001	1900	0.5753
MDA-PCa-152-1		5160001	5163001	4	-0.4092
MDA-PCa-152-1		5166001	11220001	5147	0.59
MDA-PCa-152-1		11230001	11342001	11	-5.551
MDA-PCa-152-1		11363001	11464001	91	0.6181
MDA-PCa-152-1		11490001	12031001	41	-5.714
MDA-PCa-152-1		12055001	15981001	3310	0.6028
MDA-PCa-152-1		15994001	16074001	8	-5.7936
MDA-PCa-152-1		16109001	16247001	116	0.6763
MDA-PCa-152-1		16260001	16659001	33	-5.6097
MDA-PCa-152-1		16671001	16947001	166	0.5796
MDA-PCa-152-1		16949001	16969001	7	-5.6171
MDA-PCa-152-1		16971001	17967001	870	0.6268
MDA-PCa-152-1		17975001	18099001	16	-5.5564
MDA-PCa-152-1		18106001	18117001	3	-4.4596
MDA-PCa-152-1		18132001	58469001	31429	0.5786
MDA-PCa-152-1		58470001	58503001	22	1.3821
MDA-PCa-152-1		58515001	58518001	3	4.0088
MDA-PCa-152-1		58519001	61903001	77	1.4506
MDA-PCa-152-1		61904001	78921001	12080	0.5831
MDA-PCa-152-1		78922001	78925001	4	-0.2438
MDA-PCa-152-1		78926001	92796001	8700	0.5447
MDA-PCa-152-1		92797001	92800001	4	-0.5301
MDA-PCa-152-1		92801001	140875001	38474	0.579
MDA-PCa-152-1		140876001	140880001	3	1.3845
MDA-PCa-152-1		140881001	154928001	10891	0.5712
MDA-PCa-152-1		2665001	3407001	21	-5.4616
MDA-PCa-152-1		3713001	3720001	8	-0.3304
MDA-PCa-152-1		6428001	7318001	43	-5.5421
MDA-PCa-152-1		7328001	7524001	5	-4.3665
MDA-PCa-152-1		7534001	9861001	71	-5.5528
MDA-PCa-152-1		9908001	10009001	37	-0.7883
MDA-PCa-152-1		10010001	13136001	25	0.6672
MDA-PCa-152-1		13203001	13642001	7	-2.7307
MDA-PCa-152-1		13643001	13863001	35	1.3249
MDA-PCa-152-1		14000001	14464001	37	-5.1676
MDA-PCa-152-1		14475001	14481001	3	-1.6471
MDA-PCa-152-1		14533001	28783001	409	-5.3364
MDA-PCa-265-8		2700001	5159001	1901	-0.0407
MDA-PCa-265-8		5160001	5163001	4	-1.0544
MDA-PCa-265-8		5166001	10929001	4896	-0.0164
MDA-PCa-265-8		10930001	10932001	3	-0.9064
MDA-PCa-265-8		10933001	57964001	37045	-0.0047
MDA-PCa-265-8		57969001	58055001	71	1.5658
MDA-PCa-265-8		58056001	58469001	378	0.0614
MDA-PCa-265-8		58470001	58502001	22	0.8594
MDA-PCa-265-8		58515001	58522001	7	4.1052
MDA-PCa-265-8		58534001	61903001	76	1.0045
MDA-PCa-265-8		61904001	66008001	2931	-0.0273
MDA-PCa-265-8		66015001	66027001	10	1.0196
MDA-PCa-265-8		66028001	66142001	98	1.6342
MDA-PCa-265-8		66151001	66169001	6	1.153
MDA-PCa-265-8		66170001	78920001	9034	-0.0174
MDA-PCa-265-8		78921001	78925001	5	-0.6805
MDA-PCa-265-8		78926001	92796001	8700	-0.0515
MDA-PCa-265-8		92797001	92800001	4	-1.1154
MDA-PCa-265-8		92801001	98043001	4432	-0.0248
MDA-PCa-265-8		98044001	98051001	8	0.393
MDA-PCa-265-8		98052001	103256001	3848	-0.0181
MDA-PCa-265-8		103259001	103303001	31	0.9416
MDA-PCa-265-8		103327001	140875001	30154	-0.0096
MDA-PCa-265-8		140876001	140880001	3	0.6717
MDA-PCa-265-8		140881001	154928001	10893	-0.0469
MDA-PCa-265-8		2650001	3407001	228	0.2889
MDA-PCa-265-8		3713001	3720001	8	-0.8978
MDA-PCa-265-8		4078001	10009001	2124	0.2208
MDA-PCa-265-8		10010001	13134001	19	0.6944
MDA-PCa-265-8		13198001	13642001	24	0.1735
MDA-PCa-265-8		13643001	13848001	21	1.5574
MDA-PCa-265-8		13987001	19136001	3758	0.229
MDA-PCa-265-8		19137001	19139001	3	1.1231
MDA-PCa-265-8		19140001	28783001	2430	0.2495
MDA-PCa-266-A		2700001	2831001	77	0.2455
MDA-PCa-266-A		2832001	2835001	4	1.0193
MDA-PCa-266-A		2838001	5159001	1819	0.2211
MDA-PCa-266-A		5160001	5163001	4	-0.6835
MDA-PCa-266-A		5166001	58469001	42393	0.2529
MDA-PCa-266-A		58470001	58503001	22	1.12
MDA-PCa-266-A		58515001	58524001	7	4.7334
MDA-PCa-266-A		58534001	61898001	81	1.2796
MDA-PCa-266-A		61899001	99150001	26186	0.2386
MDA-PCa-266-A		99152001	99184001	29	1.2966
MDA-PCa-266-A		99185001	107897001	6725	0.2645
MDA-PCa-266-A		107898001	107900001	3	0.9709
MDA-PCa-266-A		107901001	140875001	26325	0.2526
MDA-PCa-266-A		140876001	140880001	3	1.0117
MDA-PCa-266-A		140881001	143626001	2177	0.2082
MDA-PCa-266-A		143627001	143637001	3	-0.6895
MDA-PCa-266-A		143638001	154928001	8705	0.2464
MDA-PCa-266-A		2650001	3407001	228	1.4429
MDA-PCa-266-A		3713001	3720001	8	0.9283
MDA-PCa-266-A		4078001	9928001	2097	1.4075
MDA-PCa-266-A		9955001	10006001	25	0.6331
MDA-PCa-266-A		10007001	13642001	48	1.3976
MDA-PCa-266-A		13654001	13840001	14	2.022
MDA-PCa-266-A		13987001	28783001	6191	1.3926
MDA-PCa-270-A		2700001	5159001	1900	0.7263
MDA-PCa-270-A		5160001	5163001	4	-0.3245
MDA-PCa-270-A		5166001	10313001	4412	0.7287
MDA-PCa-270-A		10314001	10320001	7	1.081
MDA-PCa-270-A		10321001	34188001	20127	0.7798
MDA-PCa-270-A		34189001	34191001	3	1.1696
MDA-PCa-270-A		34192001	51748001	13775	0.7824
MDA-PCa-270-A		51756001	51761001	6	1.1441
MDA-PCa-270-A		51773001	58502001	4085	0.7676
MDA-PCa-270-A		58515001	58521001	5	5.4285
MDA-PCa-270-A		58534001	61898001	62	1.2362
MDA-PCa-270-A		61899001	61988001	78	0.899
MDA-PCa-270-A		61989001	61995001	7	1.2908
MDA-PCa-270-A		61996001	78921001	11999	0.7532
MDA-PCa-270-A		78922001	78925001	4	0.0091
MDA-PCa-270-A		78926001	92796001	8700	0.7227
MDA-PCa-270-A		92797001	92800001	4	-0.183
MDA-PCa-270-A		92801001	154928001	49366	0.7554
MDA-PCa-270-A		2650001	3407001	228	-0.9464
MDA-PCa-270-A		3713001	3720001	8	0.1785
MDA-PCa-270-A		4078001	9907001	2088	-0.9951
MDA-PCa-270-A		9908001	9921001	8	0.7036
MDA-PCa-270-A		9922001	10009001	33	-0.7575
MDA-PCa-270-A		10010001	13136001	32	0.2192
MDA-PCa-270-A		13198001	13642001	24	-0.8472
MDA-PCa-270-A		13646001	13848001	23	1.1436
MDA-PCa-270-A		13987001	19135001	3757	-0.9601
MDA-PCa-270-A		19136001	19138001	3	0.0474
MDA-PCa-270-A		19139001	28783001	2431	-0.9635
MDA-PCa-273-A		2700001	5159001	1900	-0.0509
MDA-PCa-273-A		5160001	5163001	4	-1.0241
MDA-PCa-273-A		5166001	26809001	18122	-0.0074
MDA-PCa-273-A		26810001	26821001	11	0.9029
MDA-PCa-273-A		26822001	44797001	15249	-0.0357
MDA-PCa-273-A		44798001	44909001	5	-5.76
MDA-PCa-273-A		44934001	58469001	8908	-0.028
MDA-PCa-273-A		58470001	58502001	18	0.7885
MDA-PCa-273-A		58515001	58522001	7	4.8506
MDA-PCa-273-A		58534001	61916001	84	0.8519
MDA-PCa-273-A		61917001	92796001	20764	-0.0469
MDA-PCa-273-A		92797001	92800001	4	-1.0076
MDA-PCa-273-A		92801001	140875001	38478	-0.0255
MDA-PCa-273-A		140876001	140880001	3	0.7092
MDA-PCa-273-A		140881001	154928001	10891	-0.0436
MDA-PCa-273-A		2650001	9908001	2325	0.2078
MDA-PCa-273-A		9911001	9917001	4	1.4747
MDA-PCa-273-A		9918001	10008001	32	-0.0003
MDA-PCa-273-A		10009001	13134001	17	0.545
MDA-PCa-273-A		13198001	13642001	24	0.1537
MDA-PCa-273-A		13643001	13848001	18	1.5186
MDA-PCa-273-A		13987001	28783001	6189	0.2144
MDA-PCa-274-2		2700001	5159001	1898	0.2283
