Composite Element REF	Hugo_Symbol	Group	TCGA-3H-AB3K-01	TCGA-3H-AB3L-01	TCGA-3H-AB3M-01	TCGA-3H-AB3O-01	TCGA-3H-AB3S-01	TCGA-3H-AB3T-01	TCGA-3H-AB3U-01	TCGA-3H-AB3X-01	TCGA-3U-A98D-01	TCGA-3U-A98E-01	TCGA-3U-A98F-01	TCGA-3U-A98G-01	TCGA-3U-A98H-01	TCGA-3U-A98I-01	TCGA-3U-A98J-01	TCGA-LK-A4NW-01	TCGA-LK-A4NY-01	TCGA-LK-A4NZ-01	TCGA-LK-A4O0-01	TCGA-LK-A4O2-01	TCGA-LK-A4O4-01	TCGA-LK-A4O5-01	TCGA-LK-A4O6-01	TCGA-LK-A4O7-01	TCGA-MQ-A4KX-01	TCGA-MQ-A4LC-01	TCGA-MQ-A4LI-01	TCGA-MQ-A4LJ-01	TCGA-MQ-A4LM-01	TCGA-MQ-A4LP-01	TCGA-MQ-A4LV-01	TCGA-MQ-A6BL-01	TCGA-MQ-A6BN-01	TCGA-MQ-A6BQ-01	TCGA-MQ-A6BR-01	TCGA-MQ-A6BS-01	TCGA-NQ-A57I-01	TCGA-NQ-A638-01	TCGA-SC-A6LM-01	TCGA-SC-A6LN-01	TCGA-SC-A6LP-01	TCGA-SC-A6LQ-01	TCGA-SC-A6LR-01	TCGA-SC-AA5Z-01	TCGA-SH-A7BC-01	TCGA-SH-A7BD-01	TCGA-SH-A7BH-01	TCGA-SH-A9CT-01	TCGA-SH-A9CU-01	TCGA-TS-A7OU-01	TCGA-TS-A7OY-01	TCGA-TS-A7OZ-01	TCGA-TS-A7P0-01	TCGA-TS-A7P1-01	TCGA-TS-A7P3-01	TCGA-TS-A7P6-01	TCGA-TS-A7P7-01	TCGA-TS-A7P8-01	TCGA-TS-A7PB-01	TCGA-TS-A8AF-01	TCGA-TS-A8AI-01	TCGA-TS-A8AS-01	TCGA-TS-A8AV-01	TCGA-TS-A8AY-01	TCGA-UD-AABY-01	TCGA-UD-AABZ-01	TCGA-UD-AAC1-01	TCGA-UD-AAC4-01	TCGA-UD-AAC5-01	TCGA-UD-AAC6-01	TCGA-UD-AAC7-01	TCGA-UT-A88C-01	TCGA-UT-A88D-01	TCGA-UT-A88E-01	TCGA-UT-A88G-01	TCGA-UT-A97Y-01	TCGA-XT-AASU-01	TCGA-YS-A95B-01	TCGA-YS-A95C-01	TCGA-YS-AA4M-01	TCGA-ZN-A9VO-01	TCGA-ZN-A9VP-01	TCGA-ZN-A9VQ-01	TCGA-ZN-A9VS-01	TCGA-ZN-A9VU-01	TCGA-ZN-A9VV-01	TCGA-ZN-A9VW-01
cg17558126		BodyBody	0.40583249730173	0.548460858970539	0.606648269859842	0.231810406796665	0.481929298580141	0.499671248936084	0.36090081653899	0.117110337537987	0.254312830639134	0.594030940207203	0.47860189089197	0.356710262576543	0.452215662243762	0.164381630063303	0.548494779302692	0.463483033627638	0.254394908039244	0.514763595802164	0.414260039331142	0.508884833533772	0.120826783391922	0.528308776763139	0.49348268526965	0.452555715095396	0.384175898262899	0.560820715723796	0.35587109193767	0.211634026676104	0.434045514621561	0.093631603942503	0.548405146199324	0.364988458104086	0.60514917041392	0.158431114090035	0.281593593772148	0.698915463912142	0.516100092215782	0.356048092897938	0.207789728638232	0.460779096113768	0.31732749136189	0.270376183718228	0.537545905146837	0.344138211294239	0.395520416040695	0.753065399601803	0.313808491355884	0.332152624810553	0.565853709106582	0.371370279858282	0.189194041549594	0.459469160322906	0.0789735933796596	0.536903909239613	0.546115825268527	0.420779847102881	0.256178893154241	0.270168300253701	0.575595064005759	0.510864812891007	0.522415055699263	0.383071036815512	0.20072983238682	0.181863525987392	0.531496678751971	0.252010136217394	0.481127903154135	0.471360796319692	0.6345200090482	0.533848469374649	0.592333996375011	0.39087034648954	0.353487589462328	0.67315971627709	0.441576974899418	0.450972629232073	0.457932252941344	0.215185809703239	0.390953066673173	0.312638546908845	0.404359919528197	0.125809890904595	0.711472609169601	0.474971036157034	0.536473664864732	0.688645168647387	0.471888171922701
cg17575811		BodyBodyBodyBodyBodyBodyBodyBodyBodyBodyBody	0.0379945225344956	0.0307656227626737	0.034209603819985	0.0222760709323872	0.0547276755344634	0.134438672469519	0.274884372099478	0.0226212515456387	0.310017309386934	0.0427765668496761	0.504010626214013	0.0223390327677975	0.021099695793376	0.017527262599321	0.016357657741426	0.0440360537505654	0.07976495461741	0.447809213578618	0.472239997446956	0.0274138359355278	0.0285077924082356	0.0309296014665228	0.0672975126041886	0.283346475829526	0.0301311309955553	0.02747361086393	0.383363077913602	0.0234775553137271	0.0191936845023838	0.0106606259945154	0.035316310454334	0.389729314734967	0.510750378227643	0.0224856611068015	0.0150668153232705	0.483691643971482	0.106472752220935	0.0257615049649492	0.023374590832976	0.0267150254005416	0.0300562543945962	0.016059189675971	0.0266762068204997	0.0212201795530516	0.0310038104034898	0.162021398382531	0.0242594800606373	0.0208364491002833	0.0220833782637499	0.0190332440428593	0.0479101303651753	0.0251076572659651	0.020906091502108	0.0182676847542964	0.0259125382177661	0.0253530186709486	0.0269123056883807	0.167782818924938	0.208195964234535	0.0205147143677485	0.518824441344111	0.0215533298082089	0.0230989705727311	0.0197356102427133	0.0236922823626376	0.0213421480404874	0.0438227620304819	0.534046369938952	0.0973110505519333	0.0242817202816661	0.137833825703578	0.0284332890029425	0.418411493958405	0.0255627740799435	0.0289895834619656	0.021628195916527	0.0334842038049073	0.0844276235285093	0.0339615527512975	0.123646327217959	0.0153046379262577	0.0199968919110772	0.0176492584915128	0.0210179741767356	0.035190708862427	0.0197555094125572	0.46622270814359
cg17580045		TSS1500	0.0541321542036823	0.0529525099765002	0.185297972222297	0.0749036221920202	0.222992528712206	0.0636886709699209	0.058682676899415	0.068696259874862	0.0883777773623055	0.0734579875313269	0.070108830183774	0.0921639093950009	0.0690109525026637	0.0500036666764029	0.0511858085955734	0.114018250090989	0.0483018149755337	0.252454921478751	0.394868327484952	0.0525196225427311	0.179344986091757	0.0510038760801205	0.101908921372131	0.0323740102655577	0.0616706393908155	0.0572543395682534	0.0566502748495876	0.0581061250450039	0.0838861107446577	0.0485524036210364	0.335390062788905	0.0542834432465692	0.0651025753685074	0.0441632399426271	0.0465621192911519	0.362361921951122	0.637842502856909	0.0597261532709525	0.0654226978751778	0.0750882177046585	0.0562646638850501	0.0805772456303136	0.0873073066870172	0.0684300954317034	0.0653120504277274	0.0471031843121959	0.0598791884468204	0.0644508827884319	0.0507588750535272	0.0567366843959053	0.0713977269273778	0.063477720321654	0.0568152601330307	0.0459174756259239	0.0780059373738248	0.0719623662930118	0.0541863757037225	0.0453849106316503	0.0671506451383887	0.0524906484890336	0.0619585749520049	0.0846270669322916	0.0479171922852654	0.0498684089061179	0.337139556652347	0.0565109785187798	0.0669888674909488	0.0703112792030545	0.0912851809890206	0.0494377540214965	0.144928181703075	0.0840734771396896	0.114046948865967	0.0647062127659766	0.0562648619758597	0.0629669413044144	0.0699726567132367	0.0529150101148031	0.0465387882925292	0.0892767039360206	0.0596669465388368	0.0690303867043342	0.0504465158090475	0.0524364059616519	0.0596544098644878	0.054129432601039	0.296553512124731
cg17602451		Body	0.16681464342649	0.44395759890102	0.41205831853671	0.0506682361009682	0.589550119183238	0.420893555304567	0.562223160724258	0.360291419809563	0.382812417452385	0.13665267230014	0.145245133521078	0.123467644440216	0.15434681487497	0.258252028161414	0.0512688279585877	0.427176242307584	0.161447645535538	0.359172432577688	0.151726456293317	0.353951762533654	0.157815995025171	0.256365742226691	0.384951805493964	0.617713014488443	0.324892212967221	0.161376313634774	0.394476730706451	0.357881127215496	0.30840671152314	0.0459403984966675	0.458203615288625	0.219824178509598	0.371122300911066	0.220801854283469	0.0489380301846737	0.434357877013768	0.522383611846762	0.366898935837677	0.398335018465346	0.307383045389884	0.140666242850625	0.277723730093644	0.196319766727416	0.0464698965952783	0.0603522740539676	0.328106317395642	0.050650149748095	0.0552497195295786	0.0645366848008935	0.457030640187646	0.0489151568125415	0.0619109616405177	0.169651902553661	0.5620574044392	0.343064984902952	0.231616062718934	0.77769814836801	0.0490558669046783	0.401816897778438	0.363298249948671	0.454859072612991	0.348458299993825	0.195995277909834	0.0523846064798883	0.311487550959604	0.415891993502727	0.0566837434112516	0.413181624749428	0.462370762092395	0.142298895582567	0.230721803178267	0.41005019883563	0.264488185989178	0.637769975901772	0.0528657141235467	0.223814014249972	0.295231827163109	0.145942898771458	0.295337353327963	0.213333826737022	0.431152052263048	0.0625922596394166	0.292564243074384	0.547066312034355	0.315992001909431	0.352939090228045	0.450190691906944
cg17663463		5'UTR1stExon	0.590200109309561	0.6385146531534	0.219176258692624	0.560730262157138	0.888820631281434	0.586458462120582	0.663845831096966	0.838609913207255	0.322467766352323	0.607039037142039	0.736840933311556	0.579584168154445	0.675395836688567	0.608018539970374	0.571987611306232	0.573166682960509	0.598499094792357	0.676828266374313	0.664160148697396	0.722337420812755	0.537685490592	0.706681738374331	0.644300163820575	0.598260156162026	0.623726323364536	0.628593891185728	0.573074265962089	0.566926130776239	0.702253790060815	0.507580958437692	0.628630977806164	0.709810254273451	0.559109739195775	0.870651929121924	0.374318010044597	0.365490465578962	0.792176073841717	0.634313157011419	0.823914751584353	0.663510465929334	0.865861776405146	0.611102205464326	0.592851938824815	0.451538682035193	0.739362308348845	0.606437347149418	0.661371957695911	0.557279360721904	0.647128962578915	0.597016500019128	0.651082753157903	0.460974951684681	0.609545063575576	0.603246113181678	0.658227332286728	0.625195440430225	0.606588770904312	0.739787645804121	0.635576023425783	0.697901784757661	0.77878910624176	0.51531290256298	0.689687982403129	0.605530849483585	0.540988666949722	0.534663968338971	0.273652965037822	0.769886543406729	0.646990552440209	0.830720534404267	0.681462654924391	0.574346551122915	0.660625426218178	0.913111739286738	0.455679505158751	0.571782411367194	0.7133596054288	0.589608840137269	0.582455789309193	0.686253703270619	0.592402612882092	0.350154303847018	0.579793442674953	0.64040222701979	0.777624719940959	0.587933835368171	0.785503766603861
cg17686260		Body	0.937313328319822	0.9038041461994	0.904929267645886	0.873237965629199	0.912953149474173	0.904854752789847	0.505012875619905	0.464584913682831	0.924881557196125	0.939015990626321	0.678279450243351	0.897222399933647	0.916350211680708	0.933385799235002	0.592902069125931	0.486963788488142	0.114922747058815	0.922660708926505	0.954684576280808	0.945807329450607	0.898505748869823	0.911325417254478	0.927297730970103	0.913797123138323	0.594333942595655	0.939246705951068	0.940553202626846	0.586534729497182	0.904409236611746	0.480481180319145	0.933657418281005	0.89983145645572	0.841385508717243	0.8046793769248	0.890113215508209	0.917495018185108	0.92958828078972	0.936150927720422	0.903364883017696	0.917483587052352	0.930117709982122	0.936200257644444	0.791775879578854	0.927389072306378	0.931989419613205	0.129030205886563	0.226992807559704	0.822482263195177	0.846275026602632	0.358253874719523	0.547425952927774	0.879012289595706	0.925998511679008	0.938307244632587	0.931657373988379	0.921378069581199	0.923277688780936	0.837855455389621	0.909937641592827	0.878987181718391	0.81992822700373	0.847402176606824	0.923204024169794	0.917238892561158	0.536838346718156	0.511892502450951	0.163478484035983	0.91926927192471	0.94194277510291	0.924883311803247	0.898704052782797	0.893757746054393	0.913361957383052	0.931851627824888	0.908742926306007	0.91451882225349	0.901933663731166	0.806744089057719	0.521420844319655	0.854658237124697	0.858981537850958	0.880629451694867	0.894539003330703	0.907630480239067	0.931272771384148	0.923987433986618	0.883213436370438
cg17793621		NA	0.0688776106091386	0.128678393792848	0.0788383710627743	0.0704376165508251	0.0644960688544027	0.0958644302849955	0.0796504829592876	0.0659242258173139	0.0732328224229772	0.061769725645683	0.0878396576878567	0.0709974093467493	0.0914768876142392	0.0760493650001106	0.07535856774983	0.0867763824565091	0.066813119668697	0.0887330225653896	0.111035175561042	0.0811959295283755	0.0832304346873145	0.0721650096291357	0.0959371044166646	0.0915529378944338	0.0858029426957176	0.0950998104202469	0.0857436220984909	0.063473738366327	0.0693253530280084	0.054079250272613	0.0809579155102525	0.111421752853664	0.0569938938820891	0.0963484693746421	0.0817033785804569	0.0659206877617418	0.0898413398664083	0.0490914192873211	0.0876045275823416	0.0665213862984757	0.0827201716503736	0.0751616459179091	0.0788266172658405	0.0896473948006671	0.0875075002363005	0.0978131588722789	0.120619085946154	0.061221057603808	0.0749241547763136	0.0638299571440004	0.0678211832988405	0.0679009960013631	0.0944347906273801	0.0767261590199425	0.0731932359461129	0.0729126662454672	0.104221906850154	0.108917935906297	0.0784828699151368	0.10961350017519	0.0687554102540072	0.0768966115437525	0.0993475829046415	0.0883274641865934	0.0700371746656526	0.0807411190516846	0.0864619093477047	0.068971738351937	0.101458895548299	0.0700474641110371	0.0716706462282392	0.0958118059996058	0.0821232824422315	0.0758865433280812	0.0912077675681469	0.0818384685433244	0.0827410167912169	0.0792557763206461	0.089411691069079	0.0878989121941177	0.0487985708338962	0.0717024763583021	0.0998435844676644	0.0693378790026375	0.0898752325755274	0.0817922025306335	0.0518519740587626
cg17795240		TSS200	0.665562170987826	0.703624154994772	0.810557090846253	0.392711393939884	0.345603042357432	0.635527545462104	0.578358995247426	0.182324581869809	0.621213266813243	0.602250224737027	0.791481339430921	0.315647800791328	0.583283940969861	0.414534279381048	0.475804803471409	0.54459751269509	0.727616726394152	0.434548239589375	0.40893033354514	0.596051216822181	0.300750436785253	0.705458287113059	0.611034308369941	0.557084125583996	0.38063889263579	0.681942002996906	0.64386560138826	0.188464127160284	0.446948452414211	0.510350008278195	0.585469579709278	0.475915818878416	0.122806315830577	0.236403921231421	0.225478597734583	0.174900887939169	0.364631941553379	0.589840207844721	0.648577752400388	0.360460465488802	0.675717335816069	0.29489183426577	0.694873290401451	0.321334998260206	0.565297006225511	0.445275802041156	0.556723150602612	0.157287358955216	0.699939403838337	0.677641693458001	0.478626136556811	0.557369960612965	0.59429261288638	0.194146660306061	0.59556441529621	0.575519173515616	0.848194707479793	0.500972939862161	0.61603258540329	0.645679768005263	0.195773886171457	0.437754981147504	0.364978485275289	0.771460891269137	0.513112372259608	0.171636990975681	0.105207145627495	0.481187268069008	0.266815849571709	0.629607855604823	0.681837601169931	0.670482527883961	0.508247844510712	0.861429633200656	0.857771485116849	0.548586525265193	0.533446235181017	0.653265500232925	0.456265339931332	0.419917495351	0.514201337551844	0.303671580940241	0.838963815964918	0.739007364385265	0.396758062307711	0.150999689056636	0.675657113304136
cg17820459		Body	0.0819988484924282	0.348426737374121	0.325082082019051	0.0937395578429608	0.279061603943307	0.090713270462787	0.0575029418616292	0.0881190366045058	0.174108704603957	0.157944741728472	0.0678518765068068	0.0733474724277622	0.089707086141833	0.198272750108472	0.0706110890303737	0.150120322860139	0.0480053849943721	0.278818063641127	0.0571490451551862	0.222601198199687	0.0624504346531148	0.0845093563038482	0.0858924512461001	0.123013730224196	0.0702626811660751	0.0738996691946069	0.0522072526186831	0.0521957815469858	0.254417331067678	0.0554390735594684	0.0684071953276206	0.207297300105031	0.263642518219542	0.0704741074212434	0.073421163980988	0.352940255718529	0.241668044946621	0.130204377674064	0.0695753789713536	0.162793632229305	0.290620849395756	0.0769933109662414	0.0524948532063045	0.0725202922428087	0.269394286848398	0.0553534809749582	0.0794023575402837	0.0578544070244536	0.0486890608641369	0.479925791700372	0.130434535242205	0.0890445016361492	0.063130875282981	0.179805247980821	0.0652140287207982	0.0580057165987732	0.382203463531479	0.0599786830080502	0.267613099195558	0.0835101351063917	0.0912065162574158	0.0846620144077551	0.122593954208718	0.067660980568917	0.0832056487421552	0.0603705993376262	0.269797282872028	0.0840339898972984	0.159709319787285	0.0969283173996826	0.06786491122888	0.0885378293905116	0.204462644191302	0.0607271972762922	0.0898555771783046	0.090382424444325	0.0886806277435553	0.0676050137480688	0.0682306126598986	0.124536511060607	0.100590313541125	0.0469799197643027	0.0645786750162059	0.417794568200797	0.0959816401967863	0.104166444188248	0.305951658994631
cg17820828		BodyBodyBody	0.587309475440045	0.402883845398072	0.675744597272977	0.384580094009992	0.331132071979564	0.643064103041696	0.502858908466046	0.233901554091315	0.368966031020692	0.527666745777592	0.354552519197324	0.464403097287807	0.535820849562557	0.518171300270669	0.410252666812083	0.373191316903975	0.366617003671549	0.595407404739276	0.561633629610916	0.52443513820066	0.452300146068473	0.687135611959513	0.411946844690098	0.544972770370829	0.511895909667451	0.575404169539595	0.352145519173579	0.620623832977531	0.564189900205192	0.208676413964397	0.649326312901884	0.534662241408237	0.643260065802073	0.418500536389067	0.315906805279117	0.794611239659231	0.218621760197244	0.546387465194872	0.680707652024021	0.406002585222812	0.474244355623898	0.485324542921024	0.157535070729307	0.310521790740078	0.524174906731482	0.4758160488903	0.19384374595504	0.293160954045451	0.16471132235006	0.35442494004423	0.338094199387602	0.656457015695162	0.50644047097939	0.708982670567191	0.412301479584677	0.42850215857541	0.432071046086013	0.58167683030628	0.554365886229781	0.247394183666455	0.346581733301852	0.406912583557831	0.499300796565482	0.328095833964749	0.190121549815497	0.323867386500798	0.734712787048231	0.405807625771283	0.384339993039963	0.547382845908695	0.297582188357546	0.602396037072531	0.631769548080885	0.802055679591706	0.464626036737565	0.431279740267926	0.616058641226868	0.375738361852975	0.56959183770238	0.610180156995776	0.329474459498182	0.248820673347342	0.480990468117758	0.399475232493745	0.479769435438065	0.089423269050477	0.572231121980669
cg18231267		Body	0.945925551712254	0.634781144063891	0.942024160714338	0.939815437098232	0.915900084865226	0.943450608054993	0.945684377102817	0.915783235866051	0.936092562594969	0.919109962347374	0.929737356272738	0.914078643298058	0.903848331437735	0.75925052676457	0.942547425028438	0.605164449794096	0.864254882974207	0.934638061941244	0.964781014230461	0.874380732325218	0.93797333464224	0.923935907165301	0.952369208758165	0.654162073024761	0.947859207999034	0.94096130780519	0.934505377103616	0.927456146413589	0.944803375350344	0.706092033632392	0.930000464951465	0.906938178883769	0.916659376181314	0.959660632139684	0.945963561647745	0.941788447686197	0.821564969145391	0.939968449950996	0.952321193341402	0.928746260285839	0.943309747426381	0.942591611669485	0.945236156423153	0.90571957465257	0.921458183328393	0.941944471875765	0.68965810421601	0.914790968617458	0.859585255304502	0.90816330736064	0.922151698540459	0.920426691736752	0.93269177306167	0.529051601949277	0.947575851239798	0.886207291725032	0.948380617386237	0.943878791060911	0.940105947139996	0.939403284629217	0.930841161755807	0.924211095029069	0.917629096842004	0.942397111288209	0.941587157345933	0.913224020466073	0.946747286530073	0.907789207733985	0.933739905229232	0.860087023007123	0.745925301659973	0.940018183068517	0.913586818266363	0.907182367008807	0.937773458839754	0.910539214977739	0.919919754243811	0.939593952231231	0.931516140933565	0.931730223347359	0.953567804976366	0.543835056727069	0.946144358245293	0.912297118809382	0.947309529362552	0.929314637953078	0.93974593901214
cg18320188		1stExon5'UTR	0.0423913776677516	0.078356951483714	0.0327770925460428	0.094337069566982	0.0688797333930096	0.0451430759040291	0.0376931068680571	0.0448883631807242	0.0668912642159921	0.042691193024845	0.0425047787764067	0.0846735992522305	0.0354041830017755	0.0950785456524119	0.079160187371326	0.108968242791819	0.042209380416969	0.0729683255878826	0.0721199423407385	0.0603146084101879	0.0656810078850908	0.0582846578925106	0.155467629779544	0.0584419929726248	0.0749557383836159	0.0719834669986476	0.0571006607631778	0.0683672456401176	0.0740409431949745	0.0556501424450244	0.0891623368000598	0.0754052546853697	0.0521847497203162	0.0658995602708398	0.132280461440423	0.0550760430368513	0.0835343334667603	0.0479046526084266	0.0431156026475969	0.0545544787289691	0.0422472893280438	0.0452788582559605	0.0759894655874224	0.029688034910236	0.0397522324448539	0.0500357119920591	0.0954669039486566	0.0254229512888853	0.0665875314794236	0.0512373118057429	0.0666934107385772	0.0585199325069965	0.032691526398869	0.0861575073181357	0.0540407387442184	0.0665570189982693	0.126798773000672	0.0850092098014961	0.0829461515592892	0.0480701893845668	0.0761907787996026	0.0626615192208451	0.0752384395919459	0.0638690683191327	0.049389937598556	0.0386778557215454	0.125820388520038	0.0512877577119294	0.0676362211046027	0.0552583224308876	0.0397005159488761	0.058733008967055	0.115885575019114	0.0581871798064242	0.0447815383380632	0.119729009874247	0.147584190645217	0.0732605257813818	0.0295751101802591	0.0618240247222336	0.0308159720648487	0.0431702589067834	0.0330751198148825	0.0529266438230662	0.034038060282101	0.0390064386517619	0.0589360009821858
cg18337803		TSS200	0.0188426052956939	0.0145185904407605	0.0197254712654006	0.015649479192252	0.0164171169215594	0.0153175551616221	0.0368584355480894	0.0156942790401117	0.0153670087384172	0.0179739595530584	0.0177830897671915	0.0194092799923429	0.0150567594482558	0.0148153463370995	0.0146967233105584	0.0195581795660792	0.0176560958157615	0.01716133735268	0.0138619029210504	0.016789183745625	0.0162294908938132	0.022179369637916	0.0163732041939011	0.0150263328698657	0.0146096464265293	0.0193083942779471	0.0208167457451411	0.0149880448294053	0.0169176687267872	0.0135302216115506	0.0149203241817676	0.0165605852339121	0.018953885646308	0.0138315932271027	0.0149860058470895	0.0196500620574974	0.0186993071456109	0.0157831117604132	0.0176423163753753	0.0184749365996322	0.0162257350978739	0.0153147684681954	0.0199515598467367	0.0133919783592791	0.021029492483602	0.0163610579353856	0.0167069947580917	0.0134587748718376	0.0138000624178331	0.0152638614114648	0.0154556076656972	0.0151282363865554	0.0209856361774331	0.0176986428408752	0.0191513205939285	0.0163733224827685	0.0135856678048771	0.0168429617350684	0.0184655076395186	0.0193344769502858	0.0154156789725207	0.0174109523362691	0.0154265893411555	0.0142451201911371	0.0184451994420571	0.018404266461282	0.0190862579149616	0.0133611107870119	0.0141655377212119	0.0152989899749945	0.017083731660271	0.0174176906492633	0.0164248152875916	0.0346754614649585	0.0176361166676323	0.0147093868431181	0.0197041253245665	0.0180506200202455	0.0175022813428177	0.0143451879914725	0.0143976260803069	0.0144107441099873	0.0146967507413405	0.0146832147993844	0.016365260714261	0.0174626490675791	0.0148262530531057
cg18481241		BodyBody	0.670470957264947	0.719737627355518	0.873882796467939	0.416800137170209	0.762916510356078	0.657382153066493	0.585166873432261	0.464652772351242	0.792816250848868	0.302198376723585	0.789332752130729	0.383945739795454	0.421767956814085	0.665004521354237	0.436321656479378	0.715414784136848	0.485225613971576	0.697208933030614	0.589863129839136	0.32198509632763	0.545129430418334	0.727345161942416	0.626789426173972	0.622625230709607	0.64260641303101	0.333632232668718	0.747969105025164	0.209583560720522	0.548242877463223	0.763617181779035	0.627854763846475	0.555064650446233	0.770278035399168	0.39657126396645	0.203009682093673	0.401384071485788	0.71266117814302	0.784481683692992	0.747879294216743	0.710286042719706	0.678045038505187	0.597398050559254	0.427744926976043	0.391284758624685	0.510044817017215	0.875096165458427	0.127986541160434	0.630131078830603	0.496932675320003	0.71960353970902	0.517470102872622	0.69653202746809	0.707904755090169	0.720327735554199	0.635871567810372	0.692255588530748	0.903485549580289	0.44499106956693	0.402743973165614	0.603167706442185	0.748787216532145	0.402663261279574	0.494903613159098	0.664212268184428	0.703103972433367	0.601390796163137	0.812474256993626	0.735116770295386	0.758026655752837	0.67614252547323	0.639242872588143	0.662310760949299	0.533714366123569	0.852312482163971	0.511449353460991	0.569341470511235	0.579169739626938	0.496357311207328	0.413160234125625	0.400833060977096	0.568992030166994	0.734036237622347	0.874706395558091	0.691240582269346	0.66428619133314	0.669358067816189	0.553042319053853
cg18546622		NA	0.3648957968733	0.608688160262995	0.758630055327911	0.251414240646248	0.771526594476425	0.540079210788502	0.765136432741144	0.123962283381532	0.664888301278066	0.463080920150779	0.875763557868697	0.238935661678161	0.492844525366707	0.444604468637011	0.195129276425084	0.438577265068122	0.48307157581059	0.49990786819096	0.528475147735063	0.306203385284044	0.228606027817328	0.50976002851967	0.341891442431925	0.763107494543918	0.471252650135791	0.30111179128391	0.204123519935731	0.279997046791081	0.429845499141514	0.775815936211651	0.507670470131622	0.432715455383557	0.485863590621276	0.456714118443337	0.578961699856496	0.694053261646804	0.366829006643605	0.368542519017402	0.628139154335133	0.616191216827196	0.524048488537862	0.445547313812743	0.402830314758792	0.352958018949446	0.548689195368504	0.51644391907674	0.648164105352147	0.72274469233278	0.772703072807786	0.479106897169276	0.295429269334947	0.574774914300525	0.666683795992647	0.763095724333587	0.550185705828095	0.640780601118444	0.899490150498727	0.533611341242094	0.57275678014704	0.634631021505672	0.716230268427757	0.377788276862075	0.223359295199333	0.506156648537306	0.730473651159358	0.526625263816808	0.169724764960556	0.543090330637929	0.593851094728034	0.529522475962806	0.38571567635526	0.550399316175081	0.601011549754175	0.818324086143066	0.820109060917096	0.436270895552623	0.551483240295841	0.817006296748661	0.254984732694191	0.378357369122192	0.604078719435696	0.688809358968692	0.828161757911723	0.655367475140373	0.47301972514413	0.517312001204475	0.613413649436164
cg18602919		Body	0.399255857202842	0.372460896169217	0.396015875514537	0.53882761836929	0.491282040391464	0.405828590978921	0.440083842895732	0.292010974586782	0.457045726162631	0.437159489586711	0.466912912342939	0.46060270286293	0.478715303928829	0.523336250170244	0.519141743559355	0.398784986566683	0.462098952533623	0.498430334882496	0.676462816226614	0.441880229133451	0.520805751989739	0.419018870580469	0.470977166247049	0.46119272753882	0.50364426431659	0.434199323200747	0.444523125092938	0.401562498213708	0.599779701799813	0.766065792085248	0.518825524344815	0.509820943424307	0.432783169216242	0.465996773377562	0.549669175519975	0.465871137099377	0.642144859150268	0.360000105977671	0.464290999442395	0.386416967388478	0.711984167911658	0.4933955330146	0.568100350114565	0.428207552854978	0.604040139451218	0.468534243854062	0.290955819937971	0.48902811802364	0.522841213575452	0.451044425543941	0.426268089559844	0.462325896388371	0.717526139100521	0.487535414723472	0.484793638370596	0.368720706942633	0.463270152493035	0.534492052494775	0.450425384016637	0.485678978822159	0.452577691514142	0.488466906759534	0.590812734910289	0.513135837413369	0.415021932987378	0.574625583329963	0.273200562082536	0.394246820471212	0.471435448478871	0.488015948540459	0.323210996394761	0.495309218422983	0.456058373190627	0.518384552006722	0.426154170172252	0.449290973376837	0.467399744799897	0.4959421972531	0.463914677956185	0.56075777994304	0.87222413823987	0.235647292999024	0.441290723282741	0.372454205549898	0.511438938563162	0.435011323905074	0.663627744911736
cg18619398		NA	0.596293116859528	0.464145398097374	0.428468282521313	0.398055873015485	0.587907230432983	0.512218257684741	0.439087042846111	0.449497758224646	0.631734852684593	0.366540046495208	0.371936539960722	0.393256678758463	0.434311922053417	0.360573192484124	0.389614847898894	0.388505095892525	0.422901101823431	0.487706791269526	0.563148485845174	0.417219597088987	0.448194875920771	0.455815174673449	0.43150829831646	0.659826621765523	0.420637068367358	0.370839132669962	0.620287536616279	0.576287863410433	0.446531805902265	0.473297354019483	0.455755846677197	0.479456719846509	0.429916993905864	0.422952678803615	0.547948538500583	0.453520757485309	0.553795576765904	0.449722075101481	0.370634749294225	0.518720048306091	0.26268814412393	0.402039336572201	0.306732496860905	0.379156174706904	0.483248758624093	0.47547728837459	0.523959920429912	0.322778131515511	0.388678972237184	0.361739223788666	0.435087332426585	0.356401726707992	0.656876416405161	0.411085588243687	0.429727363139323	0.541236244909616	0.521716216993443	0.411456417168562	0.575707249466137	0.352813660420826	0.571352613282165	0.39104528904976	0.454583080434574	0.471507578868122	0.385752861813329	0.373216157274937	0.253331532705921	0.414225240498317	0.456694160408633	0.399303449822583	0.348476525712287	0.358243310286015	0.380113046871903	0.701592291924796	0.469729114507521	0.398635908078216	0.45746130997492	0.428004308632649	0.378518870326851	0.417620303393793	0.646841404106758	0.405428273263858	0.408117737793669	0.376295945305229	0.426320637550885	0.389044924059707	0.490483055410649
