hsa-mir-1289-1		1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	-1	0	-1	0	0	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	-1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	-1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	-1	1	1	0	1	0	1	1	1	0	1	0	0	1	1	1	1	1	-1	2	0	1	0	0	0	0	-1	-1	1	1	0	1	1	0	0	1	0	1	-1	1	0	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0	-1	0	0	0	1	0	1	0	0	2	1	0	0	1	1	1	1	1	1	1	-1	1	1	1	-1	1	0	-1	0	1	0	0	1	1	0	1	1	0	0	-1	0	0
hsa-mir-1290		1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	-1	0	-1	0	0	1	-1	0	0	0	0	0	-1	0	1	1	1	0	0	-1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	1	-1	0	0	0	0	-1	0	1	1	0	-1	-1	-1	0	0	0	-1	-1	1	0	0	1	1	1	1	1	-1	0	-1	1	0	0	0	1	0	-1	1	1	0	1	0	1	1	0	1	1	0	0	2	1	2	-1	1	1	1	0	0	0	0	1	0	0	1	0	0	-1	1	-1	0	0	1	0	1	-1	-1	0	0	0	-1	1	1	0	1	0	0	-1	-1	-1	0	0	0	-1	-1	-1	1	1	0	1	1	1	2	1	0	1	-1	0	-1	1	-1	0	0	0	0	1	1	1	1	1	1	1	0	1	1	-1	1	0	1	-1	-1	-1	-1	0	1	1	0	1	0	-1	2	1	0	0	0	0	1
hsa-mir-1294		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	-1	0	0	0	0	0	1	-1	-1	0	-1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	-1	1	1	0	0	1	1	-1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	-1	1	1	0	-1	1	1	0	0	0	0	-1	0	-1	1	1	0	0	1	1	1	1	0	-1	-1	0	1	0	0	1	0	-1	-1	0	1	0	0	1	0	0	-1	0	0	0	0	0	0	0	-1	-1	1	0	1	0	1	1	-1	1	1	0	-1	-1	0	1	0	0	0	0	0	0	1	-1	-1	-1	0	-1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	-1	1	0	-1	1	-1	0	1	-1	0	-1	-1	0	1	1	0	0	0	-1	1	0	-1	1	-1	-1	-1	-2	0	0	0	0
hsa-mir-1295		1	0	1	-1	0	0	0	0	0	1	0	0	1	2	0	1	2	1	0	0	1	0	2	-1	1	0	0	1	0	0	1	0	0	0	0	1	1	2	0	-1	-1	0	1	0	0	-1	2	0	-1	0	1	1	0	0	0	1	-1	2	1	0	1	0	0	0	1	0	1	0	1	0	2	1	0	1	0	0	0	-1	0	2	1	2	1	1	-1	0	0	-1	1	0	0	0	0	0	-1	-1	2	1	1	0	1	0	1	1	0	0	0	0	0	-1	1	1	-2	0	-1	-1	0	1	0	1	0	0	0	-1	0	0	0	1	1	0	1	1	1	-1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	2	0	0	0	0	1	1	1	1	0	1	-1	1	1	1	0	2	0	0	0	1	0	0	1	0	0	1	-1	1	1	2	2	1	1	-1	1	0	1	-1	2	0	1	0	1	0	1	1	0	-1	1	0	2	0	0	0	1	0	-1
hsa-mir-1299		2	0	-1	0	0	0	0	-1	0	-1	0	0	1	-1	0	1	0	-1	0	0	-1	0	1	0	0	0	1	-1	0	-1	1	0	0	0	-1	1	2	-1	1	1	1	2	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	2	1	0	1	1	0	0	-1	0	-1	-1	0	0	2	0	0	-1	0	-1	0	1	1	2	0	0	1	1	-1	-1	0	2	-1	-1	0	0	0	-1	2	1	1	0	1	-1	1	0	1	0	1	0	-2	1	0	-1	-1	-1	1	1	1	1	0	1	1	1	-1	0	0	1	0	0	-1	1	-1	0	0	-2	2	1	0	0	0	-1	1	0	1	1	0	1	1	0	0	0	1	0	-1	0	0	-1	0	1	1	0	0	1	1	2	1	0	1	-1	0	-1	-1	0	0	0	-1	-1	1	2	1	-1	-1	-1	1	1	-1	-1	0	1	1	1	2	1	0	-1	0	-1	2	0	0	1	0	1	-1	0	0	1	1	1
hsa-mir-1302-1		0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	0	0	0	-1	-1	0	0	-1	-1	0	2	0	0	-1	0	0	-1	0	-1	-1	-1	0	1	0	-1	2	2	0	-1	-1	0	-1	0	0	0	-1	-1	0	0	0	0	-1	0	0	0	-1	0	-1	0	-1	-1	1	0	0	-1	0	0	0	-1	0	-1	0	0	1	0	1	1	0	1	-1	0	-1	0	0	0	-1	1	1	-1	1	-1	1	0	0	1	1	0	-1	-1	-1	-1	0	-1	1	1	1	-1	0	-1	0	0	-1	0	0	0	-1	0	0	1	0	0	0	1	0	1	1	1	-1	1	0	-1	0	1	0	-1	-1	0	2	0	1	-1	0	0	0	0	0	0	0	0	1	-1	0	0	0	0	-1	-1	0	1	0	0	1	0	0	1	0	1	1	1	0	-1	1	1	1	0	0	-1	1	1	0	-1	0	-1	0	-1	0	-1	-1	1	-1	0	1	0	0	-1	1	-1
hsa-mir-1302-10		2	0	0	1	0	0	0	0	0	1	0	0	-1	0	0	0	0	1	0	0	1	0	-1	2	0	1	1	1	0	-1	1	0	-1	2	0	2	0	2	1	1	0	0	0	1	0	1	0	1	0	0	-1	-1	0	0	0	-1	0	0	2	0	1	-1	-1	1	0	0	2	0	0	1	0	0	0	-1	0	0	0	1	0	-1	0	0	1	-1	1	1	0	0	2	0	0	0	0	0	1	-1	0	2	-1	0	1	0	-1	-1	1	-1	0	1	0	1	1	-1	1	1	1	-1	0	1	0	-1	-1	0	0	-1	0	1	1	1	-1	0	0	-1	0	-1	1	1	0	0	0	0	1	1	0	1	1	0	2	0	0	-1	1	0	0	1	0	-1	1	0	-1	-1	0	0	1	0	2	1	0	0	-2	0	1	0	2	1	1	0	1	1	1	1	1	-1	1	1	2	-1	0	-1	0	1	0	-1	0	-1	2	-1	1	1	0	0	1	0	0	1	0	1
hsa-mir-1302-11		-1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	-1	0	1	1	1	-1	1	2	-1	1	-1	-1	0	2	1	1	1	1	1	1	1	-1	0	1	0	1	0	0	1	0	0	1	0	-1	0	-1	1	0	-1	0	1	0	0	-1	1	1	-1	0	0	0	1	0	0	-1	0	2	-1	-1	0	1	0	0	1	-1	-1	-1	1	1	1	1	-1	0	0	0	1	1	-1	0	1	-1	-2	1	1	1	1	0	1	2	0	0	1	2	1	-2	1	-1	0	1	0	0	-1	0	0	0	0	1	1	1	-1	-1	0	-1	0	1	-1	-1	-1	-1	0	-1	-1	1	2	-1	-1	0	-1	0	-1	0	2	-1	-1	-1	1	-2	0	1	1	-1	1	0	-1	2	1	1	0	0	-2	0	0	0	-1	1	1	-1	1	0	-1	-2	1	-1	2	1	2	-1	0	0	-2	1	0	-1	-1	-1	1	0	1	-1	1	0	0	0	0	1	0	-1
hsa-mir-1302-2		1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	-1	0	-1	0	0	-1	-1	1	-1	-2	0	0	-1	0	1	-1	1	0	0	-1	0	1	0	0	0	0	0	0	1	0	1	1	0	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	-1	-1	1	1	0	-1	-1	-1	-1	-1	0	-1	-1	1	0	0	1	-1	1	1	-1	-1	0	-1	1	-2	0	0	1	0	-1	1	1	0	1	0	1	1	0	1	1	0	0	2	1	0	-1	-1	-1	0	0	0	0	0	1	0	0	1	0	0	-1	1	-1	0	0	1	0	1	-1	-1	0	-1	0	-1	0	1	-1	1	0	0	-1	-1	-1	1	0	0	0	-1	-1	1	-1	-1	-1	1	1	2	1	0	1	-1	0	-1	1	-1	-1	0	0	1	1	1	1	1	1	1	1	0	1	1	-1	1	-1	1	-1	-1	-1	-1	-1	1	-1	1	1	1	-1	2	1	-1	0	0	0	1
hsa-mir-1302-3		0	0	1	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	-1	0	0	0	-1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	-1	0	0	0	-1	0	0	0	-1	1	0	0	0	1	0	0	0	1	0	0	0	0	-1	1	-1	0	0	1	1	0	-1	-1	0	0	1	0	0	-1	-1	-1	1	0	-1	0	0	0	0	1	0	0	1	-1	-1	1	1	1	0	-1	0	1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	-1	0	0	0	-1	-1	0	0	-1	0	-1	0	0	1	0	1	0	0	0	0	-1	0	0	-1	-1	0	1	0	0	0	0	0	0	0	1	-1	0	0	0	0	-1	0	0	1	0	-1	-1	-1	-1	1	-1	0	-1	0	-1	0	1	0	-1	0	1	-1	0	1	-1	0	-1	0	0	0	0	1	0
hsa-mir-1302-4		-1	0	0	-1	0	0	0	0	0	-1	0	0	0	0	0	-1	0	1	0	0	1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	-1	1	1	1	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	1	0	-1	0	-1	0	0	0	-1	0	0	0	-1	-1	0	0	0	1	0	0	0	1	0	0	0	0	-1	1	-1	0	0	-1	1	0	-1	-1	0	0	-1	-1	0	-1	-1	-1	1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	0	1	-1	-1	-1	0	1	-1	0	0	0	0	0	-1	-1	0	0	0	-1	-1	-1	-1	0	0	-1	1	-1	0	-1	0	-1	0	-1	-1	0	-1	0	0	0	0	-1	0	-1	-1	0	0	-1	0	0	0	0	0	0	0	1	-1	0	0	0	0	1	0	0	0	0	-1	-1	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-2	0	-1	-1	0	-1	-1	0	-1	-1	0	0	0	1	0
hsa-mir-1302-5		1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	-1	0	0	0	0	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	-1	0	0	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	-1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	-1	1	1	0	1	0	1	-1	1	0	1	1	0	1	1	-1	1	1	-1	-1	0	1	0	0	0	0	0	-1	1	1	0	1	1	0	0	1	0	1	-1	1	0	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0	0	1	0	1	0	0	2	1	0	0	1	-1	1	1	1	1	1	0	1	1	1	1	1	0	-1	0	0	0	-1	2	1	0	1	1	0	0	-1	0	0
hsa-mir-1302-6		0	0	1	0	0	2	0	0	0	1	0	0	1	1	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	-1	0	0	0	1	1	0	0	1	0	-1	0	0	0	0	0	1	0	1	-1	1	0	0	-1	0	1	0	0	0	-1	0	1	0	0	1	0	0	-1	0	-1	0	0	0	1	-1	0	0	1	1	1	1	0	1	1	0	1	-1	0	0	1	1	1	0	0	0	1	1	1	0	1	1	1	1	0	-1	1	1	1	1	0	0	0	1	0	0	-1	0	0	0	0	0	0	1	0	0	0	1	-1	1	0	0	-1	0	-1	0	1	1	0	1	0	0	1	0	-1	0	1	0	0	-1	1	-1	-1	0	1	-1	1	0	1	-1	0	0	0	1	0	0	1	0	-1	1	1	0	0	1	1	1	1	1	0	2	2	1	1	0	0	-1	0	-1	0	1	1	0	1	0	1	1	1	0	0	-1	0	1
hsa-mir-1302-7		-1	1	1	-1	0	0	0	1	0	0	0	0	1	0	0	1	0	-1	0	0	1	0	-1	-1	1	0	0	1	0	0	1	0	0	0	1	1	2	1	0	-1	1	0	0	1	0	1	0	0	0	0	0	0	-1	0	0	-1	0	0	1	1	1	2	0	0	0	0	1	0	1	-1	1	0	0	1	0	0	0	-1	0	-1	0	0	-1	1	2	1	2	-1	-1	0	1	0	0	0	0	1	2	1	1	-1	1	-1	0	-1	1	0	1	-1	0	1	1	0	1	0	1	0	2	1	-1	0	0	0	0	1	1	-1	0	0	0	0	0	0	0	-1	1	-1	0	0	1	0	1	-1	0	-1	1	0	-1	0	0	0	2	0	0	0	0	1	0	0	1	-1	1	1	-1	0	1	1	1	1	1	0	1	0	-1	0	1	1	-1	1	1	2	1	2	1	1	0	1	-1	-1	0	-1	0	1	0	1	0	-1	1	0	1	-1	1	0	0	-1	-1	1
hsa-mir-1302-8		2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	-1	0	1	0	0	0	1	-1	0	-1	1	0	0	0	-1	1	2	-1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	2	0	0	1	0	0	1	0	1	1	0	0	-1	0	0	-1	1	0	0	0	0	-1	0	0	0	1	1	2	0	0	1	1	-1	1	0	0	1	0	0	0	-1	0	1	1	1	1	1	0	1	0	1	0	1	0	-1	1	0	1	-1	-1	1	1	1	1	2	1	1	1	0	0	0	1	0	0	0	1	1	0	0	-1	0	-1	0	0	0	-1	-1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	1	-1	0	-1	0	0	0	0	-1	1	1	-1	1	-1	1	-1	1	1	-1	0	0	1	1	1	1	1	0	-1	0	1	-1	0	0	1	0	1	1	0	0	1	1	1
hsa-mir-1302-9		-1	-1	1	0	0	0	0	-1	0	-1	0	0	-1	-1	0	1	0	-1	0	0	-1	0	-1	0	0	0	-1	-1	0	-1	1	0	-1	0	-1	-1	-1	-1	1	1	-1	-1	0	2	-2	-1	0	0	0	0	-1	-1	0	-1	-1	-1	-1	0	-2	0	1	-1	0	0	1	0	-1	-1	-1	1	1	0	0	1	0	-1	0	-1	1	-1	0	0	-1	1	-1	-1	0	-1	-1	-1	0	-1	0	-1	1	-2	0	0	1	-1	-1	-1	1	0	1	-1	-1	0	0	-1	0	1	1	0	0	0	-1	1	0	1	-2	0	0	-1	0	0	-1	0	0	0	0	-1	0	0	-1	0	0	-1	1	0	-1	-2	0	1	0	0	-1	0	-2	0	-1	0	0	-1	0	1	-1	-1	0	-1	2	-1	-1	0	1	0	0	-2	-1	0	0	-1	-1	-2	1	2	-1	-1	1	1	1	1	-1	-1	0	-1	-1	1	0	-1	0	-2	-1	-1	2	-1	1	-1	1	0	0	0	0	-1	1	-1
hsa-mir-1303		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	-1	-1	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	-1	1	1	0	0	1	1	-1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	-1	1	1	0	-1	1	1	0	0	0	0	-1	0	-1	1	1	0	0	1	1	1	1	0	-1	-1	0	1	0	0	1	0	-1	-1	0	1	0	0	1	0	0	-1	0	0	0	0	0	0	0	-1	-1	1	0	1	0	1	1	-1	1	1	0	-1	-1	0	1	0	0	0	0	0	0	1	-1	-1	-1	0	-1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	-1	1	0	-1	1	-1	0	1	-1	0	-1	-1	0	1	1	0	0	0	-1	1	0	-1	1	-1	-1	-1	-1	0	0	0	0
hsa-mir-1308		1	0	1	1	0	0	0	0	0	0	0	0	1	-1	0	1	0	-1	0	0	-1	0	1	1	0	0	-1	1	1	-1	1	-1	1	-1	0	0	-1	1	0	1	1	1	0	0	0	-1	2	0	-1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	2	-1	1	1	-1	0	1	0	-1	-1	-1	-1	-1	-1	1	1	-1	1	0	0	1	-1	1	0	-1	0	0	1	1	-1	0	1	0	1	1	1	1	-1	1	0	0	1	0	0	1	1	0	-1	2	0	1	1	1	-1	2	0	0	0	0	-1	-2	0	0	0	1	-1	0	0	1	1	-1	0	-1	2	0	1	-1	1	1	0	1	-1	1	-1	-1	2	0	-1	0	0	1	-1	2	1	-1	-1	0	-1	1	1	-1	0	1	0	0	0	0	0	1	-1	1	0	-1	1	1	-1	-1	2	-1	0	-1	-1	1	1	1	0	1	0	1	-1	0	1	-1	-1	1	-1	1	-1	-1	0	1	-1	0
hsa-mir-1321		1	0	1	2	0	0	0	-1	0	0	0	0	-1	-1	0	-1	0	0	0	0	1	0	-1	-2	0	-1	0	1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	-1	1	1	0	-1	0	1	-1	0	-1	0	-1	0	0	-1	2	1	-1	0	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	-1	1	1	-1	-1	1	0	0	-1	-1	-1	0	0	0	-1	1	-1	1	-1	-1	0	0	1	-1	0	-1	-1	0	1	-1	0	1	-1	0	-1	2	0	0	0	0	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	0	-1	-1	-1	-1	0	1	0	-1	-1	1	-1	0	-1	0	0	-1	0	0	-1	2	-2	0	1	-1	-1	0	1	-1	0	-1	1	-1	-1	-1	-1	0	-1	0	-1	-1	0	-1	-1	1	1	-1	-2	0	-1	0	-1	1	0
hsa-mir-147		1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	-1	0	1	0	0	0	1	-1	0	0	1	0	0	0	-1	1	-1	-1	1	0	1	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	0	-1	0	0	-1	1	0	0	0	0	-1	0	0	0	1	1	2	0	0	1	1	-1	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1	1	0	-1	1	0	1	-1	-1	1	-1	1	1	2	1	1	1	0	0	0	1	0	0	0	1	1	0	0	-1	2	0	0	0	0	-1	-1	1	1	1	0	1	-1	0	0	0	1	0	0	0	0	0	-1	-1	1	0	0	1	1	1	1	0	1	-1	0	-1	0	0	0	0	-1	1	1	-1	1	-1	1	-1	1	1	-1	0	0	1	1	1	1	1	0	-1	0	1	-1	0	0	0	0	-1	1	0	0	-1	1	1
hsa-mir-151		-1	1	1	-1	0	0	0	1	0	0	0	0	1	0	0	1	0	-1	0	0	1	0	-1	-1	1	0	0	1	0	0	1	0	0	0	1	1	2	1	0	-1	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0	-1	0	0	1	1	1	2	0	0	0	0	1	0	1	-1	1	0	0	1	0	0	0	-1	0	-1	0	0	-1	1	2	1	2	-1	-1	0	1	0	0	0	0	1	2	1	1	-1	1	-1	0	-1	1	0	1	-1	0	1	1	0	1	0	1	0	2	1	-1	0	0	0	0	1	1	-1	0	0	0	0	0	0	0	-1	1	-1	0	0	1	0	1	-1	0	-1	1	0	-1	0	0	0	2	0	0	-1	0	1	0	0	1	-1	1	1	-1	0	1	1	1	1	1	0	1	0	-1	0	1	1	-1	1	1	2	1	2	1	1	0	1	-1	-1	0	-1	0	1	0	1	0	-1	1	0	1	-1	1	0	0	-1	-1	1
hsa-mir-1825		1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	-1	0	0	0	1	1	0	0	-1	0	-1	0	0	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	-1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	-1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	-1	1	2	0	1	0	1	1	1	0	1	0	0	1	1	1	1	1	1	-1	0	1	0	0	0	0	-1	0	1	1	0	1	1	0	0	1	0	1	-1	1	0	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	2	1	1	0	-1	0	-1	0	0	0	1	0	1	0	0	-1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	-1	1	0	-1	0	1	0	0	1	1	0	1	1	0	0	1	0	0
hsa-mir-1826		-1	1	0	-1	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	0	0	0	0	-1	0	0	0	-1	1	-1	0	1	-1	-1	0	-1	-1	-1	1	1	1	0	0	0	-1	0	-1	0	0	-1	0	0	-1	0	0	0	1	0	0	-1	0	-1	-1	0	-1	-1	0	-1	0	-1	-1	0	-1	-1	-1	0	0	0	-1	-1	-1	-1	0	0	1	-1	-1	0	1	1	0	-1	0	-1	0	-1	0	-1	-1	1	1	-1	-1	-1	-1	0	-1	1	-1	2	-1	-1	-1	1	-2	1	-1	-1	0	0	1	0	0	0	1	-1	0	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	0	0	-1	-1	1	-1	-1	-1	0	-1	-1	0	-1	-1	0	1	-2	0	0	0	-1	-1	1	-1	-1	0	-1	1	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	0	0	0	-1
hsa-mir-190		-1	0	1	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	-1	2	0	1	1	1	0	-1	1	0	1	0	0	-1	-1	-1	1	0	0	0	0	0	0	1	0	1	0	0	-1	-1	0	0	0	-1	0	0	1	0	1	-1	0	1	0	0	1	0	0	1	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	1	1	0	1	1	0	0	0	0	0	1	-1	0	1	-1	0	1	-1	1	-1	2	-1	0	-1	0	1	1	0	0	1	1	1	0	1	0	-1	-1	0	0	-1	0	1	0	1	-1	0	0	-1	0	-1	1	1	0	-1	0	0	1	1	0	1	1	0	-1	0	0	-1	1	0	0	1	0	0	-1	0	-1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	1	-1	1	1	1	0	1	1	0	0	1	-1	0	1	0	-1	0	-1	1	0	1	0	1	-1	1	0	0	-1	0	1
hsa-mir-1975		0	0	1	-1	-2	0	0	1	0	1	0	0	1	2	0	0	1	1	0	0	0	0	1	0	0	-1	1	1	0	0	1	-1	0	0	-1	1	0	0	0	1	1	1	0	-2	0	1	0	0	0	0	0	1	0	0	-1	-1	0	0	-1	0	-1	0	0	0	-1	0	1	-1	0	1	-2	0	-1	0	0	0	0	1	1	-1	0	-1	-1	-1	1	1	0	-1	1	0	1	-1	0	0	1	-1	-1	1	-1	0	1	-1	-1	-1	0	1	-1	1	0	-1	-1	0	1	-1	1	1	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	-1	1	0	0	0	1	0	0	1	1	0	2	-1	0	0	-1	-1	0	2	0	0	-1	0	0	-1	0	1	0	0	-1	1	-1	0	0	0	1	0	0	1	0	0	1	0	0	1	-1	-1	0	1	0	0	-1	0	1	1	-1	1	-1	0	-1	-1	1	-1	-1	-1	1	0	-2	0	0	0	0	0	0
hsa-mir-1979		-1	0	-1	1	0	0	0	0	0	-1	0	0	-1	2	0	-1	0	-1	0	0	0	0	-1	0	0	0	-1	1	0	0	1	0	0	0	1	-1	-1	0	0	1	0	-1	0	-1	0	-1	0	-1	0	0	-1	-1	0	-1	1	-1	0	0	0	0	-1	-1	0	0	-1	0	0	0	1	-1	0	0	0	-1	0	0	0	-1	0	1	1	0	-1	-1	-1	-1	1	-1	0	1	0	0	0	0	0	-1	1	0	-1	-1	0	0	1	-1	0	-1	-1	-1	-1	-1	1	1	-2	1	0	-1	-1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	1	-1	0	0	-1	0	-1	0	-1	-1	1	-1	0	1	0	-1	2	0	0	0	-1	0	-1	-1	0	-1	-1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	-1	-1	0	-1	-1	0	1	-1	1	1	-1	1	-1	1	-1	-1	0	0	0	1	-1	0	1	-1	-1	0	0	0	0	0	1	1
hsa-mir-2115		1	0	-1	-1	0	0	0	2	0	-1	0	0	-1	-1	-1	-1	0	-1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	-1	1	-1	1	-1	0	0	0	1	0	1	0	0	0	0	-1	1	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	0	1	0	0	0	-1	-1	0	1	0	1	-1	-1	1	-2	-1	-1	0	0	-1	1	0	0	1	0	-1	-1	1	-1	1	-1	-1	0	0	1	-1	-1	0	0	-1	-1	1	0	0	0	1	0	-1	0	0	0	-1	1	0	1	-1	0	-1	1	0	-1	0	-1	-1	0	0	0	0	0	1	-1	0	1	1	0	-1	-1	0	0	1	0	-1	-1	0	-1	0	0	0	0	1	0	-1	0	0	-1	1	0	1	0	-1	0	-1	0	1	-1	0	0	1	0	0	-1	1	0	0	0	0	-1	1	0	0
hsa-mir-220a		-1	0	-1	-1	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	1	0	-1	1	0	-1	0	-1	-1	1	-1	-1	-1	-1	0	-1	1	0	0	0	-1	-1	0	1	0	1	-1	0	-1	0	-1	0	0	-1	-1	-1	0	0	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	-1	1	-1	-1	1	0	0	-1	-1	-1	0	0	0	-1	1	-1	-1	-1	-1	-1	-1	1	-1	0	-1	1	0	-1	-1	0	-1	-1	0	-1	-1	0	0	0	0	-1	1	0	0	0	-1	-1	0	0	-1	-1	-1	1	-1	-1	0	-1	-1	1	-1	0	-1	-1	1	-1	-1	-1	-1	1	-1	0	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	0	-1	0	0	-1	0	0	-1	-1	0	0	1	-1	-1	0	1	-1	1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	0	-1	-1	-1	-2	-1	1	0	-1	0	-1	1	0
hsa-mir-220b		1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	-1	0	0	2	1	1	1	1	1	1	0	1	0	1	0	1	0	0	1	0	0	-1	0	1	0	1	-1	0	1	0	1	0	0	0	1	0	1	0	-1	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	-1	1	1	1	1	1	1	0	0	0	1	1	-1	-1	1	-1	2	1	1	1	1	0	1	0	0	0	1	2	1	1	1	-1	0	1	0	0	1	0	0	0	0	0	1	-1	1	0	0	-1	0	1	0	0	0	-1	1	0	1	1	2	0	0	0	0	0	-1	0	1	0	0	0	1	-1	1	1	1	-1	1	0	-1	2	1	1	0	0	1	0	0	0	-1	1	1	1	1	0	0	-1	1	2	2	1	2	1	0	2	1	1	0	1	-1	-1	1	0	-1	1	1	0	0	0	0	1	0	-1
