Composite Element REF	Hugo_Symbol	Group	TCGA-V4-A9F8-01	TCGA-V4-A9EQ-01	TCGA-V4-A9EE-01	TCGA-V3-A9ZY-01	TCGA-V4-A9EU-01	TCGA-YZ-A983-01	TCGA-WC-A87U-01	TCGA-V4-A9F7-01	TCGA-WC-A884-01	TCGA-VD-AA8O-01	TCGA-VD-A8KO-01	TCGA-V4-A9EJ-01	TCGA-VD-A8KK-01	TCGA-VD-A8KE-01	TCGA-VD-AA8T-01	TCGA-V4-A9ED-01	TCGA-V4-A9ET-01	TCGA-VD-A8KL-01	TCGA-V4-A9EX-01	TCGA-WC-A87T-01	TCGA-VD-AA8R-01	TCGA-VD-A8K9-01	TCGA-WC-A885-01	TCGA-V4-A9E9-01	TCGA-V4-A9EK-01	TCGA-V4-A9EO-01	TCGA-V4-A9F4-01	TCGA-WC-A88A-01	TCGA-WC-A882-01	TCGA-VD-A8KI-01	TCGA-V4-A9F0-01	TCGA-V4-A9EI-01	TCGA-VD-AA8M-01	TCGA-YZ-A982-01	TCGA-VD-A8KA-01	TCGA-V3-A9ZX-01	TCGA-VD-A8KM-01	TCGA-VD-AA8S-01	TCGA-YZ-A984-01	TCGA-YZ-A980-01	TCGA-RZ-AB0B-01	TCGA-WC-AA9A-01	TCGA-WC-A881-01	TCGA-V4-A9EF-01	TCGA-WC-A888-01	TCGA-V4-A9EZ-01	TCGA-VD-A8KD-01	TCGA-WC-A87Y-01	TCGA-VD-A8KH-01	TCGA-V4-A9EV-01	TCGA-V4-A9EM-01	TCGA-V4-A9F5-01	TCGA-V4-A9EA-01	TCGA-V4-A9EC-01	TCGA-VD-A8K7-01	TCGA-WC-A87W-01	TCGA-VD-AA8Q-01	TCGA-V4-A9ES-01	TCGA-YZ-A985-01	TCGA-V4-A9E8-01	TCGA-WC-AA9E-01	TCGA-V4-A9F1-01	TCGA-V4-A9EH-01	TCGA-V4-A9EW-01	TCGA-VD-A8KF-01	TCGA-VD-A8KB-01	TCGA-V4-A9EL-01	TCGA-VD-A8KJ-01	TCGA-VD-A8KG-01	TCGA-WC-A880-01	TCGA-VD-AA8N-01	TCGA-VD-A8KN-01	TCGA-V4-A9E7-01	TCGA-V4-A9F2-01	TCGA-VD-A8K8-01	TCGA-V4-A9F3-01	TCGA-V4-A9EY-01	TCGA-V4-A9E5-01	TCGA-WC-A883-01	TCGA-VD-AA8P-01
cg13550608		TSS1500BodyBody	0.942459950413723	0.945027606546429	0.928014915423121	0.943758564228615	0.944435838433	0.950669759105146	0.951399175169182	0.923688046676122	0.889319095229668	0.915294919589058	0.884284192239659	0.94479761060043	0.941266930660054	0.942297941583531	0.958586028305236	0.936767923999467	0.9469593439738	0.951917940222893	0.945585025827474	0.921455894894318	0.917725670258177	0.934031198592668	0.933944034712806	0.954656446906394	0.914938451495857	0.953691255184139	0.93142590666306	0.933190779336557	0.938149092839841	0.942908706206303	0.937029398389611	0.931035227070303	0.927253956131665	0.927681725566636	0.945298950276697	0.937647761352438	0.811182802383526	0.957574114476736	0.931955842898865	0.924050409527124	0.952101460264572	0.951211436736516	0.937337637389318	0.949026738224857	0.846103640200104	0.947578360448265	0.898492140776953	0.888801920891608	0.929887138920778	0.82697346709838	0.956745036001229	0.946525952575068	0.937717464486447	0.955657035784778	0.948124088833699	0.947275317512451	0.889417257824111	0.942311393299446	0.960549396846593	0.927389102748568	0.926394689524517	0.957216726366356	0.917539228528086	0.934115569657662	0.955127712842813	0.943366065789417	0.900997289272221	0.948963677206657	0.928162374904931	0.835724195181038	0.944085507176091	0.945617602248475	0.901090110111464	0.926047587626324	0.904074584734308	0.924876718468965	0.944884010803798	0.938953604521696	0.930851040614723	0.958886123568743
cg13641903		3'UTR5'UTR3'UTR	0.0188562003398646	0.140059862941508	0.114683123309237	0.161354186360054	0.088187834634918	0.63220456145059	0.431569823529525	0.445498628596689	0.431488580108854	0.119188239447617	0.271762027389255	0.33248752558864	0.0670479268015628	0.698508493958919	0.19332377834766	0.37277651867933	0.883880942366266	0.240596602889739	0.114159516390984	0.502211848368218	0.221824078454626	0.818736436818705	0.593127850015833	0.410508715784544	0.201853372983541	0.0590340946864494	0.777825694201604	0.215158195509581	0.0823589187403395	0.134528864554264	0.406049634561199	0.104685151536082	0.821123770632099	0.503397350870543	0.36090023296334	0.221023235262392	0.296060692982313	0.633720956566445	0.258510678278325	0.135532734931671	0.0861539018109915	0.0321422886040434	0.509330508930333	0.0917400408552926	0.306116525655259	0.568095247986233	0.232072861922721	0.203506786649005	0.124257261271406	0.272057364303009	0.0399248967600236	0.0750707256848596	0.27900772055655	0.489172645805959	0.353462783148735	0.0449032734605096	0.367489599303144	0.0374090869995416	0.132817416951812	0.620835052702583	0.864307783527012	0.0887965042757107	0.113126159261613	0.126640850657196	0.0167712162709684	0.221056863272175	0.132414187503614	0.55037889039569	0.585614680589776	0.841111234876252	0.411433865903819	0.251719586817666	0.0802008562034906	0.122812614515245	0.365204598334581	0.239757089269182	0.712508888339468	0.0178020530967532	0.130524024436319	0.0475807375112565
cg13697378		1stExon5'UTR	0.849120346032025	0.935117018836972	0.806992908215218	0.753836320885932	0.888738000016275	0.935281654012257	0.96331661883444	0.975399958443442	0.662078671604376	0.806597159937688	0.961240324261366	0.863742191401296	0.934178834980312	0.966591792519114	0.951195669669635	0.91501267350048	0.962080479305884	0.941361689728764	0.867063903540091	0.96071627408422	0.950467875795366	0.951012725000088	0.953590019892921	0.951856239391466	0.866322924674932	0.925330975158662	0.892187390512186	0.883145866177034	0.852228752238466	0.826431506666413	0.848516424747156	0.864801339144006	0.930753579001822	0.894420605196467	0.927435048918756	0.736888538450805	0.539357280038338	0.825820906356315	0.91310337364637	0.548615359579083	0.87650115618528	0.970366721049256	0.917398889056927	0.945240706359594	0.727907807436331	0.89857747774131	0.775665564672329	0.601486752931981	0.918230093543927	0.684282890715014	0.936821062072811	0.927551113040574	0.966155270270809	0.937764281821231	0.967430990330022	0.949039776268275	0.849698262257553	0.945889225650084	0.961220313386903	0.705867895690064	0.948447673605767	0.879993468504491	0.869295434579044	0.915689186968395	0.861287988734384	0.962514278120557	0.718743267331997	0.825666398194496	0.912738588262144	0.879440035243022	0.805019775450465	0.719974368176984	0.947474684274028	0.889440446864086	0.85106908781196	0.74523988590897	0.91799031888615	0.963178452994211	0.866428604100759	0.870730397680385
cg13801381		1stExon	0.0267973621264169	0.0352887820889492	0.0360857231631305	0.0270005897234819	0.0557793704883553	0.036738894625794	0.0397497934257823	0.0273375236384383	0.0416413836448322	0.0365360319526344	0.0336724278307823	0.0419793106494801	0.0284416260132384	0.0333763031876141	0.0323334527842828	0.034571024573467	0.0245026833653524	0.0363662823663355	0.0259401469835194	0.0316085216483937	0.0325454361286157	0.0516793713272935	0.0302881571565202	0.0242574893403308	0.0365857429885414	0.0312153573910477	0.02424935388137	0.0291490377098358	0.0401846645665916	0.0286978117929482	0.0282180745934974	0.0469693873042466	0.0789279285989678	0.0299624892417149	0.0378829212371572	0.0374584881377555	0.0284095080994458	0.0424312596529866	0.0302422661458048	0.0482224529157095	0.0330357165203449	0.0368832350823173	0.0264807622729985	0.03212053807494	0.0439360552205734	0.0366015386279279	0.0315624083853538	0.0242768527488432	0.0386904389708622	0.0337281316854556	0.0368316518761988	0.0272799020502433	0.0438270055159588	0.0390127720009883	0.0406267393118383	0.0377573061370533	0.0324200801085841	0.0352809085833667	0.0282119616652398	0.0318326366549985	0.0332737799415946	0.0374279810284183	0.029894380709401	0.0391030201975853	0.0352749951867611	0.0345925137907506	0.0439375687093241	0.0471211863486911	0.0321999864229176	0.0373743080498529	0.0352646082433221	0.0305863364850216	0.0260610469455764	0.0277445686431046	0.0307653046780737	0.0260190257783896	0.0380609864989452	0.0294003166353871	0.0480560341946666	0.0353839479862887
cg13846866		1stExon	0.0713443041894677	0.0752906931209702	0.0477599907762445	0.041784275497193	0.0538487613711355	0.0282939614623483	0.0390842969583172	0.0409195584441578	0.0383207730117877	0.040001591302296	0.0314898445636128	0.0446565291476933	0.0687140481840169	0.0465988608146549	0.0639215938196744	0.0531369227026623	0.0352981635097112	0.0505765939661539	0.0591326485671976	0.0448792871213801	0.0354961371644425	0.043613265257433	0.0402022277210943	0.0350246591368573	0.040893774581929	0.0898340259849277	0.0363133423097472	0.0468628419903847	0.0519868849384039	0.0660621308068167	0.0635833601872057	0.0628643429876793	0.0339074898664878	0.0337862183152158	0.0398190730932091	0.0529859058011447	0.0563270083108794	0.0378480727566005	0.0543347122965501	0.0500202419168885	0.0752066954636256	0.0714504559034139	0.0437467227654998	0.0912025923823791	0.044655636274961	0.0327037359929495	0.0510465682684691	0.0493237869631357	0.0371570467155092	0.0542466710341851	0.043035905984845	0.0525471347471738	0.03407160139396	0.0420481045082498	0.0444741564281334	0.0345752456352262	0.0453728032209042	0.0885970376484643	0.0663375879537769	0.044801799036088	0.0320654589209069	0.0604213664691965	0.043522886360106	0.0408543430706177	0.0601385847900286	0.0419142370304851	0.0637185709055125	0.0360636443441899	0.0343992154955089	0.0346659939680662	0.059957454487075	0.0479387725268707	0.0734622512801301	0.0552433221764036	0.067461990048786	0.0633817364179389	0.0302355173277909	0.0450388211855252	0.0666738061021574	0.0664908372665701
cg13917504		BodyBodyBody	0.444804903018035	0.433567958408482	0.456748482431589	0.492246389955605	0.467252965160453	0.473844841846342	0.48059410125834	0.431348203331352	0.208501538924138	0.469544592759988	0.45567907174747	0.462288408003444	0.442447187251648	0.460851452908945	0.471446984110472	0.470803273099719	0.476698643166018	0.433289081122054	0.449704512078433	0.439401156220108	0.461821888216586	0.461949046727774	0.454452285104888	0.480747807551935	0.476968918133072	0.524112528620018	0.45234628421916	0.405126777139683	0.445976775816624	0.465470168149	0.44814250207055	0.480971503549103	0.468413231740008	0.536250953125447	0.454011815827228	0.421878003038233	0.444441693014727	0.463772257055171	0.464821253944428	0.482982035670098	0.465919611264217	0.443229839057959	0.446888837921217	0.445922051883997	0.446967746643178	0.473847693741092	0.483766133547302	0.465685472589367	0.451564004504196	0.447433007698268	0.495405455030077	0.480786224940368	0.468304582678299	0.459198099740259	0.429233708793965	0.472569942583444	0.433047028172448	0.471742230617134	0.469751583313216	0.471694796844	0.437486366955357	0.470154340246706	0.468675580966947	0.469925381700173	0.374330731849983	0.450483160436973	0.453880000525132	0.425813741714917	0.49204900837055	0.416761363727777	0.481560816875366	0.46365555027775	0.451218552763948	0.402966963197008	0.49317368094899	0.468289734759719	0.47634388399429	0.46538992937218	0.441589576796742	0.468474007443086
cg14001035		3'UTR	0.893295823877847	0.934582624487653	0.891758581096567	0.890500909232494	0.918959399117711	0.923825159198885	0.919661719740515	0.858279908916334	0.921105944180466	0.89526385157072	0.899469048732403	0.890625043297982	0.90314444997475	0.928356555342831	0.908170752044551	0.914471339049772	0.932308884891108	0.89557257756951	0.917955452711922	0.877591895724159	0.925016482810321	0.892665943458193	0.899018280585071	0.897254706876185	0.918564498727198	0.926028994564366	0.870571452870146	0.915115056738581	0.920777105164761	0.907433810812786	0.921600006176817	0.890764889173597	0.899329051492275	0.913901417786383	0.923188632386898	0.914198260886775	0.894257026632894	0.886759746833174	0.928056482424039	0.926058287957903	0.885811060450031	0.888085423050524	0.89646717835455	0.927092847470332	0.922275210585149	0.870961980431661	0.908867018129819	0.89789443956565	0.931293582129493	0.926760858535744	0.90074526268141	0.91964966986279	0.912423616744175	0.911061930734616	0.905824768318526	0.935427046603584	0.909177407397331	0.837246045972045	0.920754917037186	0.922871295535645	0.931879400380269	0.944903489349042	0.916120347854004	0.910006507256958	0.907849811224097	0.936763053073143	0.926313507448397	0.921986006046567	0.917923013559425	0.888136700108608	0.922550938702265	0.906319698417964	0.908420913684922	0.926805725545553	0.881008398412369	0.87896777272983	0.932906000985745	0.933821266954963	0.889855456967919	0.935233931674353
cg14144305		TSS1500TSS200TSS200TSS1500TSS1500	0.0717881001006702	0.212019174910454	0.114447186379089	0.117536228166148	0.145492270167684	0.206816318473066	0.0601841126496737	0.107519189554987	0.0957420280643503	0.0638834517740961	0.184179904935969	0.08753885277093	0.0932876324125532	0.2286721960649	0.0707476593808123	0.0599894263705526	0.0480982084794665	0.0621852357360183	0.105685452580662	0.196488370969491	0.131516299598695	0.161367253010856	0.0809476545411979	0.123490669130461	0.0338538054743472	0.0928189042465493	0.0873992912957935	0.068207060105114	0.0995827552487909	0.110222876800508	0.0902721236992498	0.186220100749961	0.236428909658912	0.0430320889764521	0.12704825055402	0.100724265201524	0.096121718519154	0.14502333220184	0.146781223338499	0.0992814446124643	0.121373948933072	0.431595450698142	0.470726292583141	0.0662227952609204	0.11889446062669	0.483816152368403	0.102905991422014	0.0970982527915401	0.226766750910988	0.0689874989864673	0.0681233618484077	0.369550071822004	0.177870992956235	0.133008930874634	0.136989266025438	0.0834759403871344	0.18677222774947	0.154996363671858	0.0446206130103138	0.139690589178833	0.58876381976316	0.0948095569212951	0.0999049037959741	0.107615281342658	0.0635444548946979	0.161307321189057	0.0808735500481311	0.206256186603287	0.0995746529167605	0.13717447865691	0.120974455757362	0.113113110024988	0.162314472405502	0.044073141552259	0.12300282494336	0.117841176026954	0.303764650901739	0.0444531022490877	0.162431283256478	0.0804812017021189
cg14167596		1stExon	0.0364365905790572	0.0432899449506935	0.0752672445372528	0.0384035330422607	0.0391497112996316	0.0882990866059738	0.0466909049592946	0.315959013921494	0.0515571007252861	0.0463421745878581	0.0416565021389137	0.0588941399293889	0.0467368661498303	0.608788853202356	0.0448492424995508	0.0360501931485553	0.0539734422583704	0.0441540206018871	0.0470922238957264	0.0548905868731179	0.0372399436886609	0.053836110198642	0.0485368997633957	0.0414057338716815	0.0469829326544599	0.0568929378630613	0.057841330619574	0.0385829027540547	0.0455523337593986	0.0440875374942098	0.0440734419069515	0.0356339318457267	0.0457599069128467	0.0446646098296932	0.0594592970674358	0.0439105137452856	0.0435198672858787	0.173675492557684	0.0481232038783636	0.0333498373768116	0.095216380888777	0.0512528620559107	0.0476363657251507	0.0495020984695619	0.0442238120250846	0.0336634311618662	0.0678433974178703	0.0304145737265139	0.105999997319331	0.0451477104316915	0.046862637288032	0.0527816055212274	0.058517263611036	0.0533535115748492	0.0455316447857177	0.0406846563590818	0.0445095232319155	0.0480380616803464	0.0342940292392249	0.0556911584754644	0.0367461786878333	0.0451631935205071	0.0516153532786297	0.0475997549015657	0.0398533647379908	0.0622169405103621	0.0439908758969837	0.073002417813837	0.0457534820983273	0.0424975076410868	0.0445684343930825	0.0380330206099707	0.034097369041237	0.0713531164415468	0.0377748253157827	0.0554485107805561	0.0346130681244494	0.03269502045203	0.730482594436418	0.0493672734941292
cg14203179		NA	0.440217475754225	0.414055005295591	0.476707356114964	0.42063494373112	0.228816958704785	0.42653125685405	0.471996410553027	0.462897790582922	0.42499054311016	0.4271859370336	0.43006792841442	0.442662549078961	0.398932120964545	0.480879815086052	0.459993395297982	0.422773227505369	0.413522427607775	0.572291958429041	0.413031356688666	0.430190341569132	0.44542583137564	0.436424572995468	0.432173425736618	0.479619917336411	0.476377289981434	0.397629463508235	0.446025935519199	0.444398433017705	0.456985092867199	0.438308562277653	0.465567096541413	0.449867864486967	0.436948529457032	0.442387299021442	0.427422275566259	0.414717349119475	0.468785942747051	0.412957508592616	0.466184093858218	0.421647478694914	0.466955071943664	0.455922898643459	0.454529064491608	0.474572253969654	0.46058379705856	0.487686367438789	0.485106666071974	0.42999348397948	0.475431729668541	0.450687122574724	0.455941923910105	0.407409988385911	0.452686788636354	0.440809114137728	0.464037772732107	0.454872354103982	0.371172312411875	0.431261763549489	0.47155453320149	0.390955023418687	0.523190835966995	0.470638634492301	0.304163659235511	0.487240666093941	0.453651110460502	0.446693968755661	0.557605650050004	0.436641884777856	0.396440252217356	0.412103821736204	0.46328875110431	0.441305467868594	0.445388502352181	0.518695846633344	0.51295841184725	0.461677102001604	0.441424897672536	0.452006813677528	0.388815144813459	0.447616749402335
cg14304761		5'UTR1stExon	0.0209587180719295	0.0212243353398493	0.0199095733719364	0.0179853264697927	0.0219250711330247	0.0203927293822513	0.0192905503309298	0.0201427162555955	0.0217662130070536	0.0268913708062422	0.0207093185348376	0.0207390029541484	0.0163322747543749	0.0188486952517718	0.0218269559077915	0.020428541892735	0.0211692228221994	0.0218200166443999	0.0179453016297151	0.0245947068797937	0.01797919637804	0.0240942973849889	0.0205844925665226	0.0200607935026763	0.0186962095871288	0.0173916231739683	0.0208921723277459	0.0206446598953219	0.0169906316245812	0.0172739075225065	0.0190692499678351	0.0232991394783764	0.0207985922815	0.0171547639058193	0.0174297494849764	0.0185101065787821	0.0240160023236684	0.0193805475367519	0.0236192716835168	0.025071520556602	0.0174084261823934	0.0194308921822192	0.0206028076857261	0.0187430006654572	0.01742765647136	0.0208538714006589	0.0155379928213638	0.0215571248903462	0.0205091954017822	0.0185918410939247	0.0178354744843608	0.0176445398382496	0.019692050841437	0.0195107955144265	0.0177122637818822	0.0192360701187958	0.022092926018886	0.0173025105454442	0.0196162053526091	0.0248389049414049	0.0181001693725442	0.0176924062936429	0.0184952069095263	0.0200686191671179	0.0197044511541272	0.0204565236960921	0.0227211422003426	0.0221101476096992	0.0215376155481572	0.0212992858818258	0.0167054200625037	0.0201598588110344	0.0189045801671391	0.0220098369665232	0.0161417938891087	0.0164177844931524	0.0235974621723346	0.0177810366476381	0.0241706674071061	0.0183286747003549
cg14348532		TSS1500TSS1500TSS1500TSS1500	0.0374244666902391	0.0357520277373102	0.0732947638426472	0.0834609555220315	0.0713228755641035	0.0508525172154755	0.0372565117804031	0.0440082580174723	0.0935517127203433	0.0445495438517483	0.0327804415200246	0.0452795683658831	0.0449507460301817	0.0501884545865507	0.0392755828435074	0.0432254618102982	0.0405507330683112	0.0353335199543064	0.0582963083565554	0.0401801474895952	0.0507704266566811	0.0473756936479504	0.0292703078295382	0.0363972653440832	0.0349227690703365	0.0343962855502429	0.057231133646431	0.0480924147283452	0.0469786426277964	0.0396358155627843	0.0551333558024274	0.0823514302436467	0.0665639604330516	0.04760812536028	0.0394292751538913	0.0879131865508865	0.106876477153878	0.0816241663593531	0.0553385394952654	0.0705772654418872	0.0388185341299485	0.0461038177306993	0.0736790556715611	0.0569809178704039	0.0793966089593755	0.0434527750300577	0.069621363712828	0.0609074603682093	0.0765557614639673	0.0773240376808221	0.0297630309775905	0.0253741927378954	0.0407271270015674	0.0537998208071113	0.0830363002488927	0.040263271972118	0.0723567465697953	0.0414891579980028	0.0566974071091355	0.0481295367018296	0.130056942220561	0.0439388701375963	0.0468222431820223	0.0316018012084545	0.0480445821793967	0.0705711871824198	0.063356998725265	0.0557179648357598	0.0480337605164435	0.0394948864023483	0.0638428830294123	0.0687125770677087	0.0660850295840471	0.0395396591884633	0.0609740410742631	0.0750390655794232	0.16168680853342	0.046308412296537	0.0717520517641077	0.0319013027514787
cg14455307		Body	0.0201897831869482	0.0239777741962605	0.0364939118633144	0.0193479403974677	0.0184578712362954	0.018986397451109	0.0301805057639738	0.0209282846097191	0.0379664087886264	0.0281648333801301	0.0208763910332004	0.0200680195500465	0.0210649789049312	0.0252977959759324	0.0180820817406729	0.0234378475889363	0.0197508635390901	0.0215961544558914	0.0187717654191726	0.0210885642647269	0.0192907544369209	0.0241070319169523	0.0254801303510869	0.02194146894367	0.0184278375861444	0.0175733938602962	0.0190090232367692	0.0172688275605371	0.0231737283672563	0.0214288193984917	0.0261000775839559	0.0234601000209701	0.0191464175751019	0.0165911379688857	0.0231855959436557	0.0227673369610789	0.0198111326458787	0.0215724648273379	0.0222034165935314	0.0235161093713105	0.0223199511278499	0.0224249220477831	0.0870052946401266	0.0250641123471896	0.0237082333799733	0.0219169293162248	0.0236239763042064	0.0200376303829907	0.0191219113703394	0.018624967096053	0.018141927293172	0.0203638468042307	0.0293285202107544	0.0240131741834495	0.0222776922965276	0.0210133715162405	0.0190276161444171	0.0247474741901761	0.0196206042266775	0.0200790803521153	0.0259243529063558	0.0330619272515498	0.0288718940623723	0.0244508251284405	0.0193730077519762	0.021019346994265	0.0233364749840471	0.0252982740461539	0.0227260076252086	0.0218341019519883	0.0315427517733546	0.0172708784571823	0.0246270656186182	0.0204228353481999	0.0318739430650078	0.0204642413684944	0.0245150598849291	0.0269509323160956	0.0251116731745896	0.0272844402939243
cg14645650		BodyBody	0.787501725958898	0.853814776751565	0.820125704508552	0.805692489716133	0.803804765429639	0.804834684902001	0.761839740353278	0.762446566396641	0.813937783904426	0.836222497397132	0.793988590351485	0.752442912713171	0.741641432639852	0.808368414186892	0.858013901071044	0.785071503171053	0.83738962722921	0.783265860143151	0.722548179721558	0.787294358460942	0.78184680064126	0.800163164598286	0.792625056517738	0.802599272961808	0.787419661087308	0.805353963729364	0.823622628748743	0.741738157897158	0.860667472039361	0.798027397831659	0.853292236052636	0.766198433075125	0.724919760239051	0.854671132266114	0.828412720323654	0.814331831346613	0.754443949595107	0.74038283055885	0.815309301150442	0.859137044594986	0.810716762037058	0.818097662615678	0.847553158211952	0.793153151682804	0.787743488979674	0.821981537172006	0.841647645619379	0.750536835474157	0.809592154283368	0.802778398291502	0.792385774828192	0.849899344267109	0.783249668147367	0.842010010911016	0.817277955900578	0.853019565683031	0.778800518617405	0.811639739917334	0.830047766508755	0.801599796114583	0.818184839258243	0.811116141198493	0.782264945458671	0.783147833904617	0.825506902266908	0.808873492035844	0.775097066494636	0.825101784415254	0.776049903644432	0.785604945418887	0.804674700892675	0.790625375035593	0.781792697471862	0.822094829093879	0.826966017318333	0.790956211940041	0.81358467330499	0.82275864859825	0.79811485631109	0.815430758561317
cg14753432		5'UTR5'UTR5'UTR5'UTRBody5'UTR5'UTRBody	0.760470349455299	0.670139374858407	0.547170332162787	0.651846637849994	0.731229514317334	0.785597158427976	0.580019077449534	0.79459516268782	0.674214126928213	0.668979781305201	0.816104679596646	0.758636425802234	0.740347700248034	0.718933719555155	0.68677653714987	0.68227513290922	0.809550579101705	0.718603087628309	0.569416690036396	0.788424125185501	0.778372002341678	0.769431494051998	0.780750782165275	0.783810189266636	0.474690163825652	0.804340533284959	0.756003119763708	0.53836883360017	0.377863055770957	0.57136361189661	0.649721565070997	0.705324996396264	0.76438425011507	0.713044418853458	0.648864739415543	0.559007309022929	0.463840784761592	0.722457613347321	0.780942309486137	0.50731027227417	0.546718619509896	0.454178834051588	0.780782654285145	0.726604409405002	0.547195001420638	0.756033360554314	0.426702078251281	0.510433389474415	0.733122547074452	0.585671200337522	0.215208671111689	0.502961819077244	0.720604301072976	0.819751136797571	0.62159919046271	0.455236564487862	0.668813376685476	0.817767028385872	0.789679566002093	0.644864507373162	0.836613093026568	0.702117985129199	0.676463951173293	0.513792737652671	0.738385515040699	0.76725887246136	0.432413867916172	0.780952217487004	0.718053719003914	0.702383642011924	0.512957600257906	0.660735433372204	0.808169426988721	0.356305950999781	0.513350497935036	0.556344964331588	0.777077077213834	0.335960049942761	0.641822519384741	0.814142873115345
cg14958635		BodyBody	0.0424183590164312	0.0276932803647431	0.0786764328174258	0.039628764497594	0.0356512849820235	0.0687849389542783	0.148283492590886	0.0772870509473519	0.0669594398701069	0.0300385364352489	0.0525525722020811	0.40086094861156	0.0344038472262079	0.0675213145262617	0.0307038475994686	0.0421164024493769	0.185259873552081	0.0342502538850981	0.0341887611988869	0.438095316259709	0.103888364264128	0.0516420355138085	0.0789844230545243	0.0695403382666755	0.0595606552620892	0.0552746818006272	0.293714564705149	0.444183854262173	0.0495507704225373	0.0299726633568276	0.0485509345894754	0.0373445394220187	0.0508934996877098	0.0443936002117318	0.0434426851929983	0.110795634240482	0.155940060648476	0.0648076782252311	0.0677208265103024	0.173885501562057	0.0663171246491874	0.0455184024736663	0.107662451587512	0.0314354409468404	0.102182832771337	0.0741294353113296	0.114968328497956	0.182509624581417	0.0416391106608662	0.0722463000047911	0.0366632030905107	0.0439461035768994	0.455434003583009	0.0656836403171284	0.0658221865826967	0.147060420155071	0.0707184436081186	0.183995184430419	0.0459837482913858	0.0488022070627848	0.159867074734582	0.0317949131618468	0.0725893199595961	0.034552193802723	0.0295813676910005	0.0518436515000649	0.049514662781899	0.180360131110176	0.0609136360162615	0.0428778526171807	0.0663432673514632	0.0402815066727412	0.0361731798711195	0.0475679647028031	0.0518813944243007	0.117254477102786	0.100424441508104	0.0316924568259444	0.0607902876450693	0.0481393420708267
cg15043975		TSS1500TSS1500	0.0508364889538963	0.0494259418119474	0.0485469101995654	0.0483186264394872	0.04128773268658	0.0560196660061439	0.066635695785011	0.100216013878188	0.0847098775802498	0.0618762549818421	0.0698412853272532	0.0545593815477827	0.0478872878588416	0.0643611190825223	0.0488571044686689	0.0679071038260022	0.0453803765259114	0.0433961434202184	0.0437965601853025	0.0606788732434103	0.0603157682405858	0.0703172827155299	0.0827304790225127	0.059889325748058	0.0396335434618357	0.0601963645494035	0.0466193237837575	0.0513608641367442	0.0591397550948675	0.0562594283364411	0.0387444329841721	0.0670486464917164	0.0653915163858153	0.0564185794268873	0.082137566108227	0.0513916599666617	0.0414013722346425	0.0571211444286401	0.0594015921643505	0.0689989273776694	0.0572150188849284	0.049803669694018	0.0522844643920652	0.0409920430307127	0.0473018684626449	0.0711109588809447	0.0370290228144259	0.0501696869476818	0.0495903380568762	0.0930586591703065	0.0556740974928426	0.0443546137239564	0.0660301968399813	0.0548357093343848	0.064472791024018	0.0476507170438549	0.0619421545885962	0.177185590210492	0.0579374667476138	0.0527868417901306	0.0459373058665118	0.0835195482520855	0.05525258154656	0.0567458498502399	0.0475493733710912	0.0706102971454985	0.0377298247744828	0.0725539968428884	0.0571956300083056	0.0566636866512952	0.0601036113257298	0.0964116904660968	0.0278041726797571	0.0668641993227085	0.038074758147256	0.0469529987563325	0.0677310903719173	0.0538688511049504	0.0419310327493589	0.052495148059666
cg15101633		NA	0.453916453344126	0.448438276847549	0.490416904916106	0.491446968024187	0.479047471394115	0.502946099115091	0.470146920208399	0.459019445535889	0.455489521881282	0.601727083990031	0.459442624642092	0.505164968062788	0.735733922975851	0.471696268342945	0.467851768988438	0.474779444897924	0.519441741486022	0.547383557514438	0.457315405960683	0.432591974827701	0.474669855016026	0.472132199376655	0.462606995571752	0.394328816304609	0.486333629072397	0.565282621345899	0.446010834360605	0.43950526493851	0.471195555565996	0.468918439848753	0.481414730237487	0.462149715542718	0.524073791610339	0.538320227951294	0.550561999907192	0.47869747595483	0.50387985247471	0.468766239406075	0.412564357870964	0.456762214326316	0.464951939538759	0.478152744510408	0.443507201042019	0.469913048476105	0.493436508782395	0.228313875859286	0.502893554893663	0.440884882870653	0.481357886933398	0.483855582228216	0.503598446969303	0.501730777210664	0.519584496587324	0.477417234009629	0.482395403187645	0.475613758319448	0.46289725268992	0.472613370133386	0.467238546969201	0.598793061297493	0.455256383457808	0.487347446291149	0.443047534326444	0.483673953987112	0.462827143658753	0.423570512248154	0.44879599998408	0.441612950583933	0.468091222116447	0.447249612958812	0.506355943358931	0.468842384528899	0.441597371281757	0.459064457945592	0.493566935069702	0.457502419901399	0.494357806040102	0.486689786155656	0.459733058718841	0.477759169607133
