Composite Element REF	Hugo_Symbol	Group	TCGA-FA-8693-01	TCGA-FA-A4BB-01	TCGA-FA-A4XK-01	TCGA-FA-A6HN-01	TCGA-FA-A6HO-01	TCGA-FA-A7DS-01	TCGA-FA-A7Q1-01	TCGA-FA-A82F-01	TCGA-FA-A86F-01	TCGA-FF-8041-01	TCGA-FF-8042-01	TCGA-FF-8043-01	TCGA-FF-8046-01	TCGA-FF-8047-01	TCGA-FF-8061-01	TCGA-FF-8062-01	TCGA-FF-A7CQ-01	TCGA-FF-A7CR-01	TCGA-FF-A7CW-01	TCGA-FF-A7CX-01	TCGA-FM-8000-01	TCGA-G8-6324-01	TCGA-G8-6325-01	TCGA-G8-6326-01	TCGA-G8-6906-01	TCGA-G8-6907-01	TCGA-G8-6909-01	TCGA-G8-6914-01	TCGA-GR-7351-01	TCGA-GR-7353-01	TCGA-GR-A4D4-01	TCGA-GR-A4D5-01	TCGA-GR-A4D6-01	TCGA-GR-A4D9-01	TCGA-GS-A9TQ-01	TCGA-GS-A9TT-01	TCGA-GS-A9TU-01	TCGA-GS-A9TV-01	TCGA-GS-A9TW-01	TCGA-GS-A9TX-01	TCGA-GS-A9TY-01	TCGA-GS-A9TZ-01	TCGA-GS-A9U3-01	TCGA-GS-A9U4-01	TCGA-RQ-A68N-01	TCGA-RQ-A6JB-01	TCGA-RQ-AAAT-01	TCGA-VB-A8QN-01
cg03171924		NA	0.805435920776333	0.613045655254022	0.702591481585336	0.704094108533937	0.734804023069642	0.833936047168006	0.826172084215763	0.73348718214152	0.741121466869038	0.787023708003819	0.815518619554677	0.794264620438584	0.734955303521855	0.867120758730367	0.772678249643018	0.698819980339935	0.625461908676271	0.596789441068417	0.798137162765528	0.875211250004131	0.79466228959889	0.817512214290715	0.758034530269885	0.738974972558358	0.814594017167235	0.823537866701228	0.845414424040538	0.566017111553915	0.731296514281291	0.81119961670731	0.727672877799168	0.654631498614278	0.792236980543251	0.530136091354645	0.864392020198212	0.78471244033109	0.815659931139778	0.784634168329354	0.741408893742951	0.842557482276639	0.77461846659497	0.761802190993414	0.749386345096049	0.723397699561173	0.791632318076411	0.762780914425064	0.298157345850368	0.545596274137928
cg03199651		TSS1500	0.547220291098	0.277592290183487	0.730716858853953	0.452844111832531	0.36241260973948	0.779315043299224	0.848930765688422	0.596155290516977	0.385560676143662	0.531366607544805	0.773298509000107	0.850161573377106	0.444868829871859	0.89768811208976	0.75729072312542	0.488706914788706	0.520355031252228	0.527780172619428	0.608157141097037	0.916549442939223	0.751120715305216	0.287956760009556	0.38210485976644	0.161547156790838	0.41359921379152	0.506168714720057	0.394466093114992	0.538973532493244	0.490702839142132	0.529706337228726	0.383894231719418	0.209079915284806	0.472695612723498	0.393806881760286	0.84891674062192	0.861717475889479	0.521870593286978	0.245083216997612	0.541469466735667	0.372511699763604	0.560098747618637	0.0952188679898802	0.409969095386823	0.12867022856146	0.593382680272781	0.656638390276392	0.712181348624222	0.506151515352395
cg03256955		BodyBody	0.0280062218418174	0.0229282106593399	0.0320601763302059	0.0229456023493461	0.0248360320007397	0.0261816793038116	0.0305897059455849	0.0285033475506532	0.0244583422667415	0.0389463444873452	0.0195823593410638	0.0271078501740591	0.0261264291599033	0.0202213888570393	0.0227758592988397	0.0254281088968348	0.0311507018087297	0.025018501597909	0.022744843369169	0.0258462973528554	0.053310011513944	0.0282350598789966	0.0283321235008444	0.0211961189059481	0.0303555730749364	0.0258910803081545	0.0233695880263235	0.0212190262647042	0.026249471747779	0.191605320430831	0.0289514683603567	0.0257556024981627	0.0173181372999416	0.0203236819964506	0.0249820898256457	0.0251793643657767	0.0290124124027622	0.041309546710807	0.419982904237485	0.026006441535881	0.0283681784989016	0.0230688098683411	0.026325097655952	0.031558439410984	0.0258905380199944	0.0325252200377207	0.026633634570747	0.0260804161098538
cg03271907		1stExon5'UTR	0.958392672605249	0.949735199626848	0.938516005245271	0.76125035227307	0.958067414031294	0.926025046655858	0.940389193752	0.947119611717714	0.94503953381207	0.955251859065233	0.767933693153727	0.952545652145334	0.954827970608145	0.941185546973726	0.942564922411769	0.926668952693691	0.910829947976143	0.936752936429834	0.944570793810452	0.94445263967712	0.955385805068641	0.94372035249956	0.942364190077176	0.911261670361212	0.89709113157178	0.95962385542655	0.944880058450748	0.92268396722271	0.953274834395286	0.908085277761084	0.927155703319483	0.929857814741159	0.949690524373903	0.934885260299175	0.947889592006135	0.920715199603455	0.942177828343462	0.94236774249869	0.944612195748012	0.946341592196514	0.931714151874532	0.930732552695671	0.944091442332742	0.936881711210486	0.945246524436492	0.949790356521011	0.923213253062105	0.938982093074471
cg03641225		Body	0.323828962729451	0.298981788411492	0.196134489823885	0.234185927499249	0.208488226297085	0.394779380443699	0.178986468799865	0.283810080556546	0.331586255184864	0.296964154818783	0.259162396535084	0.12466785048024	0.21289542154359	0.342983809176732	0.713507096839881	0.261406956933732	0.374574822673521	0.208330065569574	0.233892863054809	0.483111701788922	0.221169248469071	0.27521409318677	0.378647596302828	0.284695935335858	0.215606877693254	0.185728633236555	0.229897861400904	0.22508404542765	0.274256949372089	0.323840441223328	0.345730115989146	0.310083611905031	0.229609529644096	0.202683268022641	0.190390466381899	0.128470508851052	0.235186661476161	0.379652176295264	0.335184736935088	0.292468304582286	0.357166105184504	0.340423752960143	0.263097744294536	0.151696104520048	0.292240374199221	0.260632754100132	0.348657652628775	0.27181573183518
cg03794550		BodyBody	0.0986384887497675	0.0572107259989198	0.0481226459762785	0.0601082787770105	0.258480613888407	0.0593785062446661	0.0631108381449205	0.0640953794032527	0.0648976369471198	0.0680411490854688	0.0550641711477982	0.0529288455019417	0.0636857194768926	0.0581913931538263	0.296783224529709	0.0787339252582927	0.0804788362756906	0.0710802215038361	0.0655302923022123	0.0557849243619288	0.0660424830273046	0.0547389284399979	0.100160751387454	0.074396253399287	0.0648586254295903	0.0735799928975061	0.455318667958666	0.0865246420197276	0.0762183681075659	0.0907012235461767	0.0493030611653595	0.0521779667468501	0.0583865941258407	0.0573657165032204	0.0536824418549318	0.0387657731879623	0.0541509901828914	0.0498566329843214	0.0705397449080567	0.0515889155573888	0.046769807792249	0.068436730062874	0.363675658855172	0.27134768423148	0.0588210089255373	0.263729931029983	0.0846811063035553	0.0671312924140965
cg03822011		TSS1500	0.0541227160800449	0.0308486743798653	0.039019255961148	0.0362469058764367	0.0487532458185457	0.0337356219843783	0.0308240344013004	0.0321245562150413	0.0240914197431495	0.0424032735184273	0.0401189385080602	0.0452898558907376	0.0355745663690119	0.0418744002192668	0.0556730028318183	0.0406911618120324	0.0407731793856738	0.0323449473054207	0.0395469228734855	0.0288850256930002	0.0471796334205105	0.0467456984952593	0.0442782350167128	0.0449081104475675	0.0521587693036493	0.0345076170082603	0.516250610709849	0.050314094549831	0.0403617874077125	0.0389139927072566	0.0319207382293948	0.0315022786214031	0.0283036871506937	0.035629323470057	0.0250270196034075	0.0262583900565294	0.0299459859988876	0.0425894709447145	0.033737624618206	0.0346786530740421	0.0375689814890399	0.0339534110191961	0.0385946283496487	0.0427260900413176	0.0391420253041547	0.0338699559223824	0.0305604284480916	0.0320347291188138
cg03843978		NA	0.555406007175952	0.461888579469283	0.68709932096617	0.483008659586038	0.466316195428869	0.472720633853298	0.743048693821341	0.610600592730928	0.469968503810187	0.596797057051049	0.682607402222171	0.738853370104337	0.535006106998896	0.783987279713114	0.661098425314458	0.496525230066025	0.572320475125306	0.590256474422724	0.567750345958568	0.827525946675423	0.445376663924003	0.601538580646524	0.499766442681733	0.381383723386684	0.712542802135576	0.813520940864841	0.544089559593146	0.565608770256401	0.550878235725709	0.593996235289814	0.60337344349708	0.398618932191254	0.534924235254324	0.533437472333647	0.729535349933334	0.80416938937218	0.526057533487578	0.368501140248433	0.56172316802596	0.409690698708065	0.731206068737678	0.555377792003699	0.485655792154637	0.428634985201195	0.573908762933411	0.61781388122969	0.703011046360455	0.542099275506303
cg03846767		5'UTR5'UTR	0.730701744880603	0.487603422118981	0.770650427871957	0.550307403311118	0.672158545743654	0.461039323796461	0.842028505564516	0.403341048836233	0.525258975269181	0.659751225424492	0.734629496220269	0.257778325224646	0.462937567124652	0.849460900189383	0.792777693915451	0.52218211783264	0.475767984142868	0.329349464306316	0.525968765595136	0.522678191798704	0.826175675727667	0.542436828218328	0.752268982875016	0.628412240870841	0.686676387257902	0.752834474692251	0.652151721546874	0.73842875599039	0.786211711260172	0.855230402143419	0.447832843140709	0.681100486613204	0.608115838466088	0.297465816947496	0.532029605361069	0.459219337481384	0.772256142774924	0.702974353136962	0.764456675417942	0.737263279718219	0.578993954610271	0.253695185472889	0.64810815450343	0.754544151369306	0.387386583506104	0.642337556162469	0.542485253803051	0.667767494900712
cg03966406		NA	0.0250096651514677	0.0191459802778724	0.0195322809246259	0.0187978427725751	0.019839113659229	0.022324235926124	0.0276563230215975	0.0321951248590251	0.0242627074058811	0.0267822094714447	0.0256826597639419	0.0215180616658593	0.0225849833607773	0.024861561127596	0.0267818794916163	0.0285773133921444	0.0240928088205186	0.0217948781505749	0.0209188918219594	0.0195466488819387	0.0257310469490812	0.0249893720793932	0.0301958724843223	0.0221224252536017	0.0282724476255599	0.0260089337960185	0.0218878318219484	0.0267090370925733	0.0303316201148171	0.0255244083959215	0.0258876324530898	0.0212986116279031	0.0192160330534599	0.0184952203038702	0.0220492642501746	0.0327182795900805	0.0196649631660041	0.0223506358168927	0.0242793708920164	0.020066931430493	0.0227076664579786	0.022325323586739	0.0278993447370206	0.021482393380298	0.0169917187093054	0.0177030061201687	0.0229745825589576	0.0212079992144461
cg04096767		NA	0.566010961259367	0.388234929225615	0.694872842154847	0.484623373297688	0.484165321643913	0.686137053724812	0.760364577342263	0.577926838578479	0.456118576494466	0.609216091878108	0.678467669966715	0.711277230135344	0.553997190424523	0.742179792097001	0.457456289976422	0.543447262503043	0.528817003195545	0.483475702242283	0.537302857015456	0.799223316252534	0.671343802670388	0.285478487623509	0.453709699085547	0.392634961036271	0.645804781977983	0.75935903187038	0.557240145043696	0.573007790976645	0.573708021967236	0.590182232734828	0.401744956252537	0.440910261624392	0.489056028603816	0.521148076847255	0.742342804755416	0.751015159777698	0.404931002681104	0.353656150189422	0.590488857044038	0.46121296699977	0.699386434671846	0.493054283890955	0.47596209683172	0.367604871906966	0.552461215432899	0.644037379758884	0.662576124981978	0.569047631414041
cg04112019		NA	0.596221551724805	0.310377367792127	0.0354499253123244	0.286021931717755	0.0474518859440009	0.542219523162096	0.148074902918497	0.620459817936143	0.321214458660205	0.0886859865210797	0.81626193553024	0.0506808175357532	0.201105140958534	0.87336600232033	0.774086116491386	0.527551625465854	0.0744716760022698	0.343486176839634	0.109780423873144	0.0696542662333197	0.136430722708939	0.091288961276828	0.382838072672984	0.0558581424689358	0.484674819446467	0.0567468241807824	0.371781834884162	0.171674723028762	0.687520206795675	0.0714179391630792	0.0616751593838225	0.180127111185429	0.169525567160519	0.0402165271636939	0.437116654629654	0.634951237443156	0.0723659414230218	0.0938060026325155	0.0396924060310564	0.0906284878523718	0.0613000174787001	0.116880722807253	0.10435822400762	0.0758621662081859	0.0505280748571941	0.4245611116511	0.0720834836517775	0.631751562515582
cg04113075		NA	0.482018354316099	0.245101077686362	0.368223478680955	0.177287178224169	0.378706584027876	0.68151725596476	0.441704514133691	0.549139720305139	0.256174972116205	0.571814233818466	0.556232081932386	0.0655489339000431	0.388996693353708	0.761881024745714	0.43909516449988	0.382040753653271	0.51850551764736	0.483007006387435	0.504564526584597	0.877712280692433	0.622581013413199	0.151787684970565	0.184790204096228	0.216300238445222	0.333708442212672	0.152057482273995	0.42516706020044	0.297800976233093	0.49872824479344	0.201325023351299	0.240792828576458	0.184059602944078	0.268416349424876	0.279683958974159	0.76313164887486	0.743820977875226	0.147165865031556	0.230938069904785	0.535413957875883	0.25745558785209	0.674113848888727	0.347520536379753	0.130348144197065	0.0966702277664774	0.384531387210101	0.40353674884253	0.647690420338768	0.459366402676298
cg04125208		5'UTRTSS200	0.0772831272916307	0.06434156807363	0.0615851794233599	0.0419108922322018	0.0828914364996729	0.0698574943892544	0.0531294817285609	0.061917840358252	0.0564095142935872	0.0648833002533233	0.105727917478757	0.0602966943742251	0.12651359686539	0.0848427369048127	0.0553557411427317	0.0567258933817952	0.0579247265274427	0.0542258618666912	0.0435514925395683	0.0503588348344889	0.0549446548984651	0.0549142432219518	0.0919285564216921	0.0588017121724211	0.0726294374259701	0.0762793550096373	0.0530163567499173	0.064956376559361	0.0676896245923632	0.077180639611361	0.0664735901087067	0.0519306609343338	0.0484925732232124	0.0559991162944242	0.0572310495748256	0.051851400741324	0.0555680517022883	0.0582775805101092	0.0621414517102468	0.062492107041047	0.0622502907816506	0.0545325015234934	0.0427608056890617	0.0606731950973807	0.0624507992994304	0.0785844698417741	0.0802414950063832	0.0454374993825327
cg04132607		Body	0.820818606414928	0.58155320521433	0.80544793550899	0.499246934627163	0.677275273378373	0.568209243782348	0.759251664711355	0.451505985704692	0.607372955040285	0.611877694280859	0.495717660400173	0.320559831882907	0.774694960259256	0.298809078679526	0.825223652077841	0.746351110288987	0.461580170374258	0.545031254384594	0.787851517103975	0.623971061596972	0.792164602269143	0.708467624166306	0.787849081843674	0.759424527838233	0.744043708755818	0.838425409553383	0.812328440838386	0.517189500187003	0.823961384982723	0.487323946719209	0.734169753866454	0.645378674737399	0.770297815047336	0.73989350379507	0.79333609678829	0.796394941206669	0.675122602556179	0.715696341638091	0.456588874268741	0.800222179679882	0.29663436320289	0.504806140589501	0.642860980575645	0.745722566617563	0.472942791914093	0.753506323270134	0.55701829311191	0.815098542386971
cg04216597		Body	0.560795453463153	0.23379427818119	0.0535645319731755	0.068802244615776	0.0824953307996589	0.0599429364451645	0.0783496898903767	0.0753297165209516	0.0857436704926793	0.0698626045705316	0.0770927781530367	0.04630804877114	0.0679099379790449	0.528457034620953	0.477766622229797	0.163156345134218	0.0977127989284505	0.0604600269368411	0.0719992683530681	0.558438077821665	0.069295419495313	0.0691718172507307	0.0873707704809318	0.0973126167461928	0.370449748804925	0.359910945870293	0.571645262500849	0.0772201742208149	0.601001698406708	0.145962270167065	0.403888086484443	0.076581141293695	0.0951524833768492	0.402823297907735	0.062124996360073	0.0774820448827952	0.0882995361845004	0.0800800545310926	0.0738403192270686	0.0894169187272917	0.111669674806379	0.0636024925558894	0.0753361237042274	0.0667297269548131	0.0895658380504829	0.0756287034467156	0.140849387245323	0.532097216023939
cg04291079		TSS200TSS1500TSS1500TSS200	0.896652007610924	0.871563349905527	0.913301359312865	0.929990509282793	0.925526415542472	0.928899108144373	0.904732540040263	0.934821087018724	0.890798836054219	0.917541169618622	0.932712089813448	0.921366356304394	0.925072293821539	0.938689002154592	0.926186561796053	0.909800701752707	0.853031952603443	0.928815772948775	0.934012132677914	0.913235546217509	0.929295556075729	0.925415380461981	0.911351344877657	0.882116250891518	0.938471322087486	0.93909929334914	0.92088962565281	0.919948488433876	0.917950170600061	0.934806693651051	0.916041330767269	0.898196779207613	0.919006867591392	0.921097121153963	0.917491549463883	0.949689277822277	0.921557278566923	0.939973789313059	0.910870530248823	0.934802201461586	0.935854089913055	0.871285532664525	0.887663204689983	0.927343543734014	0.912248365318107	0.939380372021767	0.92148443707134	0.811287095306417
cg04330449		TSS1500	0.59399164173335	0.418651338674905	0.721002246498159	0.591714366944134	0.55013493403397	0.705381292322781	0.768114083660706	0.614515714869506	0.526549978249522	0.616472078988691	0.754705932051461	0.792943473847497	0.62077199779959	0.792515075250096	0.682214009483586	0.570381751495453	0.584859099089508	0.538590383894798	0.559206634209292	0.8205452009503	0.692692566788116	0.0327612854451303	0.500264974552688	0.122406720354408	0.760003504477472	0.792443578137028	0.566512357843204	0.463910676585162	0.59126469943932	0.643533711563331	0.630455358668862	0.321085203355856	0.571394284896527	0.622623955551298	0.777465913509566	0.843288200889605	0.544808210311498	0.310897524583648	0.61087158801717	0.554780222813897	0.725809026429955	0.582693511263528	0.547784645256827	0.258484320583483	0.64486071453571	0.681515037044799	0.645097379674441	0.611946627677318
cg04456238		5'UTRBody	0.725869247789099	0.540687993332227	0.768400964843901	0.607718870639527	0.623801725554178	0.793801442446815	0.859919137718474	0.741182758197625	0.573641507289219	0.766411838914504	0.872467732088898	0.786061063390115	0.644612726671347	0.860236772529324	0.773837280627815	0.653110657207286	0.666480604258583	0.637634138957148	0.686381903144217	0.904285915440987	0.85453619181837	0.472829993982109	0.570734901078398	0.536742289412488	0.841590513867583	0.859751046678609	0.669224480150701	0.579323427996213	0.68711287533851	0.58658003272697	0.495717708533343	0.479669666735902	0.58174609648276	0.645780050191326	0.859397605279281	0.885072004028449	0.675361255840728	0.501219795891338	0.660083220779616	0.593129920299193	0.836128465059902	0.608523667748698	0.600404218037214	0.565612055931211	0.66272072399949	0.729655338359461	0.763677278194255	0.667031521776362
cg04457481		1stExon5'UTR	0.521929349310947	0.445247649619083	0.464241647252027	0.450602386037844	0.539184957526466	0.829956158776405	0.53157668144414	0.529578189776278	0.492989608043399	0.489526496078823	0.855947245979877	0.483837962464549	0.485982146598982	0.496071032770358	0.82924796380693	0.494034739203185	0.45389863421057	0.6646295584571	0.555331327177047	0.570833414186632	0.459046962028289	0.501623368515159	0.49563427647245	0.459711275975409	0.451071923772253	0.486155070613705	0.667807780481913	0.486739119981683	0.649474545639443	0.399052825959991	0.500324676581199	0.503773340131773	0.470124265320757	0.488313998332573	0.536907235534872	0.513589794180008	0.519241386139151	0.482044357907307	0.517696711334814	0.526770619567094	0.889227538524011	0.413809763119208	0.589315638226727	0.415010701900769	0.742030731701825	0.506617955786891	0.822679613252011	0.737471752081261
cg04473030		5'UTR1stExon	0.698196000034015	0.893293255297521	0.769766805436975	0.491658415824461	0.793650492192236	0.657681292761178	0.951656121642508	0.722051493373394	0.731306767265523	0.887989278055883	0.580086537910738	0.877204756624252	0.900568225735342	0.905746246584958	0.932859938999693	0.667188458432506	0.815129637378244	0.785172069934946	0.704561918712795	0.943024798122373	0.90690567229202	0.914859538162643	0.93445752597629	0.791196948076327	0.904211280722817	0.881616203059823	0.467081779513829	0.857363792764767	0.771165100598792	0.459426416373469	0.89695392029715	0.888238591050711	0.892853434020937	0.697729526667957	0.863869659770363	0.626019944909302	0.887913145338311	0.871973585178054	0.728551405355113	0.892293615818882	0.59508559623802	0.786582428972226	0.701727461809425	0.728520680113804	0.782318174523946	0.905889299587752	0.793605720717793	0.781774096709645
cg04548378		TSS1500TSS1500	0.422974411883149	0.0890754082052896	0.150758524795639	0.186806531956081	0.0646129700974826	0.104699544954771	0.195435132163945	0.37588501469274	0.189311713354796	0.253689910177781	0.462115578896044	0.0369704721947497	0.0447480753493681	0.78851292624954	0.200501790008762	0.22709233874046	0.255868610137927	0.227481896601091	0.0264903513865864	0.755359696224121	0.435836112874783	0.043324489664876	0.16921093937136	0.0376193135850985	0.724572234805561	0.0557064825439955	0.20965189094826	0.0605900055058971	0.199123003268865	0.0594771511932701	0.0612044288968701	0.0997908200046434	0.280427133449782	0.524863557975391	0.692426530809996	0.713930608092922	0.0253138429588748	0.0237127879948982	0.184434917765049	0.0509290860971639	0.293788478591463	0.38189679531253	0.0973240350660915	0.0276989737145363	0.413134918940214	0.52005480250036	0.612215335143573	0.380998927898992
cg04549333		Body	0.552067173747347	0.313506426979448	0.715947631628577	0.365223856525303	0.271089482012907	0.713339760166586	0.776168616100154	0.62972537324484	0.410885818750052	0.657785638311158	0.77723927093676	0.824868571704184	0.609245063039525	0.898786499264546	0.710747317939131	0.538313909811404	0.479541174985214	0.452941258395184	0.424532717652035	0.880671787636191	0.748443307489338	0.0203743985408453	0.370116062883514	0.0497631788242787	0.72096208333398	0.584166465778067	0.511638028550901	0.573746644391018	0.613660045124278	0.586704449305699	0.0409962673132026	0.363982378541834	0.497025091709663	0.604931616096022	0.892866037896693	0.875990206478937	0.56676891512541	0.205043863287118	0.568506924986784	0.0184202349403166	0.800691493646167	0.326485156060927	0.375533197473713	0.0219131208571574	0.609498656254738	0.641711330478019	0.702097953236308	0.482561871490035
cg04658354		BodyBody	0.0274591877420366	0.024374866653415	0.0344354980310441	0.025179290385656	0.0293230016377911	0.0277591004493225	0.0251507574159352	0.0306391938450262	0.0265038460694198	0.027975001443378	0.0255596742153752	0.0227174723182671	0.0294850514538874	0.0280439522961379	0.0247371813970824	0.0343574366188855	0.0263317040165416	0.0291779937139617	0.0326177416058956	0.0324268316085488	0.0324368121593572	0.033730104517217	0.0284443346350279	0.0229970079855999	0.0276066688366138	0.0193693852807452	0.0241586666910995	0.0774568379978831	0.039214382710919	0.0283332184434964	0.0323989216358962	0.0240934451018131	0.0213395050761063	0.022616118640102	0.0289265292431601	0.0282911875490778	0.0263431236831322	0.0325066128478787	0.0340007772810716	0.0279799538568541	0.0294007442989891	0.0280807523025579	0.0285434614075715	0.0266487329944124	0.0236457819273897	0.0223982311052485	0.0257921767502836	0.0304735982043304
cg04677163		TSS1500	0.055753677106263	0.0479022475306299	0.0304441324725055	0.0386106961638501	0.0421667930514688	0.035944799237797	0.0407593931432535	0.047109016012374	0.0411869000806743	0.0435304077226875	0.776313054555591	0.0421764703475385	0.364292177459485	0.0489406280078593	0.0566265303044415	0.0580983029344024	0.0344399762920531	0.0504532140537493	0.0435708561640186	0.049824195375193	0.0440942416386093	0.059996481701683	0.0464472179364744	0.0552138879762821	0.0836932916365564	0.043718460104709	0.0471722727327916	0.0684185995639721	0.0618665383683582	0.0545576284183014	0.0916816519318545	0.0441727583628326	0.0481342601383664	0.0355613629463929	0.0405134302122499	0.0360378254980789	0.0381969364599885	0.0380758487479731	0.0343205840841348	0.0440069945608974	0.101242363214407	0.0408863838205684	0.0397846979940649	0.0417564368870203	0.0378989555743352	0.0554540705205345	0.040431421673315	0.039048049679399
cg04717045		Body	0.95970128691921	0.906582616025627	0.643869445727808	0.926812604013824	0.937317254299612	0.948451836479696	0.930988363208289	0.945281478085911	0.928690676757731	0.938714772030745	0.936247367915819	0.945614191198196	0.930988874999485	0.620801614233515	0.939500880048243	0.915045316857971	0.913753314117585	0.761856352248966	0.933824463931634	0.965804768534911	0.954578217388868	0.951253075173478	0.939834684936748	0.92158933649797	0.935437577371723	0.935691903446556	0.950531072279108	0.909980895134454	0.945407259731449	0.939550437227416	0.954860069834954	0.847786762761263	0.93665981404515	0.677714959626546	0.948187678058186	0.947744419254462	0.918720949892693	0.938371369465281	0.937890227892836	0.951412208764889	0.92126390457392	0.937671567201322	0.923570769460451	0.925338954020586	0.924355274944185	0.942780502258081	0.921877166408961	0.925187883918985
cg04719766		BodyBody	0.942288694354272	0.934579835365467	0.539896212056307	0.727668834610758	0.871239258216854	0.850187942647237	0.495626225223551	0.847072911151564	0.862591191324455	0.929606316348023	0.907854688607485	0.472910746778316	0.920586092318923	0.834362092549596	0.920588651909936	0.932189567143087	0.857510992845021	0.757871578807271	0.900049315292429	0.882728290439269	0.625132670442874	0.930903237925493	0.936635699972472	0.930502628271599	0.938805556113753	0.929484760646634	0.91964090694533	0.918471172470142	0.912787596775936	0.899250199227943	0.94673269079307	0.765133393927624	0.910235763937383	0.884759652537027	0.935749038455525	0.917045653730698	0.937971943444545	0.919168432971684	0.880547416470427	0.832073567277901	0.617604781983031	0.886999012388123	0.854232342479996	0.820944357408457	0.905833075088105	0.896988033937174	0.71505256427381	0.896307045346018
cg04720330		5'UTR	0.558665468162025	0.320610887112233	0.687582800439358	0.452214799702676	0.0840608781635055	0.346991840518302	0.799487691749278	0.292839201427697	0.402357524058193	0.611764243870435	0.731607298519434	0.0204389777572561	0.337258869783744	0.886191100022115	0.700964487461347	0.506698871737548	0.477211668703547	0.512529474485259	0.0803207803157072	0.870391261340766	0.721921570403008	0.428634241168988	0.419383004407836	0.182204995120862	0.0342343740348533	0.0338125560703933	0.586627683191862	0.417434443544721	0.568547650395056	0.618746217721875	0.0363386314753045	0.287628796364208	0.414653011350927	0.0529000599564791	0.820636022604004	0.795184080144817	0.321114754746154	0.0704335883611252	0.0584625228291113	0.0756204935557894	0.0272217175949592	0.048511790963552	0.422386265575776	0.105936194077298	0.620789735067115	0.514459283057156	0.715324091234079	0.552728821071603
cg04726200		BodyBody	0.811759929165612	0.628041595132229	0.721965516446772	0.68380452202176	0.698569720519211	0.865265244312929	0.778845364165182	0.68905567948274	0.716376992105566	0.762971335367	0.831502455198403	0.867587036575874	0.746126981811761	0.919498049916884	0.798579206765942	0.698022756895952	0.766845918175304	0.711933533769032	0.768047035759216	0.851777355737972	0.807616892852096	0.656712489654305	0.721891295863073	0.618192182127287	0.886630056781	0.876041658419707	0.800267665859752	0.732462435690422	0.761446655575847	0.734476262746711	0.725259937485469	0.696444626015685	0.584204827129114	0.746099930293708	0.933292665755792	0.871640291426814	0.762499538940007	0.713415706091421	0.707940726547435	0.719747749812628	0.803079028437654	0.452582558651235	0.725431156615684	0.619178404082926	0.76428371418483	0.819869303915506	0.696247625090415	0.751036985713326
cg04738091		NA	0.0485907799509357	0.0389062986299101	0.0389005935158828	0.0264757090285737	0.0392918880180125	0.0320128189191888	0.0298040047152755	0.0301928196956116	0.0259073482632786	0.0393676471098926	0.0307986492098358	0.0466765168889398	0.0380058715401059	0.0572564864147134	0.0477469918437437	0.0381912192648143	0.0337316223386093	0.0318032544869579	0.0347655466515952	0.0332337718094211	0.0551671182740701	0.0428381932476639	0.0713647384139628	0.0480417507686183	0.0499713688895807	0.0565766572641821	0.0423821608215496	0.0441566085882639	0.0417965446104508	0.0479828390212143	0.0427586731032467	0.0446920140647486	0.0370139714447967	0.0294009566668721	0.0332884037037125	0.0471538094466614	0.0378801543565632	0.0316575080826403	0.0315954468377974	0.0330150816031425	0.0358066901375335	0.0406442817792153	0.0473879626810248	0.0386666689916482	0.0527896861886279	0.0331950891448796	0.0370726011235299	0.0348179539737831
cg04757093		BodyBodyBody	0.632837540218946	0.520109410912196	0.37340269480493	0.503843575591399	0.343358977239803	0.282698306459752	0.308884960614188	0.319895528430005	0.520380596762891	0.40422816082009	0.236943011255502	0.212560122338377	0.629841383826956	0.288715540388106	0.776133193302583	0.626844115224455	0.337840466780159	0.361684041221634	0.447515742855698	0.217837166355076	0.219953591079107	0.402349851854339	0.494855592822807	0.594591188444285	0.176147258664838	0.346440930268682	0.371984517132708	0.432196471793792	0.751866121445866	0.69221793753461	0.302803230777991	0.539813666537218	0.592123891575644	0.280294035435522	0.631354841984682	0.191906542454372	0.47274077375332	0.632505378742414	0.58196181734694	0.478665979410956	0.487244581930578	0.528773915361666	0.400531137312835	0.653213759334586	0.317220462526386	0.367273469258286	0.294333977073364	0.422118594824714
cg04796162		1stExon	0.530297891717505	0.380875873749479	0.731064697227626	0.413358470112352	0.459391162797086	0.736890780182437	0.80224132020074	0.637433488886362	0.410870997767884	0.451716622585958	0.746336115766568	0.799043931885363	0.568489986361693	0.819591114783998	0.708316760416314	0.500140815451064	0.541902145818575	0.505188339130344	0.582459352748009	0.857256273882975	0.629440987874443	0.343176756573924	0.392485970469264	0.152885573467806	0.722846450855376	0.449384191876111	0.454674318527909	0.609222621528199	0.490435078741791	0.525114712502749	0.52613287559588	0.320059579533209	0.537642343065195	0.592714571520215	0.79552657302362	0.834984231025059	0.593496979492407	0.231275966332565	0.56717042720757	0.276884568798213	0.792356493603107	0.486630342847931	0.539187398261631	0.121525432474478	0.569792368205375	0.611582426169429	0.689651505412414	0.567991553057462
